year (AD),depth (cm),d18O (permil)
1999.2,40,-6.35
1983.8,50,-4.87
1968.7,60,-4.92
1953.1,70,-7.66
1937.4,80,-8.3
1922,90,-7.25
1909.6,98,-9.77
1901.9,103,-4.8
1894.5,108,-5.87
1888.5,112,-6.36
1882.5,116,-6.18
1875,121,-9.33
1869,125,-6.36
1861.5,130,-4.52
1854,135,-8.12
1846.5,140,-7.99
1840.5,144,-5.55
1834.5,148,-7.41
1828.5,152,-7.44
1822.4,156,-8.72
1814.8,161,-9.59
1808.6,165,-8.43
1802.6,169,-8.22
1796.3,173,-8.27
1790.1,177,-8.28
1785.5,180,-9.39
1779.3,184,-8.11
1773.3,188,-8.28
1767.2,192,-7.02
1761.1,196,-7.14
1754.9,200,-8.02
1748.6,204,-8.11
1735.8,212,-8.25
1729.5,216,-7.79
1720,222,-7.57
1713.8,226,-7.72
1705.7,231,-5.08
1699.4,235,-7.32
1691.5,240,-6.43
1683.6,245,-5.08
1675.8,250,-7.19
1665.1,255,-6.64
1656.6,259,-5.9
1645.9,264,-7.27
1637.4,268,-8.39
1628.9,272,-5.33
1620.4,276,-5.95
1611.8,280,-8.99
1603.4,284,-4.67
1594.7,288,-3.68
1586.3,292,-6.97
1577.6,296,-1.47
1569,300,-5.32
1519.2,305,-3.5
1469.1,310,-5.26
1418.6,315,-8.66
1398.5,317,-6.98
1368.4,320,-7.01
1348.1,322,-1.55
1257.5,331,-0.68
1217,335,-0.65
1177.3,339,-0.84
1167.1,340,-0.76
1126.9,344,-1.74
1086.7,348,-0.69
1049.6,352,0.25
990,359,-1.14
955.9,363,-0.61
921.8,367,-0.33
879.1,372,0.39
836.5,377,-0.62
802.2,381,0.6
767.8,385,-0.04
742.1,388,0.31
626.5,402,-0.74
600.1,406,-1.15
573.6,410,-4.13
547.5,414,-2.06
527.9,417,-2.86
508.5,420,-1.03
482.4,424,-1.99
456.2,428,-4.43
449.7,429,-2.75
436.6,431,-1.32
430,432,-0.73
403.9,436,-3.58
377.6,440,-1.84
364.4,442,-2.2
351.2,444,-7.25
338.1,446,-4.97
324.9,448,-6.45
303.1,452,-7.06
285.7,456,-4.64
268.3,460,-8.16
251.2,464,-3.96
233.7,468,-3.98
216.4,472,-4.28
199,476,-4.27
177.7,481,-6.33
156,486,-6.03
139,490,-7.42
122,494,-5.9
105,498,-7.88
88.4,502,-7.42
71.6,506,-8.46
54.7,510,-8.69
37.9,514,-7.95
21,518,-8.67
4,522,-6.82
-13.1,526,-6.91
-63.9,538,-6.23
-80.9,542,-6.63
-121.6,555,-8.82
-128.8,560,-7.75
-134.4,564,-7.5
-140.1,568,-6.99
-145.8,572,-5.02
-151.6,576,-6.13
-155.8,579,-7.4
-160,582,-7.6
-164.3,585,-7.62
-171.3,590,-7.48
-177,594,-8.05
-188.4,602,-5
-205.4,614,-7.76
-218.6,623,-5.03
-224.5,627,-5.37
-230.3,631,-7.49
-236.4,635,-5.95
-242.1,639,-5.2
-248,643,-4.57
-253.8,647,-4.95
-260.7,651,-5
-272.9,656,-5.62
-282.5,660,-6.22
-292.2,664,-5.12
-301.8,668,-5.46
-311.4,672,-6.39
-323.6,677,-8.02
-333.4,681,-8.91
-343.2,685,-5.71
-352.8,689,-5.55
-365,694,-7.34
-377.2,699,-9.28
-387.1,703,-7.04
-396.6,707,-5.81
-401.6,709,-7.46
-406.5,711,-5.89
-416.5,715,-8.28
-428.9,720,-7.52
-438.3,724,-6.43
-457.6,732,-9.03
-471.9,738,-8.42
-481.4,742,-6.45
-491,746,-9.82
-501.2,750,-9.65
-518.2,754,-6.82
-535.5,758,-5.25
-588.3,770,-7.43
-606.3,774,-7.9
-633.1,780,-7.26
-650.5,784,-6.33
-686.1,792,-4.72
-703.4,796,-4.29
-716.2,799,-5.76
-750.2,803,-4.91
-789.7,807,-7.4
-829.3,811,-6.71
-936.9,822,-8.52
-976.1,826,-6.13
-1082.6,837,-8.63
-1120.9,841,-3.32
-1298.8,860,-2.32
-1498.1,882,-6.11
-1587.3,892,-7.2
-1691.7,903,-6.32
-2024.2,935,-5.94
-2045.3,937,-5.32
-2085.7,941,-5.56
-2108.2,943,-3.97
-2149.5,947,-7.59
-2170.2,949,-4.84
-2189.7,951,-7.26
