year (ad),d18O (permil)
1980,29.37
1981,28.29
1982,28.65
1983,29.77
1984,28.4
1985,28.15
1986,28.77
1987,29.52
1988,29.05
1989,28.04
1990,28.37
1991,28.75
1992,28.51
1993,27.95
1994,28.65
1995,29.03
1996,28.9
1997,28.53
1998,27.63
1999,29.42
2000,29.05
2001,28.46
2002,28.39
2003,27.77
2004,28.54
2005,28.34
2006,28.17
2007,29.65
2008,28.1
2009,27.52
2010,27.17
2011,28.48
2012,30.16
2013,27.76
2014,27.59
2015,28.08
