year (AD),d18O (permil)
1944,-53.4565850527703
1943,-56.8837717297076
1942,-57.2556448305327
1941,-57.0849143335336
1940,-56.8376040832665
1939,-56.2643903453284
1938,-55.9113920140196
1937,-55.6160889038111
1936,-55.4769153847723
1935,-55.1619973739544
1934,-55.7345509309907
1933,-55.9793976710094
1932,-56.0336517513445
1931,-55.9094718065177
1930,-55.011026263331
1929,-54.8732799976821
1928,-54.9780186264702
1927,-54.2016569285735
1926,-50.2018812451869
1925,-50.2348712554065
1924,-51.385727644563
1923,-52.9119423213409
1922,-53.888598857763
1921,-53.9089847215062
1920,-53.7812409759526
1919,-55.7352536976768
1918,-56.7745004607404
1917,-57.5635318751003
1916,-58.1536863106632
1915,-56.9930596783488
1914,-56.3474636492534
1913,-56.1157249561245
1912,-56.1819742523976
1911,-55.4172557555889
1910,-57.0189630005403
1909,-58.4058652113616
1908,-59.5195958740078
1907,-57.6972292432631
1906,-57.0206616474114
1905,-56.5235418819968
1904,-55.7037902152025
1903,NA
1902,NA
1901,-55.1328493678829
1900,-53.9239293138134
1899,-53.2789429132018
1898,-52.8354431882685
1897,NA
1896,-53.4498333359694
1895,-54.1314988906245
1894,-55.8356627772623
1893,-55.2049720701383
1892,-55.2052224494353
1891,-55.3457097789699
1890,-56.452864423132
1889,-56.2614002449266
1888,-56.0917628270836
1887,-55.8591334606814
1886,-54.0811897432957
1885,-54.0968313243997
1884,-54.5127853697352
1883,-56.9597476010758
1882,-57.1598273347578
1881,-56.7202580853272
1880,-53.1824837871749
1879,-53.9377132859419
1878,-54.2877152054714
1877,-54.5272658055847
1876,-55.3845540780526
1875,-55.7462958677165
1874,-55.7933620694082
1873,-55.3604025438022
1872,-55.3292850421414
1871,-55.3840082678394
1870,-55.8011782470597
1869,-56.5547949631344
1868,-57.308411679209
1867,-56.9953440211165
1866,-55.9118944866515
1865,-54.7225309036733
1864,-52.4618723108959
1863,-53.0937156765264
1862,-53.6344484715181
1861,-54.9833151445768
1860,-56.0325302863732
1859,-56.3230828105714
1858,-56.0002489792702
1857,-55.5520484098858
1856,-55.3060264108121
1855,-55.1391719825122
1854,-53.6098101548262
1853,-52.8095614558726
1852,-51.5736206223316
1851,-54.0962889191849
1850,-55.1255967113854
1849,-56.4375320434601
1848,-57.824037478182
1847,-58.5717632093369
1846,-59.7478248198633
1845,-58.5362237506313
1844,-57.850798474581
1843,-56.7430358190713
1842,-55.893171773533
1841,-55.7593700850973
1840,-55.8497978867771
1839,-54.8396044131268
1838,-54.5012506034567
1837,-54.1604628161066
1836,-54.7299630473024
1835,-54.9874744253955
1834,-55.0617526394323
1833,-54.8544050487773
1832,-55.0334926179052
1831,-56.3436256448546
1830,-55.5977654666944
1829,-55.2213061278918
1828,-55.2001306295574
1827,-55.3660156389847
1826,-55.4823360896693
1825,-55.4337762513544
1824,-55.5702718534696
1823,-55.672643555056
1822,-56.8362352041538
1821,-56.9764695203679
1820,-57.1167038365821
1819,-56.6289103572773
1818,-56.6222642263761
1817,-56.7715697910085
1816,-54.6405446524052
1815,-54.2502364928224
1814,-54.339978663167
1813,-54.9681933615696
1812,-55.1813774762513
1811,-54.9908686528544
1810,-54.7819612539247
1809,-54.6775075544598
1808,-52.5808558837889
1807,-52.6835800991397
1806,-52.7863043144905
1805,-54.256300141011
1804,-54.8407810215925
1803,-56.0097427827556
1802,-55.2496326222002
1801,-55.1099431784124
1800,-55.1716061200287
1799,-54.8387061331774
1798,-54.6722561397517
1797,-56.0600855929038
1796,-55.8219551516653
1795,-55.5838247104268
1794,-55.6806684620337
1793,-55.7676916592596
1792,-55.9094568031756
1791,-56.7232889726195
1790,-57.1415224663982
1789,-57.6050255964036
1788,-56.6659899594483
1787,-55.9617132317317
1786,-55.5603477401453
1785,-56.0774458806538
1784,-57.1116421616708
1783,-55.1606321819716
1782,-55.0135096046635
1781,-56.2289066978226
1780,-56.280953203023
1779,-56.3199880819233
1778,-55.2630328731851
1777,-55.1149256547652
1776,-54.8187112179254
1775,-55.3599179838772
1774,-55.1175823026059
1773,-53.3646971302975
1772,-54.7210415157468
1771,-55.7382998048338
1770,-55.3973648291331
1769,-54.9730151306736
1768,-54.1243157337546
1767,-55.8174987994221
1766,-56.6522192853324
1765,-56.5809930037918
1764,-56.1338053150951
1763,-55.6866176263985
1762,-55.7692512013505
1761,-55.8939924017941
1760,-56.164528615427
1759,-56.7496897460062
1758,-57.0422703112959
1757,-55.6009990421747
1756,-55.8937064097463
1755,-56.4791211448895
1754,-56.7058757737606
1753,-56.4478888608371
1752,-54.2197034966825
1751,-53.9139610543298
1750,-53.6082186119772
1749,-54.2088277775805
1748,-54.5224265686927
1747,-55.4898113586504
1746,-55.688463860788
1745,-55.8871163629256
1744,-53.4577435927509
1743,-52.7478452491231
1742,-52.1378394852591
1741,-53.58136732658
1740,-54.3031312472404
1739,-55.0146618287936
1738,-54.7662009687063
1737,-54.2692792485316
1736,-53.9517739185312
1735,-53.793021253531
1734,-52.4968311619042
1733,-53.5899080533345
1732,-55.776061836195
1731,-56.4268020308562
1730,-56.7521721281867
1729,-55.4680898954446
1728,-55.2356796499223
1727,-54.7708591588779
1726,-55.0119436302474
1725,-55.1324858659322
1724,-54.1836676967126
1723,-53.3697186743507
1722,-51.7418206296269
1721,-52.2779637406242
1720,-52.5460352961228
1719,-53.7343951928053
1718,-53.6457288670949
1717,-53.468396215674
1716,-53.837959088908
1715,-54.022740525525
1714,-56.6327706922372
1713,-56.5384853357541
1712,-56.349914622788
1711,-55.7163825118491
