year (AD),depth (cm),d18O (permil)
1998,0.7692307692,-5.48
1992.7961,1.520967858,-5.42
1989.5437,1.990798122,-5.22
1986.6165,2.413651138,-5.23
1983.3641,2.883481401,-5.47
1979.136,3.494257855,-6.09
1975.5583,4.011079812,-5.3
1971.6554,4.574879018,-5.42
1968.403,5.044709281,-4.78
1966.4515,5.326616107,-4.33
1964.8253,5.561531239,-5.48
1962.7456,5.861957385,-5.69
1961.8475,5.991693752,-6.06
1961.2059,6.213895775,-5.91
1960.4361,6.495794366,-6.73
1959.66634,6.77767831,-6.06
1958.76824,7.10656,-6.7
1957.68818,7.50207493,-6.38
1956.4145,7.963039906,-5.64
1954.77127,8.387348122,-5.45
1951.47917,8.744542091,-5.39
1947.08969,9.120409218,-6.1
1943.79759,9.402308708,-4.9
1941.05417,9.637225234,-6.6
1937.7621,9.919122154,-3.35
1932.8239,10.34197567,-3.5
1927.3371,10.8118053,-3.16
1923.4963,11.14068946,-3.68
1919.1068,11.5165583,-3.95
1914.1686,11.93941182,-4.27
1909.7792,12.31527209,-4.36
1905.9384,12.64415626,-4.04
1901.5489,13.0200251,-4.59
1896.6107,13.44287861,-4.54
1892.2213,13.81873889,-4.37
1888.9292,14.10063838,-4.3
1885.0884,14.42952254,-4.46
1879.6015,14.89936073,-4.42
1874.6634,15.32220569,-4.56
1870.8226,15.65108985,-4.63
1867.5305,15.93298934,-4.83
1860.3387,16.54881655,-4.61
1855.8944,16.92937786,-4.9
1849.969,17.4367644,-4.84
1844.042,17.94428795,-5.06
1839.598,18.32709898,-5.09
1834.413,18.68255998,-4.77
1829.228,19.03281621,-4.75
1824.784,19.33301654,-4.72
1820.34,19.63321686,-4.48
1815.155,19.9834731,-4.46
1809.407,20.42635503,-4.52
1804.483,20.9265304,-4.62
1799.558,21.42658281,-4.71
1795.127,21.87727722,-4.4
1790.203,22.37754368,-3.79
1785.771,22.82764151,-3.39
1780.847,23.32819942,-3.65
1775.43,23.86480652,-3.51
1769.815,24.29798262,-3.85
1764.628,24.69808123,-3.63
1761.08,25.34896131,-4.01
1759.8,25.69992377,-4.47
1758.337,26.09875139,-4.21
1756.874,26.37197396,-4.65
1755.101,26.6540384,-4.36
1752.907,27.00505903,-4.02
1750.712,27.35463974,-4.56
1748.831,27.62869735,-4.56
1746.29,27.97625082,-4.71
1744.095,28.27637755,-4.64
1741.534,28.62632122,-4.71
1738.243,29.0769877,-4.72
1735.682,29.42693138,-4.83
1733.487,29.72705811,-4.43
1730.926,30.07783495,-4.11
1727.635,30.52296872,-3.96
1724.07,30.95984192,-3.74
1721.215,31.3102935,-3.68
1718.359,31.65999581,-3.81
1715.094,32.06108278,-4.2
1711.831,32.46073857,-4.38
1708.158,32.91131237,-3.74
1704.078,33.41227673,-3.71
1699.999,33.91190356,-4.27
1696.263,34.25826314,-4.75
1691.98,34.60863095,-4.69
1687.084,35.00891173,-5.03
1682.188,35.4091925,-4.93
1677.292,35.80947327,-4.54
1672.396,36.20975404,-4.28
1667.533,36.61312893,-4.06
1662.778,37.01379571,-4.31
1658.023,37.4136181,-3.99
1652.877,37.72356258,-3.9
1646.417,38.07393119,-4.18
1639.035,38.4741034,-4.62
1631.652,38.87432989,-4.23
1624.271,39.27474043,-4.06
1618.178,39.68787753,-4.71
1615.16,39.98803664,-5.51
1611.639,40.3380469,-4.83
