year (AD),depth (cm),d18O (permil)
2005.54,NA,0.36
2005.46,NA,0.57
2005.38,NA,0.54
2005.29,NA,0.3
2005.21,NA,0.37
2005.13,NA,0.37
2005.04,NA,0.43
2004.96,NA,0.43
2004.88,NA,0.29
2004.79,NA,0.34
2004.71,NA,0.56
2004.63,NA,0.58
2004.54,NA,0.48
2004.46,NA,0.54
2004.38,NA,0.6
2004.29,NA,0.35
2004.21,NA,0.5
2004.13,NA,0.3
2004.04,NA,0.13
2003.96,NA,0.17
2003.88,NA,0.3
2003.79,NA,0.44
2003.71,NA,0.49
2003.63,NA,0.5
2003.54,NA,0.55
2003.46,NA,0.51
2003.38,NA,0.44
2003.29,NA,0.56
2003.21,NA,0.58
2003.13,NA,0.38
2003.04,NA,0.34
2002.96,NA,0.46
2002.88,NA,0.37
2002.79,NA,0.72
2002.71,NA,0.6
2002.63,NA,0.49
2002.54,NA,0.69
2002.46,NA,0.77
2002.38,NA,0.52
2002.29,NA,0.54
2002.21,NA,0.47
2002.13,NA,0.52
2002.04,NA,0.33
2001.96,NA,0.41
2001.88,NA,0.58
2001.79,NA,0.56
2001.71,NA,0.51
2001.63,NA,0.42
2001.54,NA,0.7
2001.46,NA,0.59
2001.38,NA,0.43
2001.29,NA,0.42
2001.21,NA,0.6
2001.13,NA,0.59
2001.04,NA,0.53
2000.96,NA,0.43
2000.88,NA,0.45
2000.79,NA,0.73
2000.71,NA,0.55
2000.63,NA,0.53
2000.54,NA,0.55
2000.46,NA,0.51
2000.38,NA,0.57
2000.29,NA,0.7
2000.21,NA,0.57
2000.13,NA,0.59
2000.04,NA,0.55
1999.96,NA,0.51
1999.88,NA,0.49
1999.79,NA,0.51
1999.71,NA,0.49
1999.63,NA,0.44
1999.54,NA,0.69
1999.46,NA,0.74
1999.38,NA,0.51
1999.29,NA,0.67
1999.21,NA,0.67
1999.13,NA,0.36
1999.04,NA,0.38
1998.96,NA,0.47
1998.88,NA,0.44
1998.79,NA,0.4
1998.71,NA,0.54
1998.63,NA,0.61
1998.54,NA,0.62
1998.46,NA,0.57
1998.38,NA,0.65
1998.29,NA,0.45
1998.21,NA,0.38
1998.13,NA,0.43
1998.04,NA,0.38
1997.96,NA,0.43
1997.88,NA,0.44
1997.79,NA,0.38
1997.71,NA,0.4
1997.63,NA,0.44
1997.54,NA,0.46
1997.46,NA,0.56
1997.38,NA,0.65
1997.29,NA,0.67
1997.21,NA,0.56
1997.13,NA,0.46
1997.04,NA,0.48
1996.96,NA,0.61
1996.88,NA,0.47
1996.79,NA,0.11
1996.71,NA,0.56
1996.63,NA,0.47
1996.54,NA,0.39
1996.46,NA,0.5
1996.38,NA,0.56
1996.29,NA,0.73
1996.21,NA,0.73
1996.13,NA,0.75
1996.04,NA,0.64
1995.96,NA,0.52
1995.88,NA,0.52
1995.79,NA,0.41
1995.71,NA,0.42
1995.63,NA,0.54
1995.54,NA,0.52
1995.46,NA,0.64
1995.38,NA,0.73
1995.29,NA,0.79
1995.21,NA,0.55
1995.13,NA,0.62
1995.04,NA,0.52
1994.96,NA,0.42
1994.88,NA,0.41
1994.79,NA,0.5
1994.71,NA,0.5
1994.63,NA,0.75
1994.54,NA,0.66
1994.46,NA,0.73
1994.38,NA,0.7
1994.29,NA,0.62
1994.21,NA,0.51
1994.13,NA,0.48
1994.04,NA,0.35
1993.96,NA,0.41
1993.88,NA,0.31
1993.79,NA,0.44
1993.71,NA,0.64
1993.63,NA,0.5
1993.54,NA,0.66
1993.46,NA,0.64
1993.38,NA,0.57
1993.29,NA,0.43
1993.21,NA,0.44
1993.13,NA,0.4
1993.04,NA,0.45
1992.96,NA,0.33
1992.88,NA,0.41
1992.79,NA,0.31
1992.71,NA,0.25
1992.63,NA,0.4
1992.54,NA,0.3
1992.46,NA,0.36
1992.38,NA,0.34
1992.29,NA,0.27
1992.21,NA,0.46
1992.13,NA,0.43
1992.04,NA,0.37
1991.96,NA,0.4
1991.88,NA,0.47
1991.79,NA,0.33
1991.71,NA,0.33
1991.63,NA,0.5
1991.54,NA,0.51
1991.46,NA,0.56
1991.38,NA,0.45
1991.29,NA,0.32
1991.21,NA,0.38
1991.13,NA,0.8
1991.04,NA,0.55
1990.96,NA,0.55
1990.88,NA,0.64
1990.79,NA,0.51
1990.71,NA,0.36
1990.63,NA,0.53
1990.54,NA,0.48
1990.46,NA,0.32
1990.38,NA,0.21
1990.29,NA,0.34
1990.21,NA,0.54
1990.13,NA,0.56
1990.04,NA,0.52
1989.96,NA,0.51
1989.88,NA,0.64
1989.79,NA,0.46
1989.71,NA,0.35
1989.63,NA,0.6
1989.54,NA,0.57
1989.46,NA,0.77
