year (AD),d18O (permil)
1994,-25.0694389702619
1993,-25.2053688415446
1992,-24.6095784369652
1991,-24.0049007415858
1990,-23.4002230462065
1989,-23.2742992867332
1988,-23.6628870185449
1987,-24.0514747503567
1986,-24.4400624821684
1985,-24.6471309184256
1984,-24.8499261266401
1983,-25.0527213348545
1982,-25.1823006274957
1981,-25.2296480319452
1980,-25.2769954363947
1979,-25.3243428408443
1978,-25.2935213918996
1977,-25.2598648031945
1976,-25.2262082144894
1975,-25.2506794067313
1974,-25.3436628636623
1973,-25.4366463205933
1972,-25.5296297775242
1971,-25.2801203650884
1970,-25.0137199087279
1969,-24.7473194523674
1968,-24.6478561997704
1967,-24.7549170493685
1966,-24.8619778989667
1965,-24.9690387485649
1964,-24.3363379775281
1963,-23.6752143820224
1962,-23.5935451685393
1961,-23.7175901123595
1960,-22.9333846153847
1959,-22.5305896629214
1958,-22.4950840449438
1957,-22.4322898876405
1956,-22.3468966292135
1955,-22.7162107865167
1954,-24.0429523595505
1953,-25.2328439748201
1952,-25.1487612410072
1951,-25.0646785071942
1950,-25.1356107865169
1949,-25.2290939325843
1948,-25.2483119101124
1947,-25.2271883146067
1946,-25.3832494382023
1945,-25.781002247191
1944,-26.1685521582734
1943,-26.514775179856102
1942,-26.8609982014388
1941,-27.0521051685393
1940,-27.2390714606742
1939,-27.235168988764
1938,-27.1673038202247
1937,-26.8966683146068
1936,-26.4418368539326
1935,-26.0472638522428
1934,-25.7939656992084
1933,-25.5406675461741
1932,-25.2873693931398
1931,-28.3689411235955
1930,-28.137031011236
1929,-27.5815509103169
1928,-26.4655697909642
1927,-25.4448550236007
1926,-23.4491644204852
1925,-22.3709238031018
1924,-22.6451146325017
1923,-23.417198246797
1922,-23.6139372892785
1921,-23.5794930337079
1920,-23.6392683146067
1919,-23.6990435955056
1918,-24.1953168539326
1917,-24.6986876404494
1916,-24.5314986604153
1915,-24.151391493637
1914,-23.7712843268587
1913,-23.6676222400642
1912,-23.6451413087114
1911,-23.6457479935795
1910,-23.7051380417335
1909,-23.9339823364111
1908,-24.403673223605
1907,-24.8733641107989
1906,-24.7130631691649
1905,-24.4771777301927
1904,-23.8508394004283
1903,-23.3326964285714
1902,-23.2880535714286
1901,-23.554425295593
1900,-24.0130422787531
1899,-24.4716592619133
1898,-24.3238849036402
1897,-24.0492596359743
1896,-24.1554207145725
1895,-24.2778615014051
1894,-24.6660996119017
1893,-25.3564833980164
1892,-26.1596704910508
1891,-27.6071234511243
1890,-29.0545764111978
1889,-27.5208040385498
1888,-25.89482882056
1887,-25.7158715124816
1886,-25.9192488986784
1885,-26.0553385321101
1884,-25.2544211009175
1883,-24.4535036697248
1882,-24.820070991432
1881,-25.4009908214777
1880,-26.1756581000459
1879,-26.8910085626911
1878,-26.8640972477064
1877,-25.3697959558823
1876,-25.199147510897
1875,-25.4037816012847
1874,-25.6084156916724
1873,-25.8130497820601
1872,-26.312398347866
1871,-27.0668728774667
1870,-27.2351035242291
1869,-26.3474383259912
1868,-25.4597731277533
1867,-24.4336039467646
1866,-23.3271330885728
1865,-23.2149201468563
1864,-24.2984446994034
1863,-24.4012935779815
1862,-24.3879664983937
1861,-25.2879206057824
1860,-26.0980886850152
1859,-26.8350917431192
1858,-26.3248678292795
1857,-25.7002693896282
1856,-25.2473146108664
1855,-24.8556112334802
1854,-24.4743634694814
1853,-24.8869380449748
1852,-25.2995126204681
1851,-24.7935006883892
1850,-24.1046525929325
1849,-24.6734311926605
1848,-25.9046238532109
1847,-25.7956649839377
1846,-24.2054860027535
1845,-23.1863873336393
1844,-23.5255337310693
1843,-23.7699369645043
1842,-23.2993127294982
1841,-24.0539045871559
1840,-26.1199596330276
1839,-27.8566952264383
1838,-28.835887392901
1837,-25.8340266055046
1836,-23.5374598439651
1835,-23.1859224414869
1834,-23.2205212922174
1833,-23.8343245227607
1832,-24.4481277533039
1831,-24.2849568609454
1830,-23.7493900871959
1829,-27.3255944954129
1828,-27.7447747858017
1827,-27.7949583843329
1826,-27.8451419828641
1825,-26.8243321100918
1824,-25.3087357798166
1823,-24.2484146999326
1822,-23.6570354716981
1821,-24.039676981132
1820,-25.8200966037736
1819,-28.6788225075531
1818,-31.9437782805429
1817,-28.3500732075472
1816,-26.4219898869721
1815,-25.8455472932778
1814,-25.4273392226148
1813,-25.2695064782097
1812,-24.2265590551181
1811,-22.7670870773507
1810,-21.9679536220774
1809,-21.775926025297
1808,-21.5838984285167
1807,-21.4503430894309
1806,-21.4530463492064
1805,-23.2746336507936
1804,-24.7539329192546
1803,-25.8798128364389
1802,-26.861046612803
1801,-26.1084052206339
1800,-25.0946583850931
1799,-23.7840993788819
1798,-22.5396159927029
1797,-22.475766798419
1796,-22.411917604135
1795,-22.348068409851
1794,-22.1985225522552
1793,-22.0225049504951
1792,-22.795609460946
1791,-23.4732916529199
1790,-23.131820191356
1789,-22.7903487297922
1788,-22.6108531353135
1787,-23.9392359735973
1786,-25.3296188118812
1785,-26.8802238723873
1784,-27.5935231023102
1783,-27.3278465346535
1782,-27.3872068206821
1781,-27.6270308030803
1780,-25.2774983498348
1779,-22.3900594059405
1778,-21.9168528538436
1777,-22.6446654569449
1776,-23.3724780600461
1775,-23.6885357535754
1774,-23.303497249725
1773,-23.5011254125412
1772,-24.1716424642464
1771,-26.0634741474146
1770,-28.3979075907589
1769,-27.9924026402641
1768,-26.8295159515952
1767,-25.4538283828383
1766,-26.4079615067363
1765,-26.9078240307946
1764,-27.4076865548529
1763,-27.9075490789112
1762,-27.7584873487349
1761,-27.2491364136413
1760,-24.6831848184817
1759,-21.7213905390541
1758,-24.4914675467549
1757,-26.3437821782177
1756,-24.2579735973596
1755,-23.1704774477448
1754,-23.7755379537954
1753,-23.8704082474227
1752,-23.5528824742268
1751,-23.2805060506051
1750,-23.3157095709571
1749,-23.6029372937293
1748,-24.4511221122112
1747,-25.73000990099
1746,-27.453607260726
1745,-28.9495561056106
1744,-27.3253811881188
1743,-25.7012062706271
1742,-25.4193727835052
1741,-25.8795789690722
1740,-26.4775148514852
1739,-27.5666237623763
1738,-28.6557326732674
1737,-27.7424735973596
1736,-26.3128806380637
1735,-25.1845024752474
1734,-24.8212722772277
1733,-24.6909092409241
1732,-25.3033525852585
1731,-25.7255511551156
1730,-24.5825368536855
1729,-23.5883934020619
1728,-22.9240635051547
1727,-22.2597336082474
1726,-22.5407392739274
1725,-22.9049284928493
1724,-22.7421122112211
1723,-22.6871067106711
1722,-22.9555335533553
1721,-23.2484356435644
1720,-23.5735181518152
1719,-23.8869834983498
1718,-22.7599207920792
1717,-22.0647844969764
1716,-23.2110186915889
1715,-24.3648333333334
1714,-25.5315000000001
1713,-26.8825000000001
1712,-28.3824999999999
1711,-28.3870297029703
1710,-27.7168795379539
1709,-26.9231501650166
1708,-26.0159925742575
1707,-25.0613721122113
1706,-24.5010560747663
1705,-24.9496542056075
1704,-25.3680618811881
1703,-25.7513127062706
1702,-26.1493465346535
1701,-26.9216237623763
1700,-27.693900990099
1699,-28.0426600660066
1698,-28.1251683168317
1697,-28.4776072607261
1696,-28.8992244224423
1695,-29.4762508250826
1694,-30.3156347634764
1693,-29.4580428807036
1692,-27.2342935678946
1691,-26.9110231023102
1690,-27.2729592959296
1689,-27.2159909240924
1688,-27.1211064356436
1687,-27.4613256325632
1686,-28.24900440044
1685,-27.9041831683169
1684,-27.0140841584159
1683,-26.1239851485149
1682,-25.4561092783505
1681,-24.9105422680412
1680,-24.4234653465346
1679,-24.1437623762376
1678,-23.8640594059406
1677,-25.5093366336635
1676,-27.6479504950496
1675,-28.7956534653466
1674,-27.6037896039602
1673,-25.7040371287127
1672,-24.7965643564357
1671,-25.7982145214521
1670,-26.5600127835051
1669,-27.1039303092783
1668,-27.5652475247525
1667,-27.2748184818482
1666,-27.071680280528
1665,-27.0918948019802
1664,-27.1121093234323
1663,-27.5908648061056
1662,-28.1461329579208
1661,-28.3166420255776
1660,-27.9833210684818
1659,-27.6484832989691
1658,-27.146627628866
1657,-26.6447719587629
1656,-26.6730693069307
1655,-27.0790099009901
1654,-27.3551155115511
1653,-26.9495874587458
1652,-26.5440594059406
1651,-26.2271914191419
1650,-25.9421254125413
1649,-25.5981089108911
1648,-25.124099009901
1647,-24.6500891089109
1646,-24.9003267326732
1645,-25.2532116547553
1644,-25.7562352941176
1643,-26.5186122112211
1642,-27.957480198019802
1641,-26.9954339933993
1640,-26.0333877887789
1639,-24.9193675742574
1638,-23.7102091584158
1637,-23.2479521452146
1636,-25.9492722772278
1635,-28.6505924092411
1634,-28.3061472164948
1633,-27.0364564948453
1632,-25.6860247524751
1631,-24.4951309130914
1630,-25.4115225522552
1629,-25.9489834983499
1628,-25.6508536853686
1627,-25.5794801980198
1626,-25.7403712871287
1625,-25.9209859735973
1624,-26.3636427392739
1623,-26.8062995049505
1622,-26.8432519251925
1621,-26.6578833883388
1620,-26.1865624742268
1619,-25.6558408247423
1618,-25.334178630363
1617,-25.3222149339934
1616,-25.3102512376238
1615,-25.8014386138614
1614,-26.3034188118812
1613,-26.805399009901
1612,-26.8007238723872
1611,-26.8154777227723
1610,-27.1397351485149
1609,-27.4639925742575
1608,-27.0041872164948
1607,-26.2194449484536
1606,-26.5576864686466
1605,-29.7551562156214
1604,-30.649090909091
1603,-28.8820454545455
1602,-27.115
1601,-27.5964398200225
1600,-28.3420074257425
1599,-30.0132120462046
1598,-31.6844166666667
1597,-29.5852206185566
1596,-26.5316123711339
1595,-25.1212578382839
1594,-26.4731555280529
1593,-27.8250532178219
1592,-27.7820305280528
1591,-27.6640437293729
1590,-26.8696646039603
1589,-25.4633114686467
1588,-24.2175
1587,-24.4006683168317
1586,-24.5838366336634
1585,-24.7192148453608
1584,-24.8317921649484
1583,-25.2718217821782
1582,-26.6838129812981
1581,-27.9796650165016
1580,-29.1240544554455
1579,-30.243150990099
1578,-28.85825
1577,-27.473349009901
1576,-26.6258564356436
1575,-26.1580346534653
1574,-25.6978597938144
1573,-25.2772412371134
1572,-24.8566226804123
1571,-25.0827275165017
1570,-25.5396169554455
1569,-25.9965063943894
1568,-26.4533958333333
1567,-26.9102852722772
1566,-27.7135693069306
1565,-28.560103960396
1564,-28.087412128713
1563,-26.0969005775579
1562,-24.1707208247423
1561,-23.7492775257732
1560,-23.3278342268041
1559,-23.8680638063806
1558,-25.0077777777778
1557,-26.9108151815182
1556,-29.0070748074808
1555,-27.9101138613861
1554,-26.7479851485148
1553,-26.0168481848185
1552,-25.6298844884488
1551,-25.3222079207921
1550,-25.5359042904291
1549,-25.749600660066
1548,-26.0260057731959
1547,-26.328273814433
1546,-26.1486754675469
1545,-24.7482354235425
1544,-24.1511864686468
1543,-24.4784691969197
1542,-27.7841661166117
1541,-26.6906567656766
1540,-25.828077129305
1539,-25.7701270365024
1538,-25.7121769436997
1537,-25.6542268508971
1536,-25.5962767580945
1535,-25.6562772277228
1534,-25.9276930693069
1533,-26.2714774477448
