year (AD),d18O (permil)
1992,-33.18
1991,-35.3025
1990,-36.4433333333333
1989,-31.392
1988,-34.795
1987,-32.5685714285714
1986,-38.94
1985,-35.125
1984,-34.3275
1983,-37.155
1982,-32.70125
1981,-33.495
1980,-32.3342857142857
1979,-35.9125
1978,-34.5028571428571
1977,-34.3277777777778
1976,-37.1471428571429
1975,-32.94
1974,-32.432
1973,-33.2183333333333
1972,-34.7325
1971,-34.1936363636364
1970,-34.386
1969,-33.788
1968,-33.895
1967,-30.962
1966,-31.6125
1965,-34.2175
1964,-35.0916666666667
1963,-33.385
1962,-34.402
1961,-36.214
1960,-34.0075
1959,-33.3075
1958,-34.2116666666667
1957,-32.1966666666667
1956,-33.6842857142857
1955,-33.9283333333333
1954,-34.72
1953,-35.6483333333333
1952,-34.2214285714286
1951,-34.77
1950,-34.485
1949,-34.2925
1948,-32.455
1947,-34.578
1946,-34.356
1945,-32.7633333333333
1944,-36.55
1943,-36.3066666666667
1942,-35.098
1941,-34.57
1940,-33.185
1939,-35.2275
1938,-34.3575
1937,-35.306
1936,-36.835
1935,-34.26
1934,-31.3466666666667
1933,-31.53
1932,-34.316
1931,-36.5985714285714
1930,-34.205
1929,-33.23
1928,-35.5525
1927,-38.1
1926,-36.6128
1925,-35.91
1924,-33.9457142857143
1923,-32.8883333333333
1922,-33.621
1921,-34.97
1920,-35.5333333333333
1919,-35.82
1918,-33.25
1917,-35.4433333333333
1916,-36.366
1915,-37.012
1914,-34.8
1913,-35.658
1912,-33.7271428571429
1911,-34.4775
1910,-35.38
1909,-33.6733333333333
1908,-36.1885714285714
1907,-34.5725
1906,-37.8816666666667
1905,-35.6785714285714
1904,-36.092
1903,-34.76
1902,-35.7733333333333
1901,-35.8566666666667
1900,-33.104
1899,-33.35
1898,-35.24
1897,-34.6533333333333
1896,-35.514
1895,-35.815
1894,-35.46
1893,-35.6166666666667
1892,-34.9875
1891,-35.3875
1890,-35.8225
1889,-35.9
1888,-38.335
1887,-36.3542857142857
1886,-37.3616666666667
1885,-35.048
1884,-35.6233333333333
1883,-37.8
1882,-36.78
1881,-36.5322222222222
1880,-35.1216666666667
1879,-35.8377777777778
1878,-35.57125
1877,-35.312
1876,-34.7633333333333
1875,-33.857375
1874,-36.3245
1873,-37.39625
1872,-35.5052
1871,-37.9957142857143
1870,-39.428
1869,-36.5593333333333
1868,-33.5876
1867,-34.5028
1866,-34.6226666666667
1865,-35.8211428571429
1864,-36.4726666666667
1863,-35.5006
1862,-34.77
1861,-36.098
1860,-35.097
1859,-38.21175
1858,-37.65
1857,-34.27
1856,-35.605
1855,-36.82425
1854,-36.2063333333333
1853,-35.12575
1852,-33.96475
1851,-35.5352
1850,-35.3234285714286
1849,-36.3496666666667
1848,-37.6033333333333
1847,-36.0875
1846,-36.93
1845,-36.76325
1844,-36.2673333333333
1843,-35.9563333333333
1842,-36.2205
1841,-34.5165
1840,-34.4933333333333
1839,-35.9114285714286
1838,-35.161
1837,-37.0222857142857
1836,-35.2416
1835,-34.1064285714286
1834,-34.075
1833,-34.488
1832,-35.836
1831,-38.0233333333333
1830,-36.5175
1829,-34.5375
1828,-34.65
1827,-35.9474
1826,-35.9592857142857
1825,-37.0398333333333
1824,-36.7132
1823,-37.0021428571429
1822,-37.74
1821,-37.9356666666667
1820,-38.01
1819,-37.86
1818,-36.9736666666667
1817,-38.5736
1816,-37.5498333333333
1815,-36.2825
1814,-34.215
1813,-35.662
1812,-36.762
1811,-36.15
1810,-36.0533333333333
1809,-35.952
1808,-35.84
1807,-36.61
1806,-36.635
1805,-36.215
1804,-36.20775
1803,-36.1633333333333
1802,-36.61
1801,-35.6525
1800,-35.0876
1799,-34.5205
1798,-35.018
1797,-37.224
1796,-36.53
1795,-35.4766666666667
1794,-34.966
1793,-34.9225
1792,-33.822
1791,-34.574
1790,-33.5766666666667
1789,-33.0633333333333
1788,-36.3616
1787,-36.16975
1786,-35.4232857142857
1785,-35.6071666666667
1784,-35.25
1783,-33.9491428571429
1782,-34.875
1781,-35.223
1780,-36.1085
1779,-36.5503333333333
1778,-35.209
1777,-35.034
1776,-35.4166666666667
1775,-36.6326
1774,-38.7743333333333
1773,-38.8095
1772,-39.528
1771,-37.2638
1770,-35.8486666666667
