year (AD),depth (cm),d18O (permil)
-356,254,1.51
-362,255,1.23
-368,256,1.02
-375,257,1.49
-381,258,1.29
-387,259,1.3
-394,260,1.16
-400,261,1.38
-407,262,1.11
-414,263,0.99
-421,264,1.53
-428,265,1.53
-435,266,1.66
-442,267,1.94
-449,268,1.82
-464,270,1.68
-472,271,1.89
-480,272,1.85
-488,273,1.98
-496,274,1.93
-504,275,1.62
-512,276,1.36
-521,277,1.73
-529,278,1.39
-538,279,1.73
-547,280,1.58
-556,281,1.75
-565,282,1.96
-575,283,2.42
-584,284,2.13
-594,285,2.14
-604,286,2.26
-614,287,2.16
-624,288,1.96
-635,289,2.11
-646,290,2.24
-657,291,1.94
-668,292,1.51
-679,293,2.07
-690,294,2.08
-702,295,2.27
-714,296,1.73
-726,297,1.93
-738,298,1.89
-751,299,2.58
-764,300,2.26
-777,301,2.37
-790,302,2.17
-804,303,2.64
-818,304,2.36
-832,305,2.27
-846,306,2.56
-860,307,2.52
-875,308,2.6
-890,309,2.61
-906,310,2.65
-921,311,2.34
-937,312,2.49
-954,313,2.81
-1022,317,2.55
-1039,318,1.89
-1057,319,2.41
-1076,320,2.13
-1094,321,2.38
-1113,322,2.01
-1133,323,2.45
-1153,324,2.38
-1173,325,2.5
-1256,329,2.46
-1278,330,2.98
-1300,331,2.52
-1323,332,2.98
-1346,333,2.43
-1369,334,3.1
-1393,335,2.41
-1417,336,2.94
-1442,337,2.47
-1467,338,2.41
-1518,340,2.38
-1545,341,2.37
-1571,342,2.5
-1598,343,2.31
-1626,344,2.44
-1682,346,2.35
-1741,348,2.26
