year (AD),depth (cm),d18O (permil)
1949.54,NA,-4.66
1949.63,NA,-4.79
1949.71,NA,-4.77
1949.79,NA,-4.7
1949.88,NA,-4.64
1949.96,NA,-4.63
1950.04,NA,-4.65
1950.13,NA,-4.67
1950.21,NA,-4.63
1950.29,NA,-4.82
1950.38,NA,-4.89
1950.46,NA,-4.72
1950.54,NA,-4.87
1950.63,NA,-4.97
1950.71,NA,-5
1950.79,NA,-5.04
1950.88,NA,-4.99
1950.96,NA,-4.94
1951.04,NA,-5
1951.13,NA,-5.06
1951.21,NA,-5.03
1951.29,NA,-5.06
1951.38,NA,-5.12
1951.46,NA,-5.2
1951.54,NA,-5.14
1951.63,NA,-5.09
1951.71,NA,-4.98
1951.79,NA,-5.01
1951.88,NA,-5.16
1951.96,NA,-4.71
1952.04,NA,-4.82
1952.13,NA,-4.89
1952.21,NA,-4.85
1952.29,NA,-4.92
1952.38,NA,-4.88
1952.46,NA,-4.81
1952.54,NA,-4.85
1952.63,NA,-4.91
1952.71,NA,-4.74
1952.79,NA,-4.6
1952.88,NA,-4.6
1952.96,NA,-4.6
1953.04,NA,-4.66
1953.13,NA,-4.72
1953.21,NA,-4.64
1953.29,NA,-4.65
1953.38,NA,-4.76
1953.46,NA,-4.78
1953.54,NA,-4.77
1953.63,NA,-4.84
1953.71,NA,-4.96
1953.79,NA,-4.85
1953.88,NA,-5.03
1953.96,NA,-4.89
1954.04,NA,-4.82
1954.13,NA,-4.77
1954.21,NA,-4.71
1954.29,NA,-4.69
1954.38,NA,-4.7
1954.46,NA,-4.79
1954.54,NA,-4.91
1954.63,NA,-4.93
1954.71,NA,-4.77
1954.79,NA,-4.65
1954.88,NA,-4.64
1954.96,NA,-4.64
1955.04,NA,-4.85
1955.13,NA,-4.85
1955.21,NA,-4.7
1955.29,NA,-4.69
1955.38,NA,-4.8
1955.46,NA,-4.82
1955.54,NA,-4.93
1955.63,NA,-4.96
1955.71,NA,-4.93
1955.79,NA,-4.9
1955.88,NA,-4.88
1955.96,NA,-4.76
1956.04,NA,-4.59
1956.13,NA,-4.57
1956.21,NA,-4.52
1956.29,NA,-4.96
1956.38,NA,-5.02
1956.46,NA,-5
1956.54,NA,-5.03
1956.63,NA,-5.02
1956.71,NA,-4.87
1956.79,NA,-4.76
1956.88,NA,-4.66
1956.96,NA,-4.83
1957.04,NA,-5
1957.13,NA,-4.89
1957.21,NA,-4.96
1957.29,NA,-5.03
1957.38,NA,-5.07
1957.46,NA,-5.09
1957.54,NA,-5.08
1957.63,NA,-5.05
1957.71,NA,-5.08
1957.79,NA,-5.13
1957.88,NA,-5.08
1957.96,NA,-4.97
1958.04,NA,-4.98
1958.13,NA,-5.1
1958.21,NA,-5.15
1958.29,NA,-5.16
1958.38,NA,-5.3
1958.46,NA,-5.25
1958.54,NA,-5.33
1958.63,NA,-5.25
1958.71,NA,-5.18
1958.79,NA,-5.16
1958.88,NA,-5.13
1958.96,NA,-5.14
1959.04,NA,-5.05
1959.13,NA,-5.13
1959.21,NA,-5.08
1959.29,NA,-5.11
1959.38,NA,-5.12
1959.46,NA,-5.09
1959.54,NA,-5.14
1959.63,NA,-5.14
1959.71,NA,-5.13
1959.79,NA,-5.12
1959.88,NA,-5.11
1959.96,NA,-5.1
1960.04,NA,-5.08
1960.13,NA,-4.97
1960.21,NA,-4.75
1960.29,NA,-4.76
1960.38,NA,-4.93
1960.46,NA,-4.88
1960.54,NA,-4.88
1960.63,NA,-4.97
1960.71,NA,-4.89
1960.79,NA,-4.81
1960.88,NA,-4.85
1960.96,NA,-4.9
1961.04,NA,-4.78
1961.13,NA,-4.85
1961.21,NA,-4.83
1961.29,NA,-4.77
1961.38,NA,-4.84
1961.46,NA,-4.94
1961.54,NA,-4.92
1961.63,NA,-4.83
1961.71,NA,-4.88
1961.79,NA,-4.82
1961.88,NA,-4.82
1961.96,NA,-4.9
1962.04,NA,-4.91
1962.13,NA,-4.8
1962.21,NA,-4.77
1962.29,NA,-4.76
1962.38,NA,-4.76
1962.46,NA,-4.79
1962.54,NA,-4.75
1962.63,NA,-4.83
1962.71,NA,-4.88
1962.79,NA,-4.85
1962.88,NA,-4.9
1962.96,NA,-4.9
1963.04,NA,-4.9
1963.13,NA,-4.92
1963.21,NA,-4.93
1963.29,NA,-4.96
1963.38,NA,-5.05
1963.46,NA,-5.12
1963.54,NA,-5.04
1963.63,NA,-5.05
1963.71,NA,-5.06
1963.79,NA,-5.01
1963.88,NA,-4.94
1963.96,NA,-4.93
1964.04,NA,-4.92
1964.13,NA,-4.93
1964.21,NA,-4.89
1964.29,NA,-4.84
1964.38,NA,-4.83
1964.46,NA,-4.76
1964.54,NA,-4.75
1964.63,NA,-4.74
1964.71,NA,-4.73
1964.79,NA,-4.8
1964.88,NA,-4.84
1964.96,NA,-4.88
1965.04,NA,-4.88
1965.13,NA,-4.91
1965.21,NA,-4.91
1965.29,NA,-4.78
1965.38,NA,-4.95
1965.46,NA,-5.15
1965.54,NA,-5.19
1965.63,NA,-5.21
1965.71,NA,-5.22
1965.79,NA,-5.23
1965.88,NA,-5.25
1965.96,NA,-5.14
1966.04,NA,-5.05
1966.13,NA,-5.1
1966.21,NA,-4.96
1966.29,NA,-5
1966.38,NA,-5.13
1966.46,NA,-5.06
1966.54,NA,-5.16
1966.63,NA,-5.24
1966.71,NA,-5.14
1966.79,NA,-5.05
1966.88,NA,-4.96
1966.96,NA,-4.87
1967.04,NA,-4.85
1967.13,NA,-4.87
1967.21,NA,-4.94
1967.29,NA,-4.94
1967.38,NA,-4.77
1967.46,NA,-4.79
1967.54,NA,-4.89
1967.63,NA,-4.86
1967.71,NA,-4.91
1967.79,NA,-4.98
1967.88,NA,-4.96
1967.96,NA,-4.86
1968.04,NA,-4.76
1968.13,NA,-4.84
1968.21,NA,-4.8
1968.29,NA,-4.82
1968.38,NA,-4.78
1968.46,NA,-4.83
1968.54,NA,-4.83
1968.63,NA,-4.95
1968.71,NA,-4.94
1968.79,NA,-4.99
1968.88,NA,-5.06
1968.96,NA,-5.04
1969.04,NA,-5.03
1969.13,NA,-5.11
1969.21,NA,-5.09
1969.29,NA,-5.1
1969.38,NA,-5.12
1969.46,NA,-5.09
1969.54,NA,-5.09
1969.63,NA,-5.24
1969.71,NA,-5.28
1969.79,NA,-5.25
1969.88,NA,-5.2
1969.96,NA,-5.14
1970.04,NA,-5.09
1970.13,NA,-5.02
1970.21,NA,-5.04
1970.29,NA,-5.03
1970.38,NA,-4.98
1970.46,NA,-4.95
1970.54,NA,-4.92
1970.63,NA,-4.89
1970.71,NA,-4.91
1970.79,NA,-4.88
1970.88,NA,-4.85
1970.96,NA,-4.84
1971.04,NA,-4.76
1971.13,NA,-4.75
1971.21,NA,-4.81
1971.29,NA,-4.77
1971.38,NA,-4.72
1971.46,NA,-4.78
1971.54,NA,-4.79
1971.63,NA,-4.91
1971.71,NA,-4.91
1971.79,NA,-4.85
1971.88,NA,-4.8
1971.96,NA,-4.6
1972.04,NA,-4.7
1972.13,NA,-4.81
1972.21,NA,-4.88
1972.29,NA,-5.01
1972.38,NA,-5.11
1972.46,NA,-5.14
1972.54,NA,-5.17
1972.63,NA,-5.25
1972.71,NA,-5.37
1972.79,NA,-5.51
1972.88,NA,-5.5
1972.96,NA,-5.29
1973.04,NA,-5.05
1973.13,NA,-5.08
1973.21,NA,-5.13
1973.29,NA,-5.1
1973.38,NA,-5.08
1973.46,NA,-5.1
1973.54,NA,-4.99
1973.63,NA,-4.92
1973.71,NA,-4.96
1973.79,NA,-4.94
1973.88,NA,-4.77
1973.96,NA,-4.81
1974.04,NA,-4.79
1974.13,NA,-4.74
1974.21,NA,-4.72
1974.29,NA,-4.76
1974.38,NA,-4.8
1974.46,NA,-4.82
1974.54,NA,-4.8
1974.63,NA,-4.88
1974.71,NA,-5
1974.79,NA,-5.05
1974.88,NA,-4.99
1974.96,NA,-4.9
1975.04,NA,-4.87
1975.13,NA,-4.89
1975.21,NA,-4.85
1975.29,NA,-5.04
1975.38,NA,-5.37
1975.46,NA,-5.27
1975.54,NA,-4.84
1975.63,NA,-4.85
1975.71,NA,-4.88
1975.79,NA,-4.84
1975.88,NA,-4.78
1975.96,NA,-4.73
1976.04,NA,-4.76
1976.13,NA,-4.8
1976.21,NA,-4.77
1976.29,NA,-4.79
1976.38,NA,-4.93
1976.46,NA,-5.11
1976.54,NA,-5.31
1976.63,NA,-5.37
1976.71,NA,-5.22
1976.79,NA,-5.05
1976.88,NA,-5.16
1976.96,NA,-5.14
1977.04,NA,-5
1977.13,NA,-4.8
1977.21,NA,-5.01
1977.29,NA,-4.99
1977.38,NA,-4.91
1977.46,NA,-4.86
1977.54,NA,-4.9
1977.63,NA,-5.01
1977.71,NA,-5.11
1977.79,NA,-5.13
1977.88,NA,-5.18
1977.96,NA,-5.12
1978.04,NA,-5.05
1978.13,NA,-5.06
1978.21,NA,-5.07
1978.29,NA,-5.11
1978.38,NA,-5.01
1978.46,NA,-5.11
1978.54,NA,-5.15
1978.63,NA,-5.18
1978.71,NA,-5.15
1978.79,NA,-5.28
