year (AD),depth (cm),d18O (permil)
1999.6,0.0125,-8
1998.8,0.0375,-8
1998,0.0625,-8.4
1997.2,0.0875,-8.3
1996.4,0.1125,-8.1
1995.6,0.1375,-8.3
1994.8,0.1625,-8.2
1994,0.1875,-8.3
1993.2,0.2125,-8.4
1992.4,0.2375,-8.3
1991.6,0.2625,-8.4
1990.9,0.2875,-8.4
1990.2,0.3125,-8.3
1989.8,0.3375,-8.2
1989.3,0.3625,-8.3
1988.9,0.3875,-8.3
1988.5,0.4125,-8.3
1988,0.4375,-8.5
1987.6,0.4625,-8.4
1987.1,0.4875,-8.4
1986.7,0.5125,-8.4
1986.2,0.5375,-8.2
1985.8,0.5625,-8.3
1985.4,0.5875,-8.5
1984.9,0.6125,-8.4
1984.5,0.6375,-8.5
1984,0.6625,-8.5
1983.6,0.6875,-8.4
1983.1,0.7125,-8.4
1982.7,0.7375,-8.7
1982.3,0.7625,-8.7
1981.8,0.7875,-8.7
1981.4,0.8125,-8.7
1980.9,0.8375,-8.8
1980.5,0.8625,-8.6
1980,0.8875,-8.5
1979.6,0.9125,-8.8
1979.2,0.9375,-8.6
1978.7,0.9625,-8.6
1978.3,0.9875,-8.8
1977.8,1.0125,-8.5
1977.4,1.0375,-8.5
1976.9,1.0625,-8.5
1976.5,1.0875,-8.6
1976.1,1.1125,-8.6
1975.6,1.1375,-8.4
1975.2,1.1625,-8.5
1974.7,1.1875,-8.5
1974.3,1.2125,-8.6
1973.8,1.2375,-8.6
1973.4,1.2625,-8.5
1973,1.2875,-8.5
1972.5,1.3125,-8.6
1972.1,1.3375,-8.5
1971.6,1.3625,-8.8
1971.2,1.3875,-8.6
1970.7,1.4125,-8.5
1970.3,1.4375,-8.7
1969.8,1.4625,-8.6
1969.4,1.4875,-8.5
1969,1.5125,-8.6
1968.5,1.5375,-8.6
1968.1,1.5625,-8.7
1967.6,1.5875,-8.7
1967.2,1.6125,-8.6
1966.7,1.6375,-8.5
1966.3,1.6625,-8.3
1965.9,1.6875,-8.4
1965.4,1.7125,-8.5
1965,1.7375,-8.5
1964.5,1.7625,-8.5
1964.1,1.7875,-8.8
1963.6,1.8125,-8.8
1963.2,1.8375,-8.5
1962.8,1.8625,-8.6
1962.3,1.8875,-8.4
1961.9,1.9125,-8.7
1961.4,1.9375,-8.5
1961,1.9625,-8.3
1960.5,1.9875,-8.3
1960.1,2.0125,-8.3
1959.7,2.0375,-8.4
1959.2,2.0625,-8.4
1958.8,2.0875,-8.4
1958.3,2.1125,-8.5
1957.9,2.1375,-8.4
1957.4,2.1625,-8.4
1957,2.1875,-8.4
1956.6,2.2125,-8.5
1956.1,2.2375,-8.6
1955.7,2.2625,-8.4
1955.2,2.2875,-8.4
1954.8,2.3125,-8.4
1954.3,2.3375,-8.4
1953.9,2.3625,-8.4
1953.5,2.3875,-8.4
1953,2.4125,-8.5
1952.6,2.4375,-8.4
1952.1,2.4625,-8.6
1951.7,2.4875,-8.6
1951.2,2.5125,-8.4
1950.8,2.5375,-8.2
1950.3,2.5625,-8.3
1949.9,2.5875,-8.4
1949.5,2.6125,-8.5
1949,2.6375,-8.6
1948.6,2.6625,-8.4
1948.1,2.6875,-8.2
1947.7,2.7125,-7.9
1947.2,2.7375,-8.2
1946.8,2.7625,-8.2
1946.4,2.7875,-8.3
1945.9,2.8125,-8.3
1945.4,2.8375,-8
1944.9,2.8625,-8.1
1944.5,2.8875,-8.1
1944,2.9125,-8
1943.5,2.9375,-8
1943,2.9625,-8.1
1942.6,2.9875,-8.1
1942.1,3.0125,-8.2
1941.6,3.0375,-8.5
1941.1,3.0625,-8.4
1940.7,3.0875,-8.6
1940.2,3.1125,-8.6
1939.7,3.1375,-8.4
1939.2,3.1625,-8.3
1938.7,3.1875,-8.6
1938.3,3.2125,-8.6
1937.8,3.2375,-8.5
1937.3,3.2625,-8.6
1936.8,3.2875,-8.5
1936.4,3.3125,-8.3
1935.9,3.3375,-8.3
1935.4,3.3625,-8.6
1934.9,3.3875,-8.2
1934.4,3.4125,-8.4
1934,3.4375,-8.5
1933.5,3.4625,-8.4
1933,3.4875,-8.4
1932.5,3.5125,-8.5
1932.1,3.5375,-8.3
1931.6,3.5625,-8.5
1931.1,3.5875,-8.4
1930.6,3.6125,-8.6
1930.2,3.6375,-8.5
1929.7,3.6625,-8.3
1929.2,3.6875,-8.3
1928.7,3.7125,-8.3
1928.2,3.7375,-8.5
1927.8,3.7625,-8.5
1927.3,3.7875,-8.4
1926.8,3.8125,-8.3
1926.3,3.8375,-8.3
1925.9,3.8625,-8.6
1925.4,3.8875,-8.5
1924.9,3.9125,-8.5
1924.4,3.9375,-8.4
1924,3.9625,-8.5
1923.5,3.9875,-8.4
1923,4.0125,-8.5
1922.5,4.0375,-8.5
1922,4.0625,-8.3
1921.6,4.0875,-8.4
1921.1,4.1125,-8.5
1920.6,4.1375,-8.4
1920.1,4.1625,-8.4
1919.7,4.1875,-8.4
1919.2,4.2125,-8.2
1918.7,4.2375,-8.2
1918.2,4.2625,-8.3
1917.8,4.2875,-8.3
1917.3,4.3125,-8.2
1916.8,4.3375,-8.2
1916.3,4.3625,-8.1
1915.8,4.3875,-8.1
1915.4,4.4125,-8.1
1914.9,4.4375,-8.2
1914.4,4.4625,-8.4
1913.9,4.4875,-8.3
1913.5,4.5125,-8.2
1913,4.5375,-8.2
1912.5,4.5625,-8.2
1912,4.5875,-8.3
1911.5,4.6125,-8.3
1911.1,4.6375,-8.3
1910.6,4.6625,-8.2
1910.1,4.6875,-8.1
1909.6,4.7125,-8.1
1909.2,4.7375,-8.2
1908.7,4.7625,-8.1
1908.2,4.7875,-8.1
1907.7,4.8125,-8.1
1907.3,4.8375,-8.1
1906.8,4.8625,-8.1
1906.3,4.8875,-8
1905.8,4.9125,-8.1
1905.3,4.9375,-8.2
1904.9,4.9625,-7.9
1904.5,4.9875,-7.9
1903.8,5.0125,-8
1903,5.0375,NA
1902.3,5.0625,-8
1901.6,5.0875,-7.8
1900.8,5.1125,-7.9
1900.1,5.1375,-7.9
1899.3,5.1625,-8
1898.6,5.1875,-8.1
1897.8,5.2125,-8
1897.1,5.2375,-8.1
1896.3,5.2625,-8
1895.6,5.2875,-8.1
1894.9,5.3125,-8.1
1894.1,5.3375,-8.2
1893.4,5.3625,-8.1
1892.6,5.3875,-8.2
1891.9,5.4125,-8.2
1891.1,5.4375,-8
1890.4,5.4625,-7.9
1889.6,5.4875,-7.9
1888.9,5.5125,-7.8
1888.2,5.5375,-7.9
1887.4,5.5625,-8
1886.7,5.5875,-8.1
1885.9,5.6125,-8.1
1885.2,5.6375,NA
1884.4,5.6625,-8.1
1883.7,5.6875,-8.1
1882.9,5.7125,-8.2
1882.2,5.7375,-8.2
1881.5,5.7625,-8.3
1880.7,5.7875,-8.3
1880,5.8125,-8.1
1879.2,5.8375,-8.2
1878.5,5.8625,-8.1
1877.7,5.8875,-8.1
1877,5.9125,-8.3
1876.3,5.9375,-8.3
1875.5,5.9625,-8.4
1874.8,5.9875,-8.3
1874,6.0125,-8.4
1873.3,6.0375,-8.3
1872.5,6.0625,-8.4
1871.8,6.0875,-8.3
1871,6.1125,-8.5
1870.3,6.1375,-8.5
1869.6,6.1625,-8.3
1868.8,6.1875,-8.2
1868.1,6.2125,-8
1867.3,6.2375,-8
1866.6,6.2625,-8
1865.8,6.2875,-8.3
1865.1,6.3125,-8.4
1864.3,6.3375,-8.6
1863.6,6.3625,-8.5
1862.9,6.3875,-8.5
1862.1,6.4125,-8.2
1861.4,6.4375,-8.3
1860.6,6.4625,-8.3
1859.9,6.4875,-8.2
1859.1,6.5125,-8.1
1858.4,6.5375,-8.4
1857.7,6.5625,-8.4
1856.9,6.5875,-8.3
1856.2,6.6125,-8.4
1855.4,6.6375,-8.4
1854.7,6.6625,-8.4
1853.9,6.6875,-8.3
1853.2,6.7125,-8.3
1852.4,6.7375,-8.4
1851.7,6.7625,-8.2
1851,6.7875,-8.2
1850.2,6.8125,-8.3
1849.5,6.8375,-8.2
1848.7,6.8625,-8.3
1848,6.8875,-8.3
1847.2,6.9125,-8.2
1846.5,6.9375,-8.2
1845.7,6.9625,-8.1
1845,6.9875,-8.1
1844.3,7.0125,-8.1
1843.5,7.0375,-8.2
1842.8,7.0625,-8
1842,7.0875,-7.9
1841.3,7.1125,-8
1840.5,7.1375,-8
1839.8,7.1625,-8.2
1839.1,7.1875,-8.1
1838.3,7.2125,-8.1
1837.6,7.2375,-8.2
1836.8,7.2625,-8.2
