year (AD),d18O (permil)
1242,-28.4
1243,-28.2
1244,-27.3
1245,-29.4
1246,-30.5
1247,-30.4
1248,-28.8
1249,-29.1
1250,-28.7
1251,-28.5
1252,-29.1
1253,-30.1
1254,-30.6
1255,-28
1256,-29.2
1257,-31.7
1258,-27.4
1259,-29.4
1260,-28.5
1261,-29.3
1262,-30.2
1263,-28.4
1264,-28.1
1265,-29.8
1266,-30.4
1267,-29.5
1268,-29.2
1269,-30.3
1270,-30.4
1271,-29.9
1272,-29.5
1273,-29
1274,-31.6
1275,-32.4
1276,-30
1277,-28.4
1278,-29.6
1279,-30.9
1280,-31.6
1281,-31
1282,-30.7
1283,-29.3
1284,-29.3
1285,-30.3
1286,-32.3
1287,-31.2
1288,-30.2
1289,-29.4
1290,-31
1291,-31.3
1292,-29.4
1293,-28.4
1294,-28.3
1295,-28.5
1296,-29
1297,-28.8
1298,-29.5
1299,-29.9
1300,-29.7
1301,-28.7
1302,-28.6
1303,-29.5
1304,-29.6
1305,-30.4
1306,-29.5
1307,-29.7
1308,-28.8
1309,-30.1
1310,-30.2
1311,-28.2
1312,-29
1313,-28.9
1314,-30.4
1315,-30.8
1316,-29.5
1317,-28.4
1318,-27.4
1319,-27.6
1320,-27
1321,-28.2
1322,-29.1
1323,-29
1324,-30.1
1325,-29.7
1326,-30.6
1327,-31.1
1328,-31.1
1329,-31.4
1330,-29.2
1331,-29.2
1332,-27.8
1333,-28.4
1334,-27.3
1335,-27.5
1336,-28.7
1337,-28.3
1338,-30.8
1339,-29.9
1340,-30.5
1341,-30.8
1342,-30.3
1343,-30
1344,-30.9
1345,-30.6
1346,-29.1
1347,-28.7
1348,-28.3
1349,-29.2
1350,-31.3
1351,-30
1352,-30.1
1353,-31.4
1354,-29.5
1355,-29.1
1356,-28.4
1357,-28.8
1358,-29.1
1359,-29.6
1360,-26.6
1361,-28.2
1362,-29
1363,-29.7
1364,-29.8
1365,-32
1366,-29.9
1367,-29.4
1368,-29.7
1369,-30.7
1370,-29.8
1371,-29.4
1372,-30
1373,-28.9
1374,-30.7
1375,-29.7
1376,-27.2
1377,-30.2
1378,-28.2
1379,-27.8
1380,-27.4
1381,-27.6
1382,-28.2
1383,-29.7
1384,-29.7
1385,-28.3
1386,-29.5
1387,-27.8
1388,-28.9
1389,-29.5
1390,-29.1
1391,-28.8
1392,-29.3
1393,-29.7
1394,-29.3
1395,-28.9
1396,-28.5
1397,-28.3
1398,-27.3
1399,-26.6
1400,-27.9
1401,-29.9
1402,-30.2
1403,-29.5
1404,-30.9
1405,-29.2
1406,-30.9
1407,-29.5
1408,-28.2
1409,-28.7
1410,-28.7
1411,-29.2
1412,-30.1
1413,-28.6
1414,-29.1
1415,-27.3
1416,-29.9
1417,-28.5
1418,-29
1419,-29.7
1420,-29
1421,-28.8
1422,-28.5
1423,-28.3
1424,-29.5
1425,-30.4
1426,-29.3
1427,-28.8
1428,-29.4
1429,-30.4
1430,-31.2
1431,-29.7
1432,-29.5
1433,-29.8
1434,-29.6
1435,-28.5
1436,-29.2
1437,-29.8
1438,-28.8
1439,-30.3
1440,-31
1441,-29.5
1442,-29.7
1443,-29.4
1444,-30.2
1445,-30.5
1446,-28.6
1447,-28.5
1448,-29.7
1449,-28.8
1450,-29.2
1451,-29.9
1452,-27.9
1453,-30.5
1454,-34.1
1455,-29.2
1456,-28.8
1457,-31.5
1458,-28.1
1459,-27.8
1460,-30.2
1461,-29.3
1462,-27.9
1463,-26.7
1464,-27
1465,-26
1466,-28.7
1467,-28.7
1468,-27
1469,-30.5
1470,-28.2
1471,-28.6
1472,-30.8
1473,-30.6
1474,-30.3
1475,-28.1
1476,-28.5
1477,-27.4
1478,-28.1
1479,-29.8
1480,-29.9
1481,-29.1
1482,-27.7
1483,-29.6
1484,-29.1
1485,-29.9
1486,-31.1
1487,-31.2
1488,-31.2
1489,-30.5
1490,-30.3
1491,-30.4
1492,-29.6
1493,-28.9
1494,-29.3
1495,-28.8
1496,-29.9
1497,-28.7
1498,-29
1499,-29.3
1500,-28.6
1501,-28
1502,-28.8
1503,-29.9
1504,-29.4
1505,-29.3
1506,-30
1507,-28.8
1508,-28.2
1509,-30
1510,-30
1511,-30
1512,-30.1
1513,-28.9
1514,-27.5
1515,-27.8
1516,-29.4
1517,-31.5
1518,-32.2
1519,-31.2
1520,-29.5
1521,-29.7
1522,-30.1
1523,-29.4
1524,-27.9
1525,-29.5
1526,-30.2
1527,-31.2
1528,-28.9
1529,-27.8
1530,-28.1
1531,-29.9
1532,-28.9
1533,-26.9
1534,-29.1
1535,-28.8
1536,-29.1
1537,-30
1538,-27.1
1539,-26.7
1540,-30
1541,-31.6
1542,-31.1
1543,-28.8
1544,-29.8
1545,-29
1546,-29.1
1547,-29.5
1548,-29
1549,-28.5
1550,-29.8
1551,-29
1552,-28.9
1553,-28.2
1554,-28.5
1555,-30.5
1556,-30.4
1557,-31.1
1558,-28.5
1559,-30
1560,-30.3
1561,-30.2
1562,-29.7
1563,-29.3
1564,-28.9
1565,-28.7
1566,-28.7
1567,-29.3
1568,-29.7
1569,-30
1570,-29.9
1571,-29.7
1572,-29.3
1573,-29.2
1574,-30
1575,-31.4
1576,-29.5
1577,-31.5
1578,-29.9
1579,-29.6
1580,-29.8
1581,-29.6
1582,-29.5
1583,-28.6
1584,-28.6
1585,-29.4
1586,-29.6
1587,-29.5
1588,-29.1
1589,-28.8
1590,-29.9
1591,-31.1
1592,-29
1593,-29
1594,-30.3
1595,-30.5
1596,-29.1
1597,-29.2
1598,-30.3
1599,-29.6
1600,-28.3
1601,-30.5
1602,-31
1603,-29.6
1604,-31.5
1605,-29.8
1606,-32
1607,-30
1608,-27.5
1609,-27.9
1610,-28.4
1611,-29.1
1612,-30.5
1613,-30.5
1614,-30.3
1615,-30.1
1616,-28.2
1617,-28.7
1618,-29.8
1619,-30.7
1620,-30.2
1621,-29.8
1622,-30.6
1623,-31
1624,-28.9
1625,-29.4
1626,-28.7
1627,-29.6
1628,-29.7
1629,-31.3
1630,-32.3
1631,-30.9
1632,-30.1
1633,-28.9
1634,-29.1
1635,-29.1
1636,-30.6
1637,-30.8
1638,-29.8
1639,-27.8
1640,-29
1641,-31.3
1642,-28.7
1643,-29.8
1644,-30.4
1645,-28.4
1646,-27.8
1647,-26.3
1648,-30.5
1649,-31.1
1650,-30.8
1651,-30
1652,-28.2
1653,-27.5
1654,-29.4
1655,-29.9
1656,-29.9
1657,-29.7
1658,-29.7
1659,-30.8
1660,-31
1661,-30.9
1662,-30.6
1663,-29.4
1664,-28.8
1665,-31
1666,-29.9
1667,-29.6
1668,-31.7
1669,-30.2
1670,-29.6
1671,-29.5
1672,-29.2
1673,-29.6
1674,-30.8
1675,-31.7
1676,-33.1
1677,-32.6
1678,-30.5
1679,-29.3
1680,-28.6
1681,-30.1
1682,-31.6
1683,-30.3
1684,-29.2
1685,-27.9
1686,-28.6
1687,-29.1
1688,-28.8
1689,-27.2
1690,-28.3
1691,-30.2
1692,-30.5
1693,-29.7
1694,-29.8
1695,-29.2
1696,-29.7
1697,-30
1698,-29.2
1699,-27.2
1700,-28.7
1701,-27.7
1702,-29.4
1703,-28
1704,-28.8
1705,-29.5
1706,-29.4
1707,-28.9
1708,-29.7
1709,-29.4
1710,-29.2
1711,-28.1
1712,-28.6
1713,-30.1
1714,-30.4
1715,-30.7
1716,-29.7
1717,-29.2
1718,-29.5
1719,-29.6
1720,-28.8
1721,-27.6
1722,-31
1723,-30.6
1724,-29.3
1725,-29.4
1726,-29.7
1727,-29.9
1728,-29.8
1729,-28.6
1730,-28.7
1731,-29.7
1732,-29.9
1733,-30.5
1734,-30
1735,-30.2
1736,-29.6
1737,-28.8
1738,-28.9
1739,-28.9
1740,-29.8
1741,-29.9
1742,-29.5
1743,-29.5
1744,-29.5
1745,-29.5
1746,-30
1747,-29.1
1748,-27.8
1749,-27.6
1750,-28.4
1751,-26.8
1752,-29.2
1753,-31.3
1754,-31.7
1755,-28.1
1756,-29.5
1757,-29.5
1758,-29.5
1759,-28.7
1760,-28.4
1761,-29.4
1762,-26.8
1763,-27.9
1764,-30.3
1765,-29.7
1766,-29.5
1767,-29.1
1768,-27.4
1769,-28.8
1770,-29.6
1771,-29.3
1772,-28.7
1773,-28.6
1774,-29.5
1775,-30.7
1776,-29.6
1777,-28.7
1778,-28.8
1779,-28.9
1780,-29
1781,-28.8
1782,-28.2
1783,-27.8
1784,-30.5
1785,-30.3
1786,-30
1787,-29.8
1788,-29.4
1789,-28.8
1790,-28.3
1791,-27.8
1792,-27.2
1793,-26.8
1794,-27.1
1795,-28.7
1796,-28.6
1797,-28.8
1798,-28.3
1799,-27.3
1800,-29.5
1801,-29.8
1802,-29.8
1803,-29.9
1804,-30.5
1805,-30.7
1806,-30.7
1807,-30.4
1808,-30.3
1809,-28.9
1810,-30.3
1811,-28.8
1812,-28.9
1813,-29.4
1814,-30.3
1815,-30.2
1816,-28.9
1817,-28.6
1818,-29.7
1819,-28.7
1820,-28.7
1821,-29
1822,-29.1
1823,-29.6
1824,-30
1825,-31.5
1826,-30.2
1827,-30.7
1828,-29.1
1829,-28.7
1830,-30.4
1831,-31
1832,-29.5
1833,-30.5
1834,-31.1
1835,-29.9
1836,-29.9
1837,-29.2
1838,-30.5
1839,-28.9
1840,-29.8
1841,-29.6
1842,-32
1843,-30
1844,-28.1
1845,-26.8
1846,-30.5
1847,-29.8
1848,-27.8
1849,-29.5
1850,-29.9
1851,-31
1852,-29.1
1853,-29.7
1854,-28.8
1855,-29.1
1856,-30.3
1857,-28.7
1858,-29.8
1859,-30.1
1860,-29.9
1861,-30.4
1862,-28.1
1863,-29.9
1864,-31.4
1865,-30.5
1866,-28.3
1867,-27.1
1868,-29.4
1869,-29.1
1870,-28.9
1871,-28.9
1872,-28.9
1873,-28.7
1874,-28.1
1875,-27.9
1876,-27.9
1877,-28.1
1878,-28.2
1879,-27.4
1880,-26.2
1881,-29.9
1882,-29.7
