year (AD),d18O (permil)
1326,1.5031
1327,0.6204
1328,-0.442
1329,0.8143
1330,-0.0455
1331,2.7002
1332,0.9753
1333,0.6281
1334,-0.4999
1335,-0.744
1336,-0.395
1337,-0.3421
1338,0.4741
1339,1.1174
1340,1.4016
1341,0.6666
1342,0.4429
1343,0.7811
1344,0.2602
1345,0.6372
1346,0.1283
1347,0.6705
1348,-0.466
1349,-1.1632
1350,-0.3037
1351,0.2652
1352,-0.1343
1353,0.4363
1354,0.5752
1355,1.9832
1356,0.0793
1357,2.3779
1358,0.5318
1359,-0.1364
1360,1.9758
1361,2.8787
1362,0.4164
1363,1.4444
1364,1.6657
1365,-0.1166
1366,-0.4589
1367,-0.1024
1368,-0.8344
1369,-1.0508
1370,0.0503
1371,1.4545
1372,0.3099
1373,1.6184
1374,-0.0013
1375,0.5214
1376,1.5488
1377,-0.8161
1378,-0.8916
1379,-0.4132
1380,-0.052
1381,-0.1346
1382,0.9032
1383,1.27
1384,1.2521
1385,1.477
1386,-0.7416
1387,-0.2577
1388,0.5004
1389,0.3964
1390,-1.0872
1391,0.2958
1392,0.5691
1393,0.4005
1394,0.3354
1395,1.263
1396,0.2821
1397,-0.1092
1398,0.4041
1399,0.1277
1400,-0.9147
1401,0.203
1402,1.3104
1403,0.4791
1404,-1.2801
1405,-0.8027
1406,0.1131
1407,0.4679
1408,-1.1415
1409,-0.3187
1410,-0.2112
1411,-1.2993
1412,0.3513
1413,1.1685
1414,-0.0566
1415,0.6352
1416,-0.9422
1417,0.0918
1418,-0.7312
1419,0.6147
1420,-0.1879
1421,0.5549
1422,1.7341
1423,-0.3938
1424,-0.2797
1425,-0.0919
1426,-0.4779
1427,-0.2025
1428,-0.3939
1429,-0.0817
1430,0.0567
1431,-0.4444
1432,-0.86
1433,-0.4819
1434,-0.1497
1435,-0.6545
1436,0.0679
1437,-0.758
1438,-0.9892
1439,-0.5332
1440,0.6986
1441,-1.0212
1442,0.2451
1443,-0.7764
1444,0.5138
1445,-0.2343
1446,-0.9502
1447,0.4132
1448,0.6113
1449,-0.2729
1450,0.2191
1451,0.2488
1452,0.4272
1453,0.0499
1454,0.6164
1455,-0.39
1456,-0.7705
1457,0.6372
1458,-0.2511
1459,-0.822
1460,-0.6846
1461,-0.4422
1462,0.3892
1463,0.3519
1464,-0.0194
1465,-0.4727
1466,-0.4029
1467,-0.1398
1468,0.1426
1469,0.6161
1470,0.1502
1471,-0.0046
1472,0.3352
1473,0.367
1474,-0.6979
1475,-0.216
1476,-0.2485
1477,0.0023
1478,-0.1004
1479,-0.906
1480,-0.8206
1481,-1.0356
1482,-0.3894
1483,-0.1252
1484,-0.8446
1485,-1.146
1486,-0.4363
1487,-0.3175
1488,-0.3158
1489,-0.1334
1490,-0.0828
1491,0.0254
1492,0.71
1493,0.3348
1494,-1.0794
1495,0.3319
1496,0.0463
1497,0.2871
1498,-0.539
1499,-0.7818
1500,-1.1327
1501,0.4171
1502,0.3215
1503,-0.8185
1504,0.1885
1505,-0.7638
1506,-0.7631
1507,0.1644
1508,0.2097
1509,1.001
1510,1.5765
1511,-0.4034
1512,0.1245
1513,-0.2665
1514,0.9501
1515,-1.2828
1516,0.8477
1517,1.0876
1518,0.4816
1519,-0.4645
1520,0.356
1521,0.1117
1522,0.4199
1523,-0.601
1524,1.4211
1525,0.2941
1526,0.5404
1527,-1.7238
1528,-0.0745
1529,-0.1209
1530,1.8682
1531,-0.8531
1532,0.2528
1533,-0.1283
1534,1.566
1535,-0.4093
1536,0.793
1537,1.2535
1538,1.0231
1539,-0.3256
1540,1.0918
1541,-0.3613
1542,-0.3642
1543,-0.768
1544,-0.9553
1545,0.1809
1546,0.2242
1547,0.7553
1548,0.1256
1549,-0.7258
1550,1.0115
1551,-0.3731
1552,-0.1123
1553,0.2771
1554,0.8529
1555,-1.6707
1556,0.8516
1557,0.6423
1558,-0.0172
1559,1.6621
1560,-0.8382
1561,1.0304
1562,-0.4394
1563,1.3375
1564,-0.2547
1565,-1.3742
1566,-0.0253
1567,1.9121
1568,0.2575
1569,-0.7805
1570,-1.2611
1571,-0.756
1572,-0.7694
1573,-0.6441
1574,-0.0906
1575,-0.1502
1576,0.094
1577,-0.0016
1578,0.5413
1579,-1.1213
1580,0.0197
1581,0.4721
1582,-0.0646
1583,1.1323
1584,-0.2837
1585,-0.2826
1586,-0.3616
1587,-0.0328
1588,0.1091
1589,-0.2308
1590,0.856
1591,-0.3223
1592,0.2381
1593,0.4632
1594,-0.7826
1595,0.3489
1596,-0.6633
1597,0.2545
1598,-0.1761
1599,-0.1932
1600,-0.8094
1601,-0.6446
1602,-1.0551
1603,0.896
1604,0.2247
1605,-0.1094
1606,-0.214
1607,0.1319
1608,-0.1894
1609,-0.7509
1610,0.517
1611,0.3106
1612,0.2221
1613,-0.3657
1614,0.0556
1615,0.9248
1616,-0.0814
1617,-0.5346
1618,-0.2014
1619,-0.1244
1620,-0.8992
1621,-0.6075
1622,0.396
1623,-0.8475
1624,-1.449
1625,-1.1785
1626,-0.8725
1627,-0.757
1628,-0.014
1629,-0.0385
1630,0.0455
1631,0.4215
1632,0.1945
1633,-0.8385
1634,-0.504
1635,0.3695
1636,0.271
1637,-0.344
1638,-0.2695
1639,-0.579
1640,-0.3775
1641,0.284
1642,-0.0695
1643,-0.074
1644,-0.0785
1645,-0.3853
1646,-0.4995
1647,0.433
1648,-0.404
1649,0.6064
1650,-0.9435
1651,-0.3295
1652,-0.604
1653,-1.124
1654,0.288
1655,0.267
1656,0.424
1657,0.8045
1658,0.799
1659,0.846
1660,1.2755
1661,0.133
1662,0.368
1663,-0.42
