year (AD),d18O (permil)
1997,-43.5
1996,-39.96
1995,-42.33
1994,-45.57
1993,-48.34
1992,-46.81
1991,-41.07
1990,-43.94
1989,-46.24
1988,-45.39
1987,-46.13
1986,-43.57
1985,-43.57
1984,-45.73
1983,-46.92
1982,-43.38
1981,-43.32
1980,-42.26
1979,-42.15
1978,-45.12
1977,-43.18
1976,-43.67
1975,-43.39
1974,-44.21
1973,-44.99
1972,-44.22
1971,-44.64
1970,-45.92
1969,-42.91
1968,-42.61
1967,-45.25
1966,-44.61
1965,-44.51
1964,-45.32
1963,-42.92
1962,-42.66
1961,-42.35
1960,-44.73
1959,-44.52
1958,-42.27
1957,-43.78
1956,-43.37
1955,-43.07
1954,-45.46
1953,-42.75
1952,-44.53
1951,-47.23
1950,-45.27
1949,-44.08
1948,-46.09
1947,-45.21
1946,-45.03
1945,-44.53
1944,-45.88
1943,-46.23
1942,-46.05
1941,-45.1
1940,-45.46
1939,-46.03
1938,-44.75
1937,-46.17
1936,-46.03
1935,-43.63
1934,-41.93
1933,-46.48
1932,-45.26
1931,-44.64
1930,-46.88
1929,-46.95
1928,-46
1927,-45.33
1926,-46.82
1925,-46.84
1924,-44.13
1923,-46.25
1922,-45.32
1921,-44.11
1920,-44.4
1919,-44.01
1918,-44.26
1917,-43.99
1916,-44.01
1915,-45.38
1914,-46.86
1913,-45.84
1912,-44.33
1911,-44.29
1910,-43.61
1909,-44.66
1908,-44.77
1907,-44.46
1906,-44.52
1905,-44.19
1904,-44.66
1903,-45.07
1902,-45.01
1901,-44.92
1900,-44.75
1899,-44.18
1898,-44.2
1897,-44.38
1896,-42.99
1895,-42.12
1894,-43.04
1893,-43.69
1892,-44.18
1891,-44.33
1890,-44.38
1889,-45.55
1888,-45.2
1887,-45.12
1886,-45.97
1885,-46.26
1884,-46.52
1883,-47.31
1882,-46.62
1881,-45.73
1880,-44.26
1879,-45.6
1878,-45.36
1877,-45.26
1876,-45.58
1875,-44.93
1874,-43.53
1873,-44.2
1872,-45.03
1871,-43.69
1870,-44.27
1869,-45.53
1868,-45.99
1867,-45.98
1866,-46.07
1865,-44.53
1864,-46.55
1863,-46.67
1862,-45.39
1861,-45.16
1860,-45.02
1859,-45.81
1858,-46.68
1857,-44.81
1856,-43.82
1855,-43.91
1854,-44.4
1853,-44.7
1852,-44.86
1851,-44.91
1850,-44.85
1849,-44.86
1848,-43.81
1847,-43.48
1846,-44.05
1845,-45.02
1844,-45.19
1843,-45.56
1842,-44.81
1841,-45.38
1840,-46.95
1839,-45.12
1838,-43.91
1837,-44.59
1836,-45.1
1835,-44.23
1834,-43.12
1833,-44.25
1832,-46.72
1831,-44.81
1830,-44.77
1829,-43.82
1828,-45.94
1827,-47.28
1826,-46
1825,-43.94
1824,-42.21
1823,-43.19
1822,-44.32
1821,-44.51
1820,-44.27
1819,-44.4
1818,-44.32
1817,-43.55
1816,-43.88
1815,-44.14
1814,-44.78
1813,-44.13
1812,-42.46
1811,-42.32
1810,-43.67
1809,-44.22
1808,-43.9
1807,-44.15
1806,-44.03
1805,-44.79
1804,-44.56
1803,-43.59
1802,-43.93
1801,-43.96
1800,-45.1
1799,-45.2
1798,-45.14
1797,-45.35
1796,-45.08
1795,-43.99
1794,-45.37
1793,-45.5
1792,-45.31
1791,-44.99
1790,-45.67
1789,-45.95
1788,-45.66
1787,-45
1786,-44.63
1785,-44.91
1784,-44.92
1783,-45.79
1782,-46.49
1781,-47.09
1780,-47
1779,-46.84
1778,-46.45
1777,-46.59
1776,-46.68
1775,-46.07
1774,-45.03
1773,-44.27
1772,-44.13
1771,-44.33
1770,-44.25
1769,-44.53
1768,-44.53
1767,-45.28
1766,-45.79
1765,-46.15
1764,-47.08
1763,-46.91
1762,-46.29
1761,-45.87
1760,-45.9
1759,-46.42
1758,-45.92
