year (AD),depth (cm),d18O (permil)
1959.041667,NA,-5.716
1959.125,NA,-5.738
1959.208333,NA,-5.689
1959.291667,NA,-5.669
1959.375,NA,-5.685
1959.458333,NA,-5.717
1959.541667,NA,-5.752
1959.625,NA,-5.74
1959.708333,NA,-5.667
1959.791667,NA,-5.529
1959.875,NA,-5.232
1959.958333,NA,-5.651
1960.041667,NA,-5.478
1960.125,NA,-5.574
1960.208333,NA,-5.532
1960.291667,NA,-5.594
1960.375,NA,-5.663
1960.458333,NA,-5.647
1960.541667,NA,-5.576
1960.625,NA,-5.611
1960.708333,NA,-5.667
1960.791667,NA,-5.602
1960.875,NA,-5.621
1960.958333,NA,-5.607
1961.041667,NA,-5.658
1961.125,NA,-5.555
1961.208333,NA,-5.841
1961.291667,NA,-5.661
1961.375,NA,-5.742
1961.458333,NA,-5.441
1961.541667,NA,-5.58
1961.625,NA,-5.509
1961.708333,NA,-5.244
1961.791667,NA,-5.088
1961.875,NA,-4.313
1961.958333,NA,-4.65
1962.041667,NA,-5.338
1962.125,NA,-5.099
1962.208333,NA,-5.257
1962.291667,NA,-5.34
1962.375,NA,-5.218
1962.458333,NA,-5.465
1962.541667,NA,-5.447
1962.625,NA,-5.309
1962.708333,NA,-5.487
1962.791667,NA,-5.377
1962.875,NA,-5.141
1962.958333,NA,-5.34
1963.041667,NA,-5.366
1963.125,NA,-5.389
1963.208333,NA,-5.519
1963.291667,NA,-5.679
1963.375,NA,-5.674
1963.458333,NA,-5.637
1963.541667,NA,-5.709
1963.625,NA,-5.521
1963.708333,NA,-5.28
1963.791667,NA,-4.946
1963.875,NA,-4.774
1963.958333,NA,-5.193
1964.041667,NA,-5.737
1964.125,NA,-5.818
1964.208333,NA,-5.871
1964.291667,NA,-5.86
1964.375,NA,-5.876
1964.458333,NA,-5.838
1964.541667,NA,-5.795
1964.625,NA,-5.664
1964.708333,NA,-5.572
1964.791667,NA,-5.582
1964.875,NA,-5.428
1964.958333,NA,-5.445
1965.041667,NA,-5.468
1965.125,NA,-5.511
1965.208333,NA,-5.585
1965.291667,NA,-5.576
1965.375,NA,-5.58
1965.458333,NA,-5.641
1965.541667,NA,-5.801
1965.625,NA,-5.66
1965.708333,NA,-5.555
1965.791667,NA,-5.463
1965.875,NA,-5.363
1965.958333,NA,-5.414
1966.041667,NA,-5.462
1966.125,NA,-5.6
1966.208333,NA,-5.577
1966.291667,NA,-5.61
1966.375,NA,-5.665
1966.458333,NA,-5.67
1966.541667,NA,-5.713
1966.625,NA,-5.704
1966.708333,NA,-5.571
1966.791667,NA,-5.631
1966.875,NA,-5.68
1966.958333,NA,-5.717
1967.041667,NA,-5.59
1967.125,NA,-5.497
1967.208333,NA,-5.372
1967.291667,NA,-5.342
1967.375,NA,-5.422
1967.458333,NA,-5.493
1967.541667,NA,-5.674
1967.625,NA,-5.444
1967.708333,NA,-5.445
1967.791667,NA,-5.313
1967.875,NA,-5.001
1967.958333,NA,-5.127
1968.041667,NA,-5.51
1968.125,NA,-5.821
1968.208333,NA,-5.606
1968.291667,NA,-5.865
1968.375,NA,-6.003
1968.458333,NA,-5.958
1968.541667,NA,-5.897
1968.625,NA,-5.802
1968.708333,NA,-5.741
1968.791667,NA,-5.789
1968.875,NA,-5.626
1968.958333,NA,-5.852
1969.041667,NA,-5.862
1969.125,NA,-5.771
1969.208333,NA,-5.835
1969.291667,NA,-5.89
1969.375,NA,-5.818
1969.458333,NA,-5.71
1969.541667,NA,-5.645
1969.625,NA,-5.613
1969.708333,NA,-5.643
1969.791667,NA,-5.531
1969.875,NA,-5.307
1969.958333,NA,-5.629
1970.041667,NA,-5.48
1970.125,NA,-5.626
1970.208333,NA,-5.651
1970.291667,NA,-5.602
1970.375,NA,-5.55
1970.458333,NA,-5.539
1970.541667,NA,-5.541
1970.625,NA,-5.51
1970.708333,NA,-5.521
1970.791667,NA,-5.358
1970.875,NA,-5.282
1970.958333,NA,-5.382
1971.041667,NA,-5.34
1971.125,NA,-5.435
1971.208333,NA,-5.539
1971.291667,NA,-5.54
1971.375,NA,-5.539
1971.458333,NA,-5.559
