year (AD),depth (cm),d18O (permil)
1995.64,58.75,26.83
1995.63,59.09,27.65
1995.61,59.44,27.56
1995.59,59.78,27.23
1995.57,60.13,28.47
1995.55,60.48,28.37
1995.53,60.82,28.67
1995.51,61.17,28.7
1995.5,61.51,28.47
1995.48,61.86,28.79
1995.46,62.2,28.71
1994.96,62.55,29.01
1994.93,62.89,28.3
1994.91,63.24,26.85
1994.88,63.58,28.1
1994.85,63.93,28.34
1994.83,64.28,28.45
1994.8,64.62,28.16
1994.77,64.97,27.81
1994.75,65.31,27.32
1994.72,65.66,26.4
1994.7,66,25.55
1994.67,66.35,24.67
1994.64,66.69,24.41
1994.62,67.04,24.96
1994.59,67.38,25.49
1994.56,67.73,25.64
1994.54,68.08,25.47
1994.51,68.42,26.87
1994.48,68.77,28.03
1994.46,69.11,29.96
1993.96,69.46,30.5
1993.93,69.8,30.12
1993.91,70.15,29.71
1993.88,70.49,29.92
1993.85,70.84,29.97
1993.83,71.18,29.43
1993.8,71.53,29.22
1993.77,71.88,29.38
1993.75,72.22,28.83
1993.72,72.57,28.22
1993.7,72.91,27.66
1993.67,73.26,28.28
1993.64,73.6,25.74
1993.62,73.95,26.21
1993.59,74.29,25.44
1993.56,74.64,25.96
1993.54,74.98,26.02
1993.51,75.33,26.82
1993.48,75.68,27.29
1993.46,76.02,28.37
1992.96,76.37,28.87
1992.93,76.71,28.19
1992.89,77.06,28.23
1992.86,77.4,26.93
1992.83,77.75,26.34
1992.79,78.09,26.14
1992.76,78.44,26.4
1992.73,78.79,24.93
1992.69,79.13,25.49
1992.66,79.48,26.62
1992.63,79.82,27.1
1992.59,80.17,27.2
1992.56,80.51,27.93
1992.53,80.86,28.45
1992.49,81.2,27.66
1992.46,81.55,27.76
1991.96,81.89,28.93
1991.94,82.24,28.26
1991.92,82.59,27.9
1991.9,82.93,27.07
1991.88,83.28,27
1991.86,83.62,28.53
1991.84,83.97,28.71
1991.82,84.31,28.37
1991.8,84.66,28.34
1991.78,85,27.52
1991.76,85.35,27.65
1991.74,85.69,26.67
1991.72,86.04,26.97
1991.7,86.39,27.22
1991.68,86.73,27.81
1991.66,87.08,27.86
1991.64,87.42,27.73
1991.62,87.77,27.67
1991.6,88.11,28.09
1991.58,88.46,28.79
1991.56,88.8,28.08
1991.54,89.15,28.88
1991.52,89.49,28.67
1991.5,89.84,29.11
1991.48,90.19,28.98
1991.46,90.53,28.7
1990.96,90.88,29.17
1990.93,91.22,28.38
1990.9,91.57,28.2
1990.88,91.91,27.15
1990.85,92.26,27.4
1990.82,92.6,28.59
1990.79,92.95,27.91
1990.76,93.29,27.11
1990.74,93.64,27.63
1990.71,93.99,28.29
1990.68,94.33,26.19
1990.65,94.68,26.28
1990.63,95.02,26.19
1990.6,95.37,26.6
1990.57,95.71,26.81
1990.54,96.06,26.2
1990.51,96.4,26.61
1990.49,96.75,28.32
1990.46,97.09,27.06
1989.96,97.44,28.44
1989.94,97.79,28.22
1989.93,98.13,28.25
1989.91,98.48,28.13
1989.9,98.82,28.31
1989.88,99.17,27.8
1989.86,99.51,28.23
1989.85,99.86,27.96
1989.83,100.2,28
1989.82,100.55,27.9
1989.8,100.9,26.26
1989.79,101.24,27.17
1989.77,101.59,27.02
1989.76,101.93,27.13
1989.74,102.28,27.2
1989.72,102.62,27.25
1989.71,102.97,27.02
1989.69,103.31,27.42
1989.68,103.66,27.3
1989.66,104,26.8
1989.65,104.35,27.18
1989.63,104.7,28.06
1989.61,105.04,27.16
1989.6,105.39,28.08
1989.58,105.73,28.71
1989.57,106.08,27.8
1989.55,106.42,27.91
1989.54,106.77,27.88
1989.52,107.11,28.87
1989.51,107.46,29.38
1989.49,107.8,28.88
1989.47,108.15,29.36
1989.46,108.5,29.17
1988.96,108.84,29.46
1988.94,109.19,28.92
1988.92,109.53,29.01
1988.9,109.88,29.11
1988.88,110.22,29.08
1988.86,110.57,28.67
1988.84,110.91,28.22
1988.82,111.26,28.9
1988.8,111.6,27.75
1988.78,111.95,27.99
1988.76,112.3,27.82
1988.74,112.64,27.84
1988.72,112.99,27.63
1988.7,113.33,27.38
1988.68,113.68,27.98
1988.66,114.02,27.02
1988.64,114.37,28.2
1988.62,114.71,27.28
1988.6,115.06,28.43
1988.58,115.4,28.08
1988.56,115.75,27.54
1988.54,116.1,26.45
1988.52,116.44,27.73
1988.5,116.79,28
1988.48,117.13,28.43
1988.46,117.48,28.38
1987.96,117.82,28.68
1987.94,118.17,27.8
1987.93,118.51,28.21
1987.91,118.86,28.35
1987.89,119.21,28.1
1987.88,119.55,27.97
1987.86,119.9,28.08
1987.85,120.24,28.04
1987.83,120.59,27.99
1987.81,120.93,28.29
1987.8,121.28,27.79
1987.78,121.62,27.74
1987.76,121.97,27.23
1987.75,122.31,27.53
1987.73,122.66,27.53
1987.72,123.01,27.26
1987.7,123.35,26.99
1987.68,123.7,28.33
1987.67,124.04,27.41
1987.65,124.39,27.08
1987.64,124.73,30.11
1987.62,125.08,26.53
1987.6,125.42,28.06
1987.59,125.77,27.03
1987.57,126.11,27
1987.56,126.46,27.07
1987.54,126.81,27.21
1987.52,127.15,28.02
1987.51,127.5,26.62
1987.49,127.84,27.31
1987.47,128.19,27.63
1987.46,128.53,28.01
1986.96,128.88,29.41
1986.95,129.22,28.08
1986.93,129.57,28.81
1986.92,129.91,28.07
1986.91,130.26,28.04
1986.9,130.61,27.76
1986.89,130.95,28.22
1986.88,131.3,27.85
1986.86,131.64,27.74
1986.85,131.99,27.62
1986.84,132.33,27.73
1986.83,132.68,27.5
1986.82,133.02,27.4
1986.8,133.37,28.32
1986.79,133.71,27.67
1986.78,134.06,25.18
1986.77,134.41,27.53
1986.76,134.75,27.08
1986.74,135.1,27.4
1986.73,135.44,26.9
1986.72,135.79,26.91
1986.71,136.13,26.95
1986.7,136.48,26.84
1986.68,136.82,26.46
1986.67,137.17,26.43
1986.66,137.51,26.77
1986.65,137.86,26.65
1986.64,138.21,26
1986.63,138.55,25.6
1986.61,138.9,26.07
1986.6,139.24,26.22
1986.59,139.59,25.78
1986.58,139.93,25.18
1986.57,140.28,25.84
1986.55,140.62,26.01
1986.54,140.97,26.19
1986.53,141.32,26.56
1986.52,141.66,27.46
1986.51,142.01,26.98
1986.49,142.35,27.01
1986.48,142.7,26.95
1986.47,143.04,27.29
1986.46,143.39,27.13
1985.96,143.73,28.63
1985.95,144.08,27.28
1985.93,144.42,27.23
1985.92,144.77,26.23
1985.91,145.12,27.17
1985.9,145.46,27.7
1985.89,145.81,26.95
1985.87,146.15,27.18
1985.86,146.5,28.19
1985.85,146.84,27.04
1985.84,147.19,27.09
1985.82,147.53,27.1
1985.81,147.88,28.04
1985.8,148.22,27.15
1985.79,148.57,26.84
1985.78,148.92,26.38
1985.76,149.26,26.51
1985.75,149.61,25.42
1985.74,149.95,26.06
1985.73,150.3,25.37
1985.71,150.64,25.39
1985.7,150.99,24.65
1985.69,151.33,25.07
1985.68,151.68,25.13
1985.67,152.02,25.33
1985.65,152.37,24.89
1985.64,152.72,25.35
1985.63,153.06,25.48
1985.62,153.41,25.64
1985.6,153.75,25.8
1985.59,154.1,25.98
1985.58,154.44,25.82
1985.57,154.79,26.67
1985.56,155.13,26.65
1985.54,155.48,27.02
1985.53,155.82,27.46
1985.52,156.17,28.26
1985.51,156.52,27.92
1985.49,156.86,27.85
1985.48,157.21,28.5
1985.47,157.55,28.59
1985.46,157.9,28.77
1984.96,158.24,28.88
1984.94,158.59,28.77
1984.93,158.93,28.18
1984.92,159.28,28.14
1984.9,159.63,28.4
1984.89,159.97,28.33
1984.88,160.32,27.43
1984.86,160.66,27.28
1984.85,161.01,27.2
1984.84,161.35,26.59
1984.82,161.7,26.7
1984.81,162.04,26.84
1984.8,162.39,26.3
1984.78,162.73,26.15
1984.77,163.08,25.71
1984.76,163.43,26.01
1984.74,163.77,25.45
1984.73,164.12,25.31
1984.72,164.46,24.93
1984.7,164.81,24.92
1984.69,165.15,24.39
1984.67,165.5,24.93
1984.66,165.84,24.66
1984.65,166.19,24.63
1984.63,166.53,24.88
1984.62,166.88,24.45
1984.61,167.23,24.38
1984.59,167.57,25.29
1984.58,167.92,25.64
1984.57,168.26,26.19
1984.55,168.61,26.39
1984.54,168.95,27.58
1984.53,169.3,26.53
1984.51,169.64,27.2
1984.5,169.99,27.55
1984.49,170.33,28.11
1984.47,170.68,28.23
1984.46,171.03,28.77
1983.96,171.37,28.9
1983.94,171.72,28.77
1983.93,172.06,28.22
1983.91,172.41,28.86
1983.9,172.75,26.52
1983.88,173.1,28.8
1983.87,173.44,27.97
1983.86,173.79,27.86
1983.84,174.13,26.92
1983.83,174.48,27.11
1983.81,174.83,26.51
1983.8,175.17,25.74
1983.78,175.52,25.04
1983.77,175.86,24.65
1983.75,176.21,23.92
1983.74,176.55,24.12
1983.72,176.9,23.9
1983.71,177.24,23.42
1983.69,177.59,23.28
1983.68,177.93,23.3
1983.66,178.28,23.22
1983.65,178.63,23.61
1983.63,178.97,23.9
1983.62,179.32,24.04
1983.61,179.66,23.38
1983.59,180.01,24.55
1983.58,180.35,24.17
1983.56,180.7,24.43
1983.55,181.04,24.2
1983.53,181.39,25.62
1983.52,181.74,27.66
1983.5,182.08,28.96
1983.49,182.43,28.95
1983.47,182.77,29.48
1983.46,183.12,29.4
1982.96,183.46,29.56
1982.93,183.81,28.86
1982.91,184.15,29.03
1982.88,184.5,28.8
1982.86,184.84,29.4
1982.83,185.19,28.11
1982.81,185.23,26.84
1982.78,185.92,25.45
1982.76,186.61,26.33
1982.73,187.3,26.21
1982.71,187.99,27.3
1982.68,188.68,25.87
1982.66,189.37,26.74
1982.63,190.06,26.17
1982.61,190.75,26.21
1982.58,191.44,26.16
1982.56,192.14,27.63
1982.53,192.83,28.78
1982.51,193.52,29.45
1982.48,194.21,28.78
1982.46,194.9,29.06
1981.96,195.59,29.87
1981.88,196.28,29.17
1981.79,196.97,25.3
1981.71,197.66,25.64
1981.63,198.35,26.7
1981.54,199.04,27.06
1981.46,199.74,27.04
1980.96,200.43,28.55
1980.9,201.12,25.72
1980.85,201.81,24.91
1980.79,202.5,25.2
1980.74,203.19,24.94
1980.68,203.88,25.21
1980.63,204.57,25.84
1980.57,205.26,25.72
1980.51,205.95,25.23
1980.46,206.64,26.73
1979.96,207.34,28.28
1979.88,208.03,25.71
1979.79,208.72,25.04
1979.71,209.41,25.53
1979.63,210.1,26.46
1979.54,210.79,27.83
1979.46,211.48,28.35
1978.96,212.17,28.69
1978.89,212.86,26.7
1978.82,213.55,25.84
1978.74,214.25,28.62
1978.67,214.94,25.72
1978.6,215.63,27.35
1978.53,216.32,26.49
1978.46,217.01,27.92
1977.96,217.7,29.81
1977.91,218.39,28.78
1977.87,219.08,25.78
1977.82,219.77,26.74
1977.78,220.46,27.37
1977.73,221.15,28.09
1977.69,221.85,28.43
1977.64,222.54,28.71
1977.59,223.23,25.02
1977.55,223.92,25.95
1977.5,224.61,27.27
1977.46,225.3,27.22
1976.96,225.99,28.83
1976.9,226.68,27.99
1976.83,227.37,26.86
1976.77,228.06,24.87
1976.71,228.75,24.9
1976.65,229.45,28.82
1976.58,230.14,24.97
1976.52,230.83,26.81
1976.46,231.52,25.6
1975.96,232.21,29.4
1975.9,232.9,29.1
1975.83,233.59,27.29
1975.77,234.28,25.58
1975.71,234.97,25.54
1975.65,235.66,26.78
1975.58,236.36,26.68
1975.52,237.05,27.63
1975.46,237.74,28.13
1974.96,238.43,28.56
1974.92,239.12,25.76
1974.89,239.81,25.08
1974.85,240.5,24.37
1974.82,241.19,24.58
1974.78,241.88,24.65
1974.74,242.57,24.5
1974.71,243.26,24.86
1974.67,243.96,24.05
1974.64,244.65,23.81
1974.6,245.34,23.97
1974.57,246.03,25.36
1974.53,246.72,27.76
1974.49,247.41,25.84
1974.46,248.1,28.83
1973.96,248.79,28.81
1973.9,249.48,28.7
1973.83,250.17,25.86
1973.77,250.86,24.67
1973.71,251.56,25.08
1973.65,252.25,26.53
1973.58,252.94,27.4
1973.52,253.63,28.51
1973.46,254.32,28.88
1972.96,255.01,28.92
1972.86,255.7,26.41
1972.76,256.39,25.06
1972.66,257.08,26.16
1972.56,257.77,28.06
1972.46,258.47,28.92
1971.96,259.16,29.16
1971.91,259.85,25.78
1971.87,260.54,25.25
1971.82,261.23,25.05
1971.78,261.92,25.54
1971.73,262.61,26.33
1971.69,263.3,26.77
1971.64,263.99,26.62
1971.59,264.68,28.1
1971.55,265.37,28.19
1971.5,266.07,28.54
1971.46,266.76,29.31
1970.96,267.45,29.56
1970.91,268.14,27.81
1970.86,268.83,23.95
1970.81,269.52,23.49
1970.76,270.21,23.54
1970.71,270.9,25.28
1970.66,271.59,25.96
1970.61,272.28,24.91
1970.56,272.98,25.13
1970.51,273.67,27.48
1970.46,274.36,28.99
1969.96,275.05,29.28
1969.92,275.74,25.99
1969.88,276.43,25.57
1969.84,277.12,24.09
1969.8,277.81,23.93
1969.77,278.5,22.93
1969.73,279.19,26.21
1969.69,279.88,26.98
1969.65,280.58,25.16
1969.61,281.27,24.46
1969.57,281.96,24.21
1969.54,282.65,25.2
1969.5,283.34,24.94
1969.46,284.03,27.15
1968.96,284.72,28.37
1968.91,285.41,28.08
1968.86,286.1,25.99
1968.81,286.79,23.96
1968.76,287.48,24.17
1968.71,288.18,25.56
1968.66,288.87,24.65
1968.61,289.56,26.18
1968.56,290.25,27.97
1968.51,290.94,26.02
1968.46,291.63,26.91
1967.96,292.32,28.61
1967.9,293.01,26.31
1967.85,293.7,25.91
1967.79,294.39,24.73
1967.74,295.09,24.06
1967.68,295.78,25.24
1967.63,296.47,26.54
1967.57,297.16,27.19
1967.51,297.85,27.56
1967.46,298.54,28.27
1966.96,299.23,28.6
1966.88,299.92,25.04
1966.79,300.61,24.2
1966.71,301.3,24.62
1966.63,301.99,25.46
1966.54,302.69,25.36
1966.46,303.38,25.59
1965.96,304.07,27.46
1965.88,304.76,26.79
1965.79,305.45,25.33
1965.71,306.14,25.55
1965.63,306.83,26.07
1965.54,307.52,27.27
1965.46,308.21,27.42
