year (AD),d18O (permil)
1990,-4.879
1989.917,-4.891
1989.833,-4.902
1989.75,-4.914
1989.667,-4.925
1989.583,-4.937
1989.5,-4.948
1989.417,-4.861
1989.333,-4.818
1989.25,-4.79
1989.167,-4.737
1989.083,-4.736
1989,-4.732
1988.917,-4.704
1988.833,-4.862
1988.75,-4.858
1988.667,-4.955
1988.583,-4.948
1988.5,-4.94
1988.417,-4.976
1988.333,-5.177
1988.25,-5.155
1988.167,-5.03
1988.083,-4.993
1988,-5.062
1987.917,-5.126
1987.833,-5.087
1987.75,-5.044
1987.667,-5.138
1987.583,-5.297
1987.5,-5.352
1987.417,-5.366
1987.333,-5.287
1987.25,-5.296
1987.167,-5.404
1987.083,-5.397
1987,-5.47
1986.917,-5.425
1986.833,-5.388
1986.75,-5.362
1986.667,-5.295
1986.583,-5.217
1986.5,-5.036
1986.417,-4.925
1986.333,-4.91
1986.25,-4.886
1986.167,-4.863
1986.083,-4.912
1986,-4.976
1985.917,-5.106
1985.833,-5.24
1985.75,-5.179
1985.667,-5.106
1985.583,-5.082
1985.5,-5.057
1985.417,-5.062
1985.333,-5.1
1985.25,-4.872
1985.167,-4.849
1985.083,-4.888
1985,-4.907
1984.917,-4.853
1984.833,-5.051
1984.75,-5.152
1984.667,-5.253
1984.583,-5.154
1984.5,-5.1
1984.417,-5.13
1984.333,-5.173
1984.25,-5.003
1984.167,-4.888
1984.083,-4.749
1984,-4.788
1983.917,-5.003
1983.833,-5.096
1983.75,-4.945
1983.667,-4.94
1983.583,-5.009
1983.5,-5.071
1983.417,-5.195
1983.333,-5.047
1983.25,-4.969
1983.167,-4.938
1983.083,-5.05
1983,-5.129
1982.917,-5.187
1982.833,-5.206
1982.75,-5.28
1982.667,-5.078
1982.583,-5.148
1982.5,-4.983
1982.417,-4.821
1982.333,-4.829
1982.25,-4.825
1982.167,-4.831
1982.083,-4.882
1982,-4.856
1981.917,-4.913
1981.833,-4.859
1981.75,-4.758
1981.667,-4.746
1981.583,-4.87
1981.5,-5.002
1981.417,-5.14
1981.333,-5.153
1981.25,-5.284
1981.167,-5.437
1981.083,-5.197
1981,-5.101
1980.917,-5.192
1980.833,-5.154
1980.75,-5.08
1980.667,-5.055
1980.583,-4.989
1980.5,-4.959
1980.417,-5.024
1980.333,-5.1
1980.25,-5.136
1980.167,-5.072
1980.083,-5.017
1980,-4.953
1979.917,-4.958
1979.833,-4.967
1979.75,-4.925
1979.667,-4.813
1979.583,-4.769
1979.5,-4.802
1979.417,-4.84
1979.333,-4.893
1979.25,-4.907
1979.167,-4.891
1979.083,-4.897
1979,-4.871
1978.917,-4.843
1978.833,-4.81
1978.75,-4.744
1978.667,-4.715
1978.583,-4.768
1978.5,-4.777
1978.417,-4.749
1978.333,-4.85
1978.25,-4.991
1978.167,-5.113
1978.083,-5.065
1978,-4.852
1977.917,-4.849
1977.833,-4.964
1977.75,-4.798
1977.667,-4.58
1977.583,-4.521
1977.5,-4.466
1977.417,-4.561
1977.333,-4.71
1977.25,-4.679
1977.167,-4.963
1977.083,-5.017
1977,-4.999
1976.917,-4.989
1976.833,-5.068
1976.75,-5.146
1976.667,-5.148
1976.583,-5.137
1976.5,-5.157
1976.417,-5.09
1976.333,-4.77
1976.25,-4.67
1976.167,-4.698
1976.083,-4.657
1976,-4.659
1975.917,-4.59
1975.833,-4.601
1975.75,-4.63
1975.667,-4.696
1975.583,-4.79
1975.5,-4.772
1975.417,-4.76
1975.333,-4.752
1975.25,-4.764
1975.167,-4.813
1975.083,-4.756
1975,-4.741
1974.917,-4.766
1974.833,-4.808
1974.75,-4.797
1974.667,-4.782
1974.583,-4.775
1974.5,-4.755
1974.417,-4.662
1974.333,-4.558
1974.25,-4.532
1974.167,-4.531
1974.083,-4.485
1974,-4.541
1973.917,-4.61
1973.833,-4.594
1973.75,-4.669
1973.667,-4.609
1973.583,-4.703
1973.5,-4.703
1973.417,-4.881
1973.333,-5.001
1973.25,-5.108
1973.167,-5.15
1973.083,-5.216
1973,-5.246
1972.917,-5.221
1972.833,-5.205
1972.75,-5.191
1972.667,-5.073
1972.583,-4.983
1972.5,-4.97
1972.417,-4.929
1972.333,-4.915
1972.25,-4.863
1972.167,-4.781
1972.083,-4.763
1972,-4.768
1971.917,-4.745
1971.833,-4.746
1971.75,-4.783
1971.667,-4.78
1971.583,-4.709
1971.5,-4.642
1971.417,-4.641
1971.333,-4.632
1971.25,-4.657
1971.167,-4.632
1971.083,-4.598
1971,-4.601
1970.917,-4.638
1970.833,-4.708
1970.75,-4.698
1970.667,-4.751
1970.583,-4.777
1970.5,-4.773
1970.417,-4.727
1970.333,-4.756
1970.25,-4.792
1970.167,-4.781
1970.083,-4.794
1970,-4.872
1969.917,-4.946
1969.833,-4.957
1969.75,-4.963
1969.667,-4.913
1969.583,-4.837
1969.5,-4.866
1969.417,-4.9
1969.333,-4.996
1969.25,-5.014
1969.167,-5.096
1969.083,-5.009
1969,-5.023
1968.917,-5.041
1968.833,-4.989
1968.75,-4.956
1968.667,-4.931
1968.583,-4.903
1968.5,-4.856
1968.417,-4.798
1968.333,-4.708
1968.25,-4.565
1968.167,-4.656
1968.083,-4.72
1968,-4.778
