year (ad),d18O (permil)
2001,24.37442815
2000,24.78281339
1999,24.23163095
1998,22.82349256
1997,26.10884413
1996,24.40672938
1995,23.84461462
1994,26.11342798
1993,23.89204464
1992,23.83502036
1991,26.41103061
1990,25.08647835
1989,25.0259261
1988,23.04024256
1987,24.35265816
1986,25.94945684
1985,23.87801966
1984,25.29940491
1983,22.97079015
1982,25.8073004
1981,23.23159138
1980,25.09897663
1979,26.45886187
1978,24.33220545
1977,24.49613237
1976,24.83126761
1975,23.09615286
1974,24.0742881
1973,23.42142335
1972,24.2564336
1971,24.32981884
1970,23.34995409
1969,24.87646433
1968,24.88998152
1967,25.58761677
1966,24.66625202
1965,25.69101226
1964,26.10727251
1963,25.66253275
1962,24.11348546
1961,23.11922148
1960,25.50323173
1959,24.85611697
1958,25.19337722
1957,24.53038747
1956,25.32277271
1955,23.83240796
1954,24.191788
1953,24.33620394
1952,22.4781887
1951,24.17032394
1950,23.77108419
1949,23.70796507
1948,25.34874686
1947,24.77861388
1946,25.65663027
1945,24.00575
1944,25.16546306
1943,23.13707945
1942,24.52845765
1941,24.75284563
1940,23.93935929
1939,24.99537295
1938,23.68805328
1937,25.09688033
1936,24.05049672
1935,24.39251311
1934,24.57372951
1933,22.7203459
1932,23.8091623
1931,23.70247336
1930,25.02174385
1929,24.32376434
1928,25.79003484
1927,24.70630533
1926,23.80282582
1925,26.49109631
1924,23.3083668
1923,25.8708873
1922,22.98615779
1921,24.67431111
1920,23.29898975
1919,23.65123588
1918,24.42192987
1917,23.95629053
1916,23.57254007
1915,24.17701184
1914,23.20103916
1913,25.38706648
1912,23.64442714
1911,25.64445446
1910,23.54981512
1909,22.94617577
1908,23.9942031
1907,22.75456375
1906,24.51059107
1905,25.07528506
1904,25.2993
1903,21.4653
1902,25.284375
1901,23.922375
