year (AD),d18O (permil)
2002,29.76
2001,31.24
2000,29.64
1999,29.76
1998,29.2
1997,28.6
1996,30.02
1995,29.07
1994,30.16
1993,29.67
1992,28.56
1991,30.15
1990,29.77
1989,30.41
1988,29.08
1987,29.64
1986,30.45
1985,29.29
1984,29.08
1983,29.88
1982,30.21
1981,28.62
1980,28.93
1979,29.16
1978,29.42
1977,29.25
1976,29.68
1975,29.42
1974,30.2
1973,29.88
1972,28.69
1971,29.83
1970,28.8
1969,29.4
1968,29.78
1967,29.25
1966,28.22
1965,28.94
1964,29.28
1963,28.44
1962,29.44
1961,28.93
1960,28.86
1959,28.75
1958,28.19
1957,28.13
1956,30.31
1955,29.31
1954,28.38
1953,28.82
1952,29.8
1951,29.35
1950,29.75
1949,30.48
1948,29.44
1947,30.31
1946,28.5
1945,29.66
1944,29.73
1943,28.91
1942,29.3
1941,28.18
1940,28.29
1939,29.5
1938,28.92
1937,28.79
1936,26.77
1935,29.66
1934,29.88
1933,29.5
1932,28.73
1931,28.95
1930,28.83
1929,29.55
1928,29.53
1927,29.7
1926,28.41
1925,28.97
1924,29.87
1923,29
1922,28.57
1921,29.37
1920,28.84
1919,27.82
1918,28.14
1917,29.72
1916,29.63
1915,28.4
1914,29.9
1913,28.98
1912,28.71
1911,29.29
1910,27.4
1909,28.46
1908,29.05
1907,28.49
1906,29.15
1905,28.83
1904,29.25
1903,29.33
1902,28.48
1901,28.78
1900,29.85
1899,29.38
1898,30.45
1897,26.93
1896,28.16
1895,30.47
1894,29.53
1893,28.76
1892,29.71
1891,28.36
1890,29.92
1889,28.99
1888,29.9
1887,30.46
1886,27.76
1885,28.79
1884,30.56
1883,29.52
1882,29.14
1881,29.14
1880,29.79
1879,29.25
1878,27.16
1877,29.66
1876,26.8
1875,28.55
1874,27.44
1873,29.17
1872,29.76
1871,29.62
1870,28.05
1869,28.14
1868,29.07
1867,29.73
1866,29.89
1865,29.18
1864,29.19
1863,29.34
1862,29.2
1861,29.03
1860,28.56
1859,28.15
1858,29.1
1857,29.16
1856,29.82
1855,29.83
1854,29.75
1853,28.32
1852,29.28
1851,29.83
1850,29.06
1849,30.61
1848,29.29
1847,29.44
1846,28.65
1845,26.83
1844,28.7
1843,29.03
1842,29.36
1841,28.81
1840,29.67
1839,29.03
1838,27.34
1837,27.73
1836,28.13
1835,29.96
1834,29.83
1833,27.7
1832,27.45
1831,30.21
1830,30.55
1829,29.46
1828,28.66
1827,25.31
1826,29.15
1825,NA
1824,28.75
1823,28.67
1822,28.86
1821,30.29
1820,29.52
1819,28.43
1818,NA
1817,28.68
1816,27.73
1815,26.23
1814,28.21
1813,29.12
1812,27.27
1811,27.73
1810,28.51
1809,29.77
1808,29.66
1807,29.33
1806,28.79
1805,27.29
1804,29.29
1803,30.07
1802,28.62
1801,30.62
1800,28.8
1799,30.23
1798,30.21
1797,29.36
1796,29.3
1795,28.19
1794,28.91
1793,29.45
1792,26.9
1791,28.79
1790,29.29
1789,30.33
1788,29.55
1787,28.21
1786,29.41
1785,29.85
1784,31.05
1783,28.02
1782,31.22
1781,28.35
1780,28.08
1779,28.89
1778,30.29
1777,29.86
1776,29.22
1775,28.2
1774,30.36
1773,30.88
1772,28.65
1771,27.41
1770,30.23
1769,29.5
1768,29.88
1767,29.21
1766,27.33
1765,28.82
1764,28.6
1763,29.31
1762,28.05
1761,29.1
1760,29.17
1759,30.48
1758,28.61
1757,27.71
1756,29.22
1755,28.47
1754,26.73
1753,27.75
1752,27.68
1751,27.04
1750,29.24
1749,27.57
1748,28.29
1747,28.21
1746,28.7
1745,29.65
1744,27.87
1743,29.79
1742,27.72
1741,29.57
1740,29.45
1739,29.12
1738,29.96
1737,27.93
1736,29.13
1735,28.69
1734,29.95
1733,29.54
1732,29.95
1731,28.74
1730,29.46
1729,26.34
1728,28.28
1727,29.01
1726,29.58
1725,29.59
1724,27.49
1723,28.41
1722,30.11
1721,29.3
1720,29.08
1719,28.11
1718,29.61
1717,28.64
1716,30.07
1715,27.57
1714,29.62
1713,29.21
1712,29.14
1711,30.57
1710,27.27
1709,28.97
1708,27.38
1707,30.81
1706,28.89
1705,28.26
1704,30.17
1703,27.71
1702,28.56
1701,NA
1700,NA
1699,28.96
1698,28.94
1697,29.99
1696,32.02
1695,28.76
1694,29.28
1693,28.21
1692,29.18
1691,29.4
1690,29.48
1689,29.18
1688,28.12
1687,29.59
1686,29.08
1685,27.22
1684,28.74
1683,29.34
1682,29.81
1681,28.53
1680,27.98
1679,27.11
1678,28.49
1677,28.8
1676,27.94
1675,29.59
1674,28.54
1673,28.8
1672,27.62
1671,27.39
1670,29.71
1669,28.56
1668,27.58
1667,29.49
1666,29.69
1665,28.87
1664,28.63
1663,29.23
1662,28.92
1661,28.63
1660,28.98
1659,27.78
1658,28.83
1657,28.48
1656,29.39
1655,29.54
1654,29.52
1653,28.4
1652,27.34
1651,29.6
1650,29.76
1649,27.89
1648,29.93
1647,28.4
1646,28.75
1645,28.84
1644,27.92
1643,29.27
1642,29.9
1641,29.21
1640,30.86
1639,31.72
1638,29.62
1637,29.88
