year (AD),d18O (permil)
0,-34.16
1,-33.69
2,-36.28
3,-35.48
4,-34.06
5,-33.54
6,-34.71
7,-36.81
8,-36.32
9,-34.07
10,-34.67
11,-36.69
12,-36.21
13,-36.35
14,-34.02
15,-35.47
16,-35.47
17,-35.21
18,-36.07
19,-36.04
20,-36.91
21,-36.75
22,-34.94
23,-36.45
24,-36.51
25,-35.75
26,-35
27,-34.56
28,-35.31
29,-35.66
30,-34.76
31,-34.18
32,-35.33
33,-33.93
34,-34.29
35,-35.02
36,-34.16
37,-35.28
38,-33.58
39,-34.76
40,-35.77
41,-35.66
42,-35.68
43,-35.63
44,-35.53
45,-34.87
46,-35.02
47,-36.1
48,-34.81
49,-34.9
50,-35.4
51,-32.6
52,-32.42
53,-35.52
54,-33.49
55,-34.46
56,-34.03
57,-32.77
58,-34.7
59,-34.29
60,-33.9
61,-33.83
62,-34.25
63,-34.58
64,-34.44
65,-34.2
66,-33.6
67,-33.81
68,-35.08
69,-36.17
70,-35.08
71,-33.43
72,-34.28
73,-34.43
74,-32.71
75,-33.79
76,-35.35
77,-34.65
78,-34.26
79,-35.04
80,-36.1
81,-34.82
82,-35.36
83,-33.49
84,-34.88
85,-36.17
86,-34.13
87,-34.01
88,-33.54
89,-33.59
90,-34.59
91,-34.87
92,-35.78
93,-35.35
94,-34.85
95,-37.4
96,-35.55
97,-35.14
98,-36.12
99,-36.08
100,-34.09
101,-33.35
102,-33.43
103,-34.67
104,-34.77
105,-35.55
106,-35.84
107,-34.68
108,-34.54
109,-32.5
110,-32.85
111,-34.16
112,-34
113,-35.71
114,-36.54
115,-35.56
116,-34.79
117,-34.89
118,-34.12
119,-33.45
120,-34.57
121,-35.67
122,-35.32
123,-35.3
124,-36.4
125,-36.64
126,-35.93
127,-36.57
128,-37.53
129,-35.82
130,-34.73
131,-35.53
132,-33.83
133,-34.71
134,-34.88
135,-34.87
136,-34.47
137,-34.51
138,-36.04
139,-35.17
140,-35.07
141,-35.38
142,-34.93
143,-36.92
144,-35.94
145,-35.67
146,-34.99
147,-32.08
148,-33.28
149,-34.44
150,-35.3
151,-33.72
152,-33.97
153,-35.28
154,-36.79
155,-34.86
156,-35.58
157,-36.2
158,-36.73
159,-33.85
160,-34.57
161,-35.61
162,-35.04
163,-36.53
164,-36.96
165,-36.06
166,-38.48
167,-38.69
168,-35.41
169,-36.12
170,-37.44
171,-36.34
172,-35.07
173,-34.45
174,-33.6
175,-33.99
176,-33.63
177,-33.69
178,-32.42
179,-34.78
180,-36
181,-35.47
182,-34.82
183,-35.9
184,-35.07
185,-35.91
186,-35.64
187,-35.82
188,-34.55
189,-35.44
190,-36.19
191,-35.44
192,-35.19
193,-35.53
194,-34.69
195,-35.27
196,-36.44
197,-35.9
198,-35.98
199,-34.58
200,-35.44
201,-34.33
202,-34.55
203,-35.85
204,-35.97
205,-35.57
206,-35.69
207,-35.52
208,-36.22
209,-35.71
210,-35.28
