year (AD),depth (cm),d18O (permil)
1869.75,3.45,-4.08
1867.8,3.5,-4.04
1865.86,3.55,-4.4
1863.91,3.6,-4.53
1861.96,3.65,-4.75
1860.02,3.7,-4.93
1858.07,3.75,-5.07
1856.13,3.8,-5.42
1854.18,3.85,-5.35
1852.24,3.9,-5.7
1848.34,4,-5.21
1844.45,4.1,-5.09
1842.51,4.15,-5.01
1840.56,4.2,-5.23
1838.62,4.25,-5.18
1836.67,4.3,-6
1832.78,4.4,-6.05
1828.89,4.5,-5.5
1825,4.6,-5.36
1821.1,4.7,-6.26
1817.21,4.8,-6.51
1815.27,4.85,-5.79
1813.32,4.9,-5.17
1811.38,4.95,-5.35
1809.43,5,-5.76
1805.54,5.1,-6.3
1801.65,5.2,-6.67
1797.76,5.3,-5.85
1793.86,5.4,-5.44
1789.97,5.5,-6.2
1788.03,5.55,-6.22
1786.08,5.6,-6.3
1784.14,5.65,-6.42
1782.19,5.7,-6.81
1780.24,5.75,-6.94
1778.3,5.8,-6.91
1776.35,5.85,-6.65
1774.41,5.9,-6.16
1772.46,5.95,-6.15
1770.52,6,-6.41
1768.57,6.05,-5.96
1766.62,6.1,-5.3
1764.68,6.15,-6.33
1762.73,6.2,-6.68
1760.79,6.25,-4.92
1758.84,6.3,-4.8
1754.95,6.4,-5.15
1751.06,6.5,-5.32
1747.17,6.6,-5.32
1743.28,6.7,-4.77
1739.38,6.8,-4.4
1731.6,7,-4.99
1727.71,7.1,-5.19
1723.82,7.2,-5.28
1719.93,7.3,-5.41
1716.04,7.4,-4.98
1708.25,7.6,-4.38
1704.36,7.7,-4.96
1700.47,7.8,-5.47
1696.58,7.9,-5.71
1692.69,8,-5.4
1684.91,8.2,-4.4
1681.01,8.3,-4.75
1677.12,8.4,-4.71
1669.34,8.6,-4.18
1665.45,8.7,-4.84
1661.56,8.8,-4.9
1657.67,8.9,-5.49
1653.77,9,-6.08
1649.88,9.1,-5.08
1645.99,9.2,-4.24
1642.1,9.3,-4.87
1638.21,9.4,-4.02
1634.32,9.5,-4.92
1630.43,9.6,-4.47
1626.53,9.7,-3.73
1622.64,9.8,-4.68
1618.75,9.9,-4.61
1614.86,10,-4.78
1610.97,10.1,-4.81
1607.08,10.2,-4.05
1603.19,10.3,-5.26
1599.29,10.4,-4.27
1595.4,10.5,-5.12
1591.51,10.6,-4.73
1587.62,10.7,-5.24
1583.73,10.8,-4.94
1579.84,10.9,-5.58
1575.95,11,-5.78
1572.05,11.1,-5.12
1568.16,11.2,-5.35
1567.03,11.3,-5.44
1562.97,11.4,-5.33
1558.91,11.5,-5.11
1554.84,11.6,-5.53
1550.78,11.7,-5.65
1546.71,11.8,-5.34
1542.65,11.9,-5.47
1538.58,12,-5.86
1534.52,12.1,-6.37
1530.46,12.2,-5.52
1522.33,12.4,-5.92
1518.26,12.5,-5.58
1514.2,12.6,-5.18
1510.13,12.7,-5.49
1506.07,12.8,-5.48
1502.01,12.9,-5.56
1497.94,13,-5.25
1493.88,13.1,-5
1489.81,13.2,-5.48
1485.75,13.3,-4.43
1481.68,13.4,-4.27
1477.62,13.5,-4.87
1473.56,13.6,-5.29
1469.49,13.7,-5.46
1465.43,13.8,-5.27
1457.3,14,-4.59
1453.23,14.1,-4.72
1449.17,14.2,-4.53
1445.11,14.3,-4.53
1441.04,14.4,-4.84
1436.98,14.5,-4.91
1432.91,14.6,-4.9
1428.85,14.7,-5.2
1424.78,14.8,-5.04
1420.72,14.9,-5.01
1416.66,15,-5.1
1412.59,15.1,-5
1408.53,15.2,-4.97
1404.46,15.3,-4.25
1400.4,15.4,-4.84
1396.33,15.5,-4.82
1392.27,15.6,-5.27
1388.2,15.7,-5.76
1384.14,15.8,-4.24
1380.08,15.9,-4.73
1376.01,16,-4.89
1371.95,16.1,-5.29
1367.88,16.2,-5.06
1363.82,16.3,-5.31
1359.75,16.4,-5.18
1355.69,16.5,-5.13
1351.63,16.6,-4.98
1347.56,16.7,-4.27
1343.5,16.8,-4.55
1340.48,16.9,-4.91
1336.53,17,-5.77
1332.58,17.1,-4.63
1328.64,17.2,-5.17
1324.69,17.3,-5.84
1320.74,17.4,-5.94
1316.8,17.5,-5.71
1312.85,17.6,-6.03
1308.9,17.7,-4.97
1304.96,17.8,-4.56
1301.01,17.9,-4.89
1297.07,18,-5.2
1293.12,18.1,-5.48
1289.17,18.2,-5.67
1285.23,18.3,-4.81
1281.28,18.4,-5.43
1277.33,18.5,-4.9
1273.39,18.6,-4.86
1269.44,18.7,-6.3
1265.5,18.8,-5.51
1261.55,18.9,-5.59
1257.6,19,-4.87
1253.66,19.1,-5.7
1249.71,19.2,-5.18
1245.76,19.3,-5
1241.82,19.4,-5
1237.87,19.5,-5.54
1233.93,19.6,-5.03
1229.98,19.7,-5.38
1226.03,19.8,-4.7
1222.09,19.9,-5.49
1218.14,20,-5.16
1214.19,20.1,-5.44
1210.25,20.2,-5.3
1206.3,20.3,-6.25
1202.35,20.4,-5.31
1198.41,20.5,-5.52
1194.46,20.6,-5
1190.52,20.7,-5.41
1186.57,20.8,-4.54
1182.62,20.9,-4.48
1178.68,21,-5.56
1174.73,21.1,-4.69
1170.78,21.2,-4.51
1166.84,21.3,-3.77
1162.89,21.4,-4.46
1158.95,21.5,-4.44
1155,21.6,-5.22
1151.05,21.7,-4.52
1147.11,21.8,-5.83
1143.16,21.9,-5.8
1139.21,22,-5.24
1135.27,22.1,-4.99
1131.32,22.2,-5.48
1127.38,22.3,-5.65
1123.43,22.4,-5.07
1119.48,22.5,-5.1
1115.54,22.6,-5.18
1111.59,22.7,-5.78
1107.64,22.8,-5.93
1103.7,22.9,-5.84
1099.75,23,-6.09
1095.8,23.1,-5.75
1091.86,23.2,-4.65
1087.91,23.3,-4.45
1083.97,23.4,-5.04
1080.02,23.5,-5.53
1076.07,23.6,-4.79
1072.13,23.7,-4.89
1068.18,23.8,-5.31
1064.23,23.9,-4.1
1060.29,24,-4.96
1056.34,24.1,-4.6
1052.4,24.2,-4.18
1048.45,24.3,-4.78
1044.5,24.4,-4.54
1040.56,24.5,-5.72
1036.61,24.6,-5.27
1032.66,24.7,-4.27
1028.72,24.8,-4.88
1024.77,24.9,-4.68
1020.83,25,-4.14
1016.88,25.1,-4.5
1012.93,25.2,-4.52
1008.99,25.3,-4.79
1005.97,25.4,-4.85
1003.05,25.5,-5.45
1000.12,25.6,-5.55
997.2,25.7,-5.56
994.28,25.8,-5.76
991.36,25.9,-5.78
988.44,26,-5.49
985.52,26.1,-5.42
982.6,26.2,-5.26
979.68,26.3,-5.36
976.76,26.4,-4.9
973.84,26.5,-4.91
970.91,26.6,-4.89
967.99,26.7,-5.39
965.07,26.8,-5.16
962.15,26.9,-5.5
959.23,27,-5.65
956.31,27.1,-5.66
953.39,27.2,-6
950.47,27.3,-6.06
949.59,27.33,-6.17
948.72,27.36,-6.09
947.55,27.4,-5.13
946.09,27.45,-4.95
945.21,27.48,-5.16
944.63,27.5,-5.18
944.34,27.51,-5.11
943.46,27.54,-4.84
942.58,27.57,-4.64
941.7,27.6,-5.02
940.82,27.63,-4.95
939.95,27.66,-4.75
939.07,27.69,-4.68
938.78,27.7,-4.45
938.2,27.72,-3.71
937.32,27.75,-3.17
936.44,27.78,-3.18
935.86,27.8,-3.37
935.57,27.81,-3.27
934.69,27.84,-3.08
933.82,27.87,-3.32
932.94,27.9,-3.6
932.06,27.93,-3.89
931.19,27.96,-4.08
930.31,27.99,-3.64
930.02,28,-3.92
929.44,28.02,-4.04
928.56,28.05,-4.38
927.68,28.08,-3.78
927.1,28.1,-4.13
926.81,28.11,-4.73
925.93,28.14,-4.3
925.06,28.17,-3.48
924.18,28.2,-3.67
923.3,28.23,-4.09
922.43,28.26,-4.02
921.55,28.29,-3.77
921.26,28.3,-3.98
920.68,28.32,-4.04
919.8,28.35,-3.67
918.92,28.38,-5.14
918.34,28.4,-4.51
918.05,28.41,-4.72
917.17,28.44,-4.14
916.3,28.47,-4.76
915.42,28.5,-5.33
914.54,28.53,-5.66
913.66,28.56,-5.04
912.78,28.59,-4.86
912.49,28.6,-4.09
911.91,28.62,-4.5
911.03,28.65,-3.94
910.15,28.68,-3.57
909.57,28.7,-3.39
909.28,28.71,-3.67
908.4,28.74,-4.31
907.53,28.77,-4.88
906.65,28.8,-4.93
905.77,28.83,-4.92
904.02,28.89,-4.65
903.73,28.9,-5.01
903.15,28.92,-5.03
902.27,28.95,-4.59
900.81,29,-4.18
900.52,29.01,-3.71
899.64,29.04,NA
898.77,29.07,-3.73
897.89,29.1,-4.05
897.01,29.13,-3.66
896.14,29.16,-3.7
895.26,29.19,-3.2
894.97,29.2,-3.68
894.39,29.22,-3.26
893.51,29.25,-3.94
892.05,29.3,-3.86
891.76,29.31,-4.35
890.88,29.34,NA
889.13,29.4,-4.98
887.38,29.46,-4.23
886.21,29.5,-4.74
885.62,29.52,-5
883.87,29.58,-4.74
883.28,29.6,-4.31
882.11,29.64,-4.42
881.24,29.67,-5.32
880.36,29.7,-5.09
879.48,29.73,-5.38
878.61,29.76,-5.64
877.73,29.79,-6.6
877.44,29.8,-5.88
874.52,29.9,-5.52
871.6,30,-5.18
870.72,30.03,-5.06
869.85,30.06,-4.8
868.97,30.09,-4.52
868.68,30.1,-4.46
868.1,30.12,-4.82
867.22,30.15,-4.42
866.34,30.18,-4.73
865.76,30.2,-4.72
865.47,30.21,-4.61
864.59,30.24,-4.46
863.72,30.27,-4.3
862.84,30.3,-4.24
861.96,30.33,-4.52
861.09,30.36,-4.63
860.21,30.39,-4.69
859.92,30.4,-4.63
859.34,30.42,NA
858.46,30.45,-4.14
857.58,30.48,-4.02
857,30.5,-3.65
856.71,30.51,-3.94
855.83,30.54,-3.77
854.95,30.57,-4.03
854.07,30.6,-4.86
853.19,30.63,-5.01
852.32,30.66,-4.74
851.44,30.69,-4.68
851.15,30.7,NA
850.57,30.72,-4.78
849.69,30.75,NA
848.81,30.78,-5.3
848.23,30.8,-4.7
847.94,30.81,-5.73
847.06,30.84,-5.39
846.19,30.87,-4.95
845.31,30.9,-4.83
844.43,30.93,-5.1
843.56,30.96,-4.86
842.39,31,-3.53
840.93,31.05,-4.22
840.05,31.08,-4.34
839.47,31.1,-4.96
839.18,31.11,-4.81
838.3,31.14,-5.23
837.43,31.17,-4.3
836.55,31.2,-4.29
834.8,31.26,-3.36
833.92,31.29,-3.72
833.63,31.3,-4.14
833.05,31.32,-3.69
832.17,31.35,-3.3
831.29,31.38,-3.38
830.71,31.4,-3.64
830.42,31.41,-3.51
829.54,31.44,-3.13
828.67,31.47,-3.75
827.79,31.5,-3.53
826.91,31.53,-3.23
826.03,31.56,-3.48
825.15,31.59,-3.94
824.86,31.6,-4.38
824.28,31.62,-4.7
823.4,31.65,-3.87
822.52,31.68,-4.19
821.94,31.7,-3.93
821.65,31.71,-4.1
820.77,31.74,-4.48
819.9,31.77,-4.42
819.02,31.8,-4.07
818.14,31.83,-4.68
817.27,31.86,-4.64
816.39,31.89,-5.03
816.1,31.9,-5.2
815.52,31.92,-5.31
814.64,31.95,-4.89
813.76,31.98,-5.27
813.18,32,-4.97
812.89,32.01,-5.14
812.01,32.04,-5.24
811.14,32.07,-4.42
810.26,32.1,-4.47
809.38,32.13,-4.52
808.51,32.16,-4.02
807.63,32.19,-4.15
807.34,32.2,-3.95
806.76,32.22,-4.1
805.88,32.25,NA
804.42,32.3,-4.6
801.5,32.4,-4.64
798.58,32.5,-5.24
795.65,32.6,-5.32
792.73,32.7,-4.29
789.81,32.8,-5.43
786.89,32.9,-4.36
783.97,33,-4.84
780.95,33.1,-5.21
778.59,33.2,-5.11
776.22,33.3,-5.12
773.86,33.4,-5.16
771.49,33.5,-4.02
769.13,33.6,-4.42
766.76,33.7,-4.91
764.4,33.8,-4.71
762.04,33.9,-4.92
759.67,34,-5.24
757.31,34.1,-4.52
754.94,34.2,-4.81
752.58,34.3,-5.1
750.22,34.4,-5.36
747.85,34.5,-4.39
745.49,34.6,-4.88
743.12,34.7,-4.71
740.76,34.8,-5.19
738.39,34.9,-4.21
736.03,35,-4.56
733.67,35.1,-5.35
731.3,35.2,-4.21
728.94,35.3,-5.39
726.57,35.4,-5.84
724.21,35.5,-6.06
721.84,35.6,-5.51
719.48,35.7,-5.65
717.12,35.8,-4.62
714.75,35.9,-3.97
712.39,36,-4.62
710.02,36.1,-5.33
707.66,36.2,-4.38
705.3,36.3,-5.09
702.93,36.4,-5.35
698.2,36.6,-4.33
695.84,36.7,-4.95
693.47,36.8,-5.21
691.11,36.9,-4.78
688.75,37,-5.66
684.02,37.2,-5.03
681.65,37.3,-4.44
679.29,37.4,-5.04
676.93,37.5,-6.24
674.56,37.6,-5.39
672.2,37.7,-4.56
669.83,37.8,-5.13
668.65,37.85,-4.27
667.47,37.9,-3.64
666.29,37.95,-2.46
665.1,38,-2.7
663.92,38.05,-2.93
662.74,38.1,-3.19
661.56,38.15,-3.31
660.38,38.2,-3.79
659.19,38.25,-4.51
658.01,38.3,-5.05
656.83,38.35,-3.54
655.65,38.4,-4.95
654.47,38.45,-5.1
653.28,38.5,-4.8
652.1,38.55,-5.02
650.92,38.6,-3.93
649.74,38.65,-4.08
648.55,38.7,-4.86
647.37,38.75,-5.6
646.19,38.8,-5.15
643.83,38.9,-4.85
641.46,39,-5.09
639.1,39.1,-4.24
636.73,39.2,-5.06
634.37,39.3,-4.12
629.64,39.5,-5.05
627.28,39.6,-4.99
624.91,39.7,-5.43
622.55,39.8,-5.11
620.18,39.9,-4.36
617.82,40,-4.51
615.46,40.1,-4.63
613.09,40.2,-4.34
610.73,40.3,-4.29
608.36,40.4,-5.37
606,40.5,-4.85
603.63,40.6,-4.25
601.27,40.7,-5.36
598.91,40.8,-4.93
596.54,40.9,-4.66
594.18,41,-5.45
591.81,41.1,-4.34
589.45,41.2,-5.32
587.09,41.3,-6.39
584.72,41.4,-6.23
582.36,41.5,-5.27
579.99,41.6,-5.65
577.63,41.7,-5.12
572.9,41.9,-6.31
570.54,42,-6.16
568.17,42.1,-4.4
565.81,42.2,-5.66
563.44,42.3,-5.37
561.08,42.4,-4.75
558.72,42.5,-4.43
556.35,42.6,-5.15
553.99,42.7,-5.3
551.62,42.8,-5.8
549.26,42.9,-6.6
546.89,43,-5.92
544.53,43.1,-6.03
542.17,43.2,-4.48
539.8,43.3,-4.41
537.44,43.4,-3.98
535.07,43.5,-3.18
532.71,43.6,-4.09
530.34,43.7,-4.23
527.98,43.8,-4.13
525.62,43.9,-4.64
523.25,44,-5.48
520.89,44.1,-4.51
516.16,44.3,-4.55
513.8,44.4,-3.69
511.43,44.5,-3.54
509.07,44.6,-2.55
506.7,44.7,-3.54
504.34,44.8,-3.64
501.97,44.9,-4.27
499.61,45,-5.09
497.25,45.1,-4.92
494.88,45.2,-4.62
492.52,45.3,-5.17
490.15,45.4,-4.47
487.79,45.5,-3.72
487.08,45.53,-3.15
