year (AD),d18O (permil)
1917.79,-3.8123
1917.87,-3.7308
1917.96,-3.7491
1918.04,-3.6656
1918.12,-3.6996000000000002
1918.21,-3.5462
1918.29,-3.6942
1918.37,-3.7252
1918.46,-3.7539
1918.54,-3.8004
1918.62,-3.7963
1918.71,-3.9094
1918.79,-3.8462
1918.87,-3.7255
1918.96,-3.5554
1919.04,-3.5019
1919.12,-3.6571
1919.21,-3.6915
1919.29,-3.7772
1919.37,-3.954
1919.46,-4.0021
1919.54,-4.0112
1919.62,-3.9711
1919.71,-3.971
1919.79,-4.0024
1919.87,-3.9623
1919.96,-3.722
1920.04,-3.7013
1920.12,-3.578
1920.21,-3.5381
1920.29,-3.5163
1920.37,-3.5267
1920.46,-3.5806
1920.54,-3.6413
1920.62,-3.672
1920.71,-3.7214
1920.79,-3.7854
1920.87,-3.625
1920.96,-3.7002
1921.04,-3.6222
1921.12,-3.6032
1921.21,-3.6217
1921.29,-3.6292
1921.37,-3.7658
1921.46,-3.6948
1921.54,-3.9181
1921.62,-4.0121
1921.71,-4.1039
1921.79,-4.3894
1921.87,-4.2423
1921.96,-3.9901
1922.04,-3.8893
1922.12,-3.7756
1922.21,-3.7353
1922.29,-3.7466
1922.37,-3.8499
1922.46,-3.9189
1922.54,-3.9834
1922.62,-4.0765
1922.71,-4.1934
1922.79,-4.3291
1922.87,-4.3792
1922.96,-4.1062
1923.04,-3.8303
1923.12,-3.5376
1923.21,-3.6175
1923.29,-3.7645
1923.37,-3.8952
1923.46,-3.8689
1923.54,-4.0079
1923.62,-4.1032
1923.71,-4.0934
1923.79,-3.9205
1923.87,-3.8986
1923.96,-3.9143
1924.04,-3.7739
1924.12,-3.8267
1924.21,-3.7981
1924.29,-3.8744
1924.37,-3.9817
1924.46,-3.989
1924.54,-4.1705
1924.62,-4.2437
1924.71,-4.2691
1924.79,-4.3311
1924.87,-4.1882
1924.96,-3.9065
1925.04,-3.588
1925.12,-3.7624
1925.21,-3.7417
1925.29,-3.7636
1925.37,-3.861
1925.46,-4.0166
1925.54,-4.1646
1925.62,-4.1491
1925.71,-4.1337
1925.79,-4.1183
1925.87,-4.1175
1925.96,-4.047
1926.04,-3.9001
1926.12,-3.6972
1926.21,-3.632
1926.29,-3.7798
1926.37,-3.8097
1926.46,-3.9517
1926.54,-4.0935
1926.62,-4.1878
1926.71,-4.2879
1926.79,-4.2442
1926.87,-4.2999
1926.96,-3.992
1927.04,-3.851
1927.12,-3.8729
1927.21,-3.8058
1927.29,-3.8515
1927.37,-3.9747
1927.46,-4.0487
1927.54,-4.1106
1927.62,-4.2069
1927.71,-4.1774
1927.79,-4.3689
1927.87,-4.1974
1927.96,-4.0283
1928.04,-3.891
1928.12,-3.8299
1928.21,-3.7777
1928.29,-3.6618
1928.37,-3.6519
1928.46,-3.8021
1928.54,-3.9831
1928.62,-4.1406
1928.71,-4.0984
1928.79,-4.066
1928.87,-3.9375
1928.96,-3.889
1929.04,-3.744
1929.12,-3.569
1929.21,-3.6529
1929.29,-3.7021
1929.37,-3.6898
1929.46,-3.7851
1929.54,-3.8943
1929.62,-3.9082
1929.71,-3.9591
1929.79,-4.0389
1929.87,-4.0781
1929.96,-3.9912
1930.04,-3.6753
1930.12,-3.7211
1930.21,-3.6322
1930.29,-3.7545
1930.37,-3.7562
1930.46,-3.7777
1930.54,-3.8743
1930.62,-3.9295
1930.71,-3.9325
1930.79,-3.9511
1930.87,-3.9415
1930.96,-3.9503
1931.04,-3.9114
1931.12,-3.8384
1931.21,-3.8547
1931.29,-3.8711
1931.37,-3.9799
1931.46,-4.0887
1931.54,-4.1297
1931.62,-4.1678
1931.71,-4.1531
1931.79,-4.1338
1931.87,-4.1267
1931.96,-4.1191
1932.04,-4.1428
1932.12,-3.8028
1932.21,-3.8746
1932.29,-3.9602
1932.37,-4.0106
1932.46,-3.9461
1932.54,-4.1621
1932.62,-4.2732
1932.71,-4.3565
1932.79,-4.5199
1932.87,-4.4986
1932.96,-4.2461
1933.04,-4.0365
1933.12,-4.0083
1933.21,-4.0159
1933.29,-4.1054
1933.37,-4.209
1933.46,-4.209
1933.54,-4.2454
1933.62,-4.356
1933.71,-4.4343
1933.79,-4.357
1933.87,-4.3357
1933.96,-4.21
1934.04,-4.045
1934.12,-3.8271
1934.21,-3.8605
1934.29,-4.1152
1934.37,-3.9713
1934.46,-3.958
1934.54,-4.1554
1934.62,-4.12
1934.71,-4.1618
1934.79,-4.16
1934.87,-4.1294
1934.96,-4.0877
1935.04,-4.082
1935.12,-4.1802
1935.21,-4.1093
1935.29,-4.0591
1935.37,-4.0457
1935.46,-4.0597
1935.54,-4.0866
1935.62,-4.1584
1935.71,-4.306
1935.79,-4.513
1935.87,-4.3286
1935.96,-4.1128
1936.04,-4.04
1936.12,-3.955
1936.21,-4.0057
1936.29,-4.0296
1936.37,-4.0764
1936.46,-4.2279
1936.54,-4.2296
1936.62,-4.2309
1936.71,-4.2885
1936.79,-4.459
1936.87,-4.2016
1936.96,-3.9903
1937.04,-3.727
1937.12,-3.682
1937.21,-3.6829
1937.29,-3.8104
1937.37,-3.9379
1937.46,-4.0608
1937.54,-4.2323
1937.62,-4.4088
1937.71,-4.4106
1937.79,-4.443
1937.87,-4.3411
1937.96,-4.0637
1938.04,-3.748
1938.12,-3.7173
1938.21,-3.8749
1938.29,-3.9448
1938.37,-3.971
1938.46,-4.0354
1938.54,-4.0496
1938.62,-4.1665
1938.71,-4.2462
1938.79,-4.122
1938.87,-4.2635
1938.96,-3.9422
1939.04,-3.7079
1939.12,-3.6611
1939.21,-3.7124
1939.29,-3.7503
1939.37,-3.8054
1939.46,-3.9281
1939.54,-3.9643
1939.62,-4.0177
1939.71,-4.0904
1939.79,-4.179
1939.87,-4.0373
1939.96,-3.9953
1940.04,-3.915
1940.12,-3.8934
1940.21,-3.9284
1940.29,-3.9375
1940.37,-3.9277
1940.46,-3.9345
1940.54,-3.9633
1940.62,-4.044
1940.71,-4.2367
1940.79,-4.345
1940.87,-4.2432
1940.96,-4.1608
1941.04,-4.1644
1941.12,-3.9177
1941.21,-4.0601
1941.29,-4.1056
1941.37,-4.1139
1941.46,-4.1919
1941.54,-4.1543
1941.62,-4.2364
1941.71,-4.3356
1941.79,-4.322
1941.87,-4.2149
1941.96,-4.3268
1942.04,-4.1597
1942.12,-3.954
1942.21,-3.9785
1942.29,-4.003
1942.37,-3.9809
1942.46,-3.9589
1942.54,-4.0371
1942.62,-4.1194
1942.71,-4.1777
1942.79,-4.234
1942.87,-4.324
1942.96,-4.3797
1943.04,-4.3932
1943.12,-4.0134
1943.21,-3.8746
1943.29,-3.983
1943.37,-3.9987
1943.46,-4.137
1943.54,-4.12
1943.62,-4.3256
1943.71,-4.2912
1943.79,-4.334
1943.87,-4.3127
1943.96,-4.1289
1944.04,-4
1944.12,-3.9539
1944.21,-3.9764
1944.29,-3.9429
1944.37,-3.9999
1944.46,-4.1214
1944.54,-4.2007
1944.62,-4.2102
1944.71,-4.2503
1944.79,-4.167
1944.87,-4.2457
1944.96,-4.1255
1945.04,-4.08
1945.12,-4.0421
1945.21,-4.0445
1945.29,-4.0896
1945.37,-4.2108
1945.46,-4.275
1945.54,-4.3271
1945.62,-4.3951
1945.71,-4.425
1945.79,-4.425
1945.87,-4.2995
1945.96,-4.1111
1946.04,-3.9155
1946.12,-3.8526
1946.21,-3.9419
1946.29,-4.0188
1946.37,-4.074
1946.46,-4.1874
1946.54,-4.3028
1946.62,-4.3258
1946.71,-4.3525
1946.79,-4.382
1946.87,-4.2959
1946.96,-4.3388
1947.04,-3.961
1947.12,-3.8246000000000002
1947.21,-3.8398
1947.29,-3.855
1947.37,-3.8967
1947.46,-3.9383
1947.54,-4.0906
1947.62,-4.2474
1947.71,-4.2753
1947.79,-4.292
1947.87,-4.3272
1947.96,-4.15
1948.04,-4.0686
1948.12,-3.9613
1948.21,-4.0675
1948.29,-4.1368
1948.37,-4.1718
1948.46,-4.1816
1948.54,-4.3078
1948.62,-4.3928
1948.71,-4.4015
1948.79,-4.303
1948.87,-4.1633
1948.96,-3.8912
1949.04,-3.685
1949.12,-3.6923
1949.21,-3.7244
1949.29,-3.8126
1949.37,-4.0004
1949.46,-4.0023
1949.54,-3.9654
1949.62,-3.9853
1949.71,-4.1017
1949.79,-4.294
