year (AD),d18O (permil)
1997,-44.89
1996,-45.24
1995,-43.61
1994,-41.77
1993,-42.63
1992,-43.96
1991,-42.05
1990,-40.27
1989,-44.83
1988,-44.14
1987,-44.32
1986,-45.93
1985,-46.47
1984,-44.63
1983,-43.76
1982,-44.22
1981,-45.13
1980,-45.34
1979,-44.53
1978,-42.62
1977,-42.46
1976,-46.01
1975,-43.57
1974,-43.95
1973,-44.34
1972,-41.84
1971,-41.64
1970,-44.35
1969,-45.68
1968,-44.13
1967,-44.01
1966,-45.62
1965,-43.25
1964,-44.31
1963,-45.05
1962,-44.86
1961,-45.48
1960,-43.52
1959,-42.96
1958,-42.66
1957,-42.96
1956,-43.61
1955,-43.78
1954,-43.08
1953,-45.05
1952,-44.32
1951,-43.9
1950,-43.19
1949,-41.75
1948,-42.51
1947,-44.55
1946,-44.06
1945,-43.07
1944,-40.64
1943,-42.88
1942,-45.6
1941,-46.5
1940,-45.97
1939,-44.71
1938,-44.04
1937,-43.58
1936,-43.33
1935,-44.44
1934,-43.5
1933,-41.61
1932,-41.65
1931,-42.77
1930,-42.09
1929,-43.03
1928,-43.96
1927,-43.23
1926,-45.07
1925,-47.35
1924,-45.22
1923,-45.01
1922,-44.68
1921,-44.29
1920,-43.73
1919,-43.63
1918,-43.74
1917,-43.72
1916,-44.76
1915,-46.92
1914,-46.01
1913,-43.85
1912,-43.65
1911,-44.34
1910,-44.44
1909,-44.99
1908,-44.96
1907,-43.8
1906,-42.76
1905,-43.66
1904,-43.99
1903,-43.93
1902,-43.9
1901,-43.65
1900,-43.09
1899,-44.04
1898,-45.34
1897,-45.97
1896,-45.04
1895,-45.01
1894,-46.52
1893,-46.26
1892,-45.18
1891,-44.65
1890,-43.83
1889,-43.5
1888,-44.12
1887,-44.82
1886,-45.74
1885,-45.91
1884,-45.63
1883,-45.79
1882,-45.68
1881,-43.76
1880,-41.8
1879,-41.46
1878,-43.72
1877,-45.1
1876,-44.03
1875,-43.44
1874,-43.2
1873,-42.56
1872,-41.97
1871,-41.63
1870,-42.52
1869,-44.21
1868,-45.18
1867,-44.39
1866,-43.43
1865,-43.11
1864,-44.29
1863,-45.11
1862,-45.79
1861,-46.12
1860,-45.65
1859,-44.96
1858,-44.41
1857,-44.65
1856,-45.47
1855,-45.72
1854,-45.35
1853,-45.25
1852,-45.63
1851,-47.26
1850,-46.86
1849,-45.65
1848,-43.93
1847,-43.9
1846,-44.52
1845,-45.18
1844,-45.66
1843,-45.06
1842,-44.36
1841,-43.54
1840,-43.67
1839,-44.35
1838,-44.44
1837,-44.44
1836,-44.61
1835,-44.71
1834,-43.85
1833,-43.08
1832,-43.07
1831,-43.49
1830,-44.6
1829,-44.41
1828,-44.25
1827,-45.04
1826,-45.68
1825,-45.85
1824,-45.52
1823,-45.86
1822,-45.54
1821,-44.04
1820,-43.16
1819,-42.77
1818,-42.48
1817,-42.88
1816,-42.81
1815,-41.86
1814,-41.59
1813,-41.54
1812,-41.67
1811,-41.92
1810,-42.6
1809,-42.6
1808,-43.49
1807,-44.73
1806,-44.05
1805,-43.1
1804,-44.43
1803,-45
1802,-44.04
1801,-43.97
