year (AD) [1-1],d18O (permil) [1-1],year (AD) [2-1],d18O (permil) [2-1],year (AD) [3-1],d18O (permil) [3-1]
NA,NA,1528.958333,-5.07,1604.240385,-5.14
NA,NA,1528.847222,-4.98,1604.163462,-5.07
NA,NA,1528.736111,-4.9,1604.086538,-5.15
NA,NA,1528.625,-4.78,1604.009615,-5.02
NA,NA,1528.525,-4.87,1603.932692,-5.07
NA,NA,1528.425,-4.9,1603.855769,-4.9
NA,NA,1528.325,-4.97,1603.778846,-5.01
NA,NA,1528.225,-5.02,1603.701923,-4.88
NA,NA,1528.125,-5,1603.625,-4.97
NA,NA,1528.025,-4.99,1603.534091,-4.94
NA,NA,1527.925,-5,1603.443182,-5.21
NA,NA,1527.825,-4.94,1603.352273,-5.02
NA,NA,1527.725,-4.85,1603.261364,-5.14
NA,NA,1527.625,-4.68,1603.170455,-5.23
NA,NA,1527.534091,-4.77,1603.079545,-5
NA,NA,1527.443182,-5.04,1602.988636,-4.94
NA,NA,1527.352273,-5.04,1602.897727,-4.8
NA,NA,1527.261364,-5.07,1602.806818,-4.62
NA,NA,1527.170455,-5.21,1602.715909,-4.56
NA,NA,1527.079545,-5.13,1602.625,-4.7
NA,NA,1526.988636,-5.13,1602.548077,-4.6
NA,NA,1526.897727,-5.08,1602.471154,-5.05
NA,NA,1526.806818,-4.84,1602.394231,-5.1
NA,NA,1526.715909,-4.95,1602.317308,-5.27
NA,NA,1526.625,-4.93,1602.240385,-5.11
NA,NA,1526.525,-5.1,1602.163462,-5.2
NA,NA,1526.425,-5.19,1602.086538,-4.97
NA,NA,1526.325,-5.22,1602.009615,-5.03
NA,NA,1526.225,-5.26,1601.932692,-4.92
NA,NA,1526.125,-5.27,1601.855769,-5
NA,NA,1526.025,-5.3,1601.778846,-4.88
NA,NA,1525.925,-5.22,1601.701923,-4.91
NA,NA,1525.825,-5.02,1601.625,-4.96
NA,NA,1525.725,-5.02,1601.553571,-4.89
NA,NA,1525.625,-4.9,1601.482143,-5.05
NA,NA,1525.541667,-4.97,1601.410714,-5.08
NA,NA,1525.458333,-5.05,1601.339286,-5.18
NA,NA,1525.375,-5.15,1601.267857,-5.26
NA,NA,1525.291667,-5.19,1601.196429,-5.13
NA,NA,1525.208333,-5.22,1601.125,-5.19
NA,NA,1525.125,-5.24,1601.053571,-5.25
NA,NA,1525.041667,-5.17,1600.982143,-5.27
NA,NA,1524.958333,-5.17,1600.910714,-5.17
NA,NA,1524.875,-4.99,1600.839286,-5.13
NA,NA,1524.791667,-4.86,1600.767857,-5.04
NA,NA,1524.708333,-4.74,1600.696429,-5.01
NA,NA,1524.625,-4.76,1600.625,-4.87
NA,NA,1524.513889,-4.85,1600.566176,-4.82
NA,NA,1524.402778,-4.87,1600.507353,-4.91
NA,NA,1524.291667,-4.95,1600.448529,-4.87
NA,NA,1524.180556,-5.02,1600.389706,-5.03
NA,NA,1524.069444,-5.12,1600.330882,-5.08
NA,NA,1523.958333,-5.13,1600.272059,-5.27
NA,NA,1523.847222,-4.84,1600.213235,-5.19
NA,NA,1523.736111,-4.69,1600.154412,-5.19
NA,NA,1523.625,-4.54,1600.095588,-5.24
NA,NA,1523.513889,-4.7,1600.036765,-5.26
NA,NA,1523.402778,-4.78,1599.977941,-4.96
NA,NA,1523.291667,-5.02,1599.919118,-4.83
NA,NA,1523.180556,-4.94,1599.860294,-5.05
NA,NA,1523.069444,-5.28,1599.801471,-4.94
NA,NA,1522.958333,-5.44,1599.742647,-4.85
NA,NA,1522.847222,-5.01,1599.683824,-4.82
NA,NA,1522.736111,-4.73,1599.625,-4.91
NA,NA,1522.625,-4.64,1599.541667,-4.97
NA,NA,1522.541667,-4.71,1599.458333,-5
NA,NA,1522.458333,-4.85,1599.375,-5.21
NA,NA,1522.375,-4.94,1599.291667,-5.27
NA,NA,1522.291667,-4.87,1599.208333,-5.2
NA,NA,1522.208333,-5.07,1599.125,-5.11
NA,NA,1522.125,-4.91,1599.041667,-4.98
NA,NA,1522.041667,-4.98,1598.958333,-5.07
NA,NA,1521.958333,-4.94,1598.875,-4.97
NA,NA,1521.875,-4.91,1598.791667,-5.01
NA,NA,1521.791667,-4.86,1598.708333,-4.89
NA,NA,1521.708333,-4.87,1598.625,-5.07
NA,NA,1521.625,-4.73,1598.541667,-5.03
NA,NA,1521.5,-4.84,1598.458333,-5.11
NA,NA,1521.375,-4.88,1598.375,-5.17
NA,NA,1521.25,-4.94,1598.291667,-5.17
NA,NA,1521.125,-4.98,1598.208333,-4.98
NA,NA,1521,-5.12,1598.125,-5.09
NA,NA,1520.875,-5.13,1598.041667,-5.15
NA,NA,1520.75,-4.95,1597.958333,-5.06
NA,NA,1520.625,-4.94,1597.875,-5.08
NA,NA,1520.541667,-4.89,1597.791667,-4.93
NA,NA,1520.458333,-4.87,1597.708333,-4.76
NA,NA,1520.375,-4.81,1597.625,-4.8
NA,NA,1520.291667,-4.92,1597.534091,-4.9
NA,NA,1520.208333,-5.01,1597.443182,-5.18
NA,NA,1520.125,-5.2,1597.352273,-5.21
NA,NA,1520.041667,-5.22,1597.261364,-5.08
NA,NA,1519.958333,-5.16,1597.170455,-5.15
NA,NA,1519.875,-5.06,1597.079545,-5.09
NA,NA,1519.791667,-5.17,1596.988636,-4.92
NA,NA,1519.708333,-4.9,1596.897727,-4.96
NA,NA,1519.625,-5.02,1596.806818,-5
NA,NA,1519.534091,-4.95,1596.715909,-5.09
NA,NA,1519.443182,-4.89,1596.625,-5.03
NA,NA,1519.352273,-4.98,1596.541667,-4.93
NA,NA,1519.261364,-4.87,1596.458333,-5.1
NA,NA,1519.170455,-4.94,1596.375,-5.22
NA,NA,1519.079545,-5.02,1596.291667,-5.27
NA,NA,1518.988636,-5,1596.208333,-5.08
NA,NA,1518.897727,-4.88,1596.125,-5
NA,NA,1518.806818,-4.96,1596.041667,-4.98
NA,NA,1518.715909,-4.79,1595.958333,-4.84
NA,NA,1518.625,-4.82,1595.875,-4.96
NA,NA,1518.534091,-4.83,1595.791667,-4.98
NA,NA,1518.443182,-4.87,1595.708333,-5.11
NA,NA,1518.352273,-4.95,1595.625,-5.16
NA,NA,1518.261364,-5.07,1595.458333,-5.23
NA,NA,1518.170455,-4.95,1595.291667,-5.02
NA,NA,1518.079545,-5.07,1595.125,-4.87
NA,NA,1517.988636,-5.06,1594.958333,-4.73
NA,NA,1517.897727,-5.07,1594.791667,-4.92
NA,NA,1517.806818,-5.05,1594.625,-4.76
NA,NA,1517.715909,-4.97,1594.541667,-4.82
NA,NA,1517.625,-4.92,1594.458333,-4.95
NA,NA,1517.541667,-4.95,1594.375,-5.1
NA,NA,1517.458333,-5.02,1594.291667,-5.05
NA,NA,1517.375,-5.09,1594.208333,-5.18
NA,NA,1517.291667,-5.14,1594.125,-5.16
NA,NA,1517.208333,-5.23,1594.041667,-5.12
NA,NA,1517.125,-5.29,1593.958333,-5.07
NA,NA,1517.041667,-5.29,1593.875,-5.05
NA,NA,1516.958333,-5.23,1593.791667,-5.03
NA,NA,1516.875,-5.18,1593.708333,-4.92
NA,NA,1516.791667,-5.07,1593.625,-4.79
NA,NA,1516.708333,-5.09,1593.541667,-4.74
NA,NA,1516.625,-5.02,1593.458333,-4.94
NA,NA,1516.525,-5.23,1593.375,-4.83
NA,NA,1516.425,-5.37,1593.291667,-5.17
NA,NA,1516.325,-5.38,1593.208333,-5.15
NA,NA,1516.225,-5.24,1593.125,-5.14
NA,NA,1516.125,-5.24,1593.041667,-5.13
NA,NA,1516.025,-5.29,1592.958333,-5.11
NA,NA,1515.925,-5.28,1592.875,-5.07
NA,NA,1515.825,-5.14,1592.791667,-4.92
NA,NA,1515.725,-5.12,1592.708333,-4.74
NA,NA,1515.625,-5,1592.625,-4.65
NA,NA,1515.5,-5.06,1592.548077,-4.85
NA,NA,1515.375,-5.11,1592.471154,-4.88
NA,NA,1515.25,-5.18,1592.394231,-5.09
NA,NA,1515.125,-5.1,1592.317308,-5.31
NA,NA,1515,-5.07,1592.240385,-5.19
NA,NA,1514.875,-4.95,1592.163462,-5.12
NA,NA,1514.75,-4.85,1592.086538,-5.14
NA,NA,1514.625,-4.76,1592.009615,-4.96
NA,NA,1514.534091,-5,1591.932692,-4.93
NA,NA,1514.443182,-5.13,1591.855769,-4.93
NA,NA,1514.352273,-5.26,1591.778846,-4.83
NA,NA,1514.261364,-5.08,1591.701923,-4.75
NA,NA,1514.170455,-5.03,1591.625,-4.88
NA,NA,1514.079545,-4.94,1591.541667,-4.98
NA,NA,1513.988636,-5.01,1591.458333,-5.13
NA,NA,1513.897727,-4.91,1591.375,-5.05
NA,NA,1513.806818,-4.89,1591.291667,-5.14
NA,NA,1513.715909,-4.99,1591.208333,-5.02
NA,NA,1513.625,-5.01,1591.125,-5.04
NA,NA,1513.548077,-5.03,1591.041667,-4.94
NA,NA,1513.471154,-4.98,1590.958333,-5.03
NA,NA,1513.394231,-5.13,1590.875,-5.01
NA,NA,1513.317308,-5.09,1590.791667,-4.92
NA,NA,1513.240385,-5.02,1590.708333,-4.83
NA,NA,1513.163462,-5.04,1590.625,-4.76
NA,NA,1513.086538,-5,1590.541667,-4.75
NA,NA,1513.009615,-5.13,1590.458333,-4.76
NA,NA,1512.932692,-5.36,1590.375,-5.01
NA,NA,1512.855769,-5.32,1590.291667,-5.12
NA,NA,1512.778846,-5.11,1590.208333,-5.06
NA,NA,1512.701923,-5.13,1590.125,-5.16
NA,NA,1512.625,-5.03,1590.041667,-5.21
NA,NA,1512.513889,-5.02,1589.958333,-5.14
NA,NA,1512.402778,-4.97,1589.875,-4.93
NA,NA,1512.291667,-5.06,1589.791667,-4.85
NA,NA,1512.180556,-5.06,1589.708333,-4.83
NA,NA,1512.069444,-5.06,1589.625,-4.92
NA,NA,1511.958333,-5.05,1589.553571,-4.94
NA,NA,1511.847222,-5.08,1589.482143,-4.94
NA,NA,1511.736111,-5.1,1589.410714,-5.05
NA,NA,1511.625,-5.01,1589.339286,-5.17
NA,NA,1510.958333,-5.07,1589.267857,-5.38
NA,NA,1510.875,-4.93,1589.196429,-5.21
NA,NA,1510.791667,-4.85,1589.125,-5.07
NA,NA,1510.708333,-4.87,1589.053571,-5.06
NA,NA,1510.625,-5.03,1588.982143,-5.03
NA,NA,1510.525,-5.19,1588.910714,-4.98
NA,NA,1510.425,-5.21,1588.839286,-4.94
NA,NA,1510.325,-5.1,1588.767857,-4.97
NA,NA,1510.225,-5.14,1588.696429,-4.88
NA,NA,1510.125,-5.06,1588.625,-4.77
NA,NA,1510.025,-5.05,1588.548077,-4.96
NA,NA,1509.925,-5.08,1588.471154,-5.1
NA,NA,1509.825,-4.91,1588.394231,-5.18
NA,NA,1509.725,-4.98,1588.317308,-5.37
NA,NA,1509.625,-4.94,1588.240385,-5.21
NA,NA,1509.525,-5.08,1588.163462,-5.15
NA,NA,1509.425,-5.12,1588.086538,-5.11
NA,NA,1509.325,-5.08,1588.009615,-5.01
NA,NA,1509.225,-5.05,1587.932692,-4.93
NA,NA,1509.125,-5.19,1587.855769,-4.95
NA,NA,1509.025,-5.21,1587.778846,-4.99
NA,NA,1508.925,-5.12,1587.701923,-4.88
NA,NA,1508.825,-4.96,1587.625,-4.72
NA,NA,1508.725,-5,1587.548077,-4.87
NA,NA,1508.625,-4.81,1587.471154,-5.02
NA,NA,1508.534091,-4.83,1587.394231,-5.08
NA,NA,1508.443182,-5.1,1587.317308,-5.15
NA,NA,1508.352273,-5.37,1587.240385,-5.2
NA,NA,1508.261364,-5.38,1587.163462,-5.21
NA,NA,1508.170455,-5.28,1587.086538,-5.18
NA,NA,1508.079545,-5.3,1587.009615,-5.15
NA,NA,1507.988636,-5.26,1586.932692,-4.96
NA,NA,1507.897727,-5.17,1586.855769,-5.02
NA,NA,1507.806818,-5.09,1586.778846,-4.98
NA,NA,1507.715909,-5.07,1586.701923,-4.85
NA,NA,1507.625,-4.99,1586.625,-4.9
NA,NA,1507.534091,-5.12,1586.5625,-4.84
NA,NA,1507.443182,-5.21,1586.5,-5.06
NA,NA,1507.352273,-5.16,1586.4375,-5.16
NA,NA,1507.261364,-5.16,1586.375,-5.32
NA,NA,1507.170455,-5.07,1586.3125,-5.31
NA,NA,1507.079545,-5.17,1586.25,-5.14
NA,NA,1506.988636,-5.1,1586.1875,-5.24
NA,NA,1506.897727,-4.91,1586.125,-5.14
NA,NA,1506.806818,-4.89,1586.0625,-5.15
NA,NA,1506.715909,-4.94,1586,-4.95
NA,NA,1506.625,-5.04,1585.9375,-4.91
NA,NA,1506.541667,-4.93,1585.875,-5.07
NA,NA,1506.458333,-5.04,1585.8125,-4.89
NA,NA,1506.375,-5.2,1585.75,-4.97
NA,NA,1506.291667,-5.22,1585.6875,-4.82
NA,NA,1506.208333,-5.1,1585.625,-5.04
NA,NA,1506.125,-5.16,1585.548077,-5.02
NA,NA,1506.041667,-5.17,1585.471154,-5.11
NA,NA,1505.958333,-5.12,1585.394231,-5.17
NA,NA,1505.875,-5.12,1585.317308,-5.17
NA,NA,1505.791667,-4.97,1585.240385,-4.97
NA,NA,1505.708333,-4.77,1585.163462,-5.23
NA,NA,1505.625,-4.78,1585.086538,-5.04
NA,NA,1505.534091,-4.81,1585.009615,-5.03
NA,NA,1505.443182,-5.01,1584.932692,-4.94
NA,NA,1505.352273,-5.19,1584.855769,-4.95
NA,NA,1505.261364,-5.17,1584.778846,-5.02
NA,NA,1505.170455,-5.18,1584.701923,-4.97
NA,NA,1505.079545,-5.11,1584.625,-4.82
NA,NA,1504.988636,-5.15,1584.548077,-4.98
NA,NA,1504.897727,-5.05,1584.471154,-5.17
NA,NA,1504.806818,-4.99,1584.394231,-5.26
NA,NA,1504.715909,-4.82,1584.317308,-5.16
NA,NA,1504.625,-4.79,1584.240385,-5.22
NA,NA,1504.548077,-4.99,1584.163462,-5.2
NA,NA,1504.471154,-5.1,1584.086538,-5.09
NA,NA,1504.394231,-5.26,1584.009615,-5.1
NA,NA,1504.317308,-5.29,1583.932692,-5.13
NA,NA,1504.240385,-5.25,1583.855769,-4.93
NA,NA,1504.163462,-5.26,1583.778846,-5.02
NA,NA,1504.086538,-5.21,1583.701923,-4.82
NA,NA,1504.009615,-5.33,1583.625,-4.85
NA,NA,1503.932692,-5.23,1583.553571,-4.89
NA,NA,1503.855769,-5.03,1583.482143,-5.07
NA,NA,1503.778846,-4.84,1583.410714,-5.1
NA,NA,1503.701923,-4.9,1583.339286,-5.25
NA,NA,1503.625,-4.78,1583.267857,-5.2
NA,NA,1503.525,-4.88,1583.196429,-5.14
NA,NA,1503.425,-4.94,1583.125,-5.14
NA,NA,1503.325,-5,1583.053571,-5.02
NA,NA,1503.225,-4.97,1582.982143,-4.9
NA,NA,1503.125,-5.03,1582.910714,-4.97
NA,NA,1503.025,-5.03,1582.839286,-4.81
NA,NA,1502.925,-4.94,1582.767857,-4.78
NA,NA,1502.825,-4.86,1582.696429,-4.91
NA,NA,1502.725,-4.76,1582.625,-4.93
NA,NA,1502.625,-4.72,1582.534091,-4.88
NA,NA,1502.553571,-4.69,1582.443182,-5.01
NA,NA,1502.482143,-4.74,1582.352273,-5.05
NA,NA,1502.410714,-4.89,1582.261364,-5.06
NA,NA,1502.339286,-4.96,1582.170455,-5.15
NA,NA,1502.267857,-4.97,1582.079545,-5.11
NA,NA,1502.196429,-4.97,1581.988636,-5.03
NA,NA,1502.125,-5.01,1581.897727,-5.02
NA,NA,1502.053571,-4.99,1581.806818,-4.85
NA,NA,1501.982143,-5.05,1581.715909,-4.84
NA,NA,1501.910714,-5.1,1581.625,-4.9
NA,NA,1501.839286,-5.02,1581.548077,-4.77
NA,NA,1501.767857,-5.02,1581.471154,-4.92
NA,NA,1501.696429,-4.87,1581.394231,-5.1
NA,NA,1501.625,-4.78,1581.317308,-5.22
NA,NA,1501.553571,-4.97,1581.240385,-5.21
NA,NA,1501.482143,-5,1581.163462,-5.21
NA,NA,1501.410714,-5.09,1581.086538,-5.09
NA,NA,1501.339286,-5.05,1581.009615,-5.31
NA,NA,1501.267857,-5.14,1580.932692,-5.08
NA,NA,1501.196429,-5.16,1580.855769,-5.11
NA,NA,1501.125,-5.17,1580.778846,-4.93
NA,NA,1501.053571,-5.16,1580.701923,-4.94
NA,NA,1500.982143,-5.08,1580.625,-4.81
NA,NA,1500.910714,-5.01,1580.558333,-5.02
NA,NA,1500.839286,-5.27,1580.491667,-4.96
NA,NA,1500.767857,-5.24,1580.425,-5
NA,NA,1500.696429,-5.19,1580.358333,-5.01
NA,NA,1500.625,-5.05,1580.291667,-5.13
NA,NA,1500.548077,-5.03,1580.225,-5.08
NA,NA,1500.471154,-5.1,1580.158333,-5.11
NA,NA,1500.394231,-5.36,1580.091667,-5.07
NA,NA,1500.317308,-5.37,1580.025,-5.13
NA,NA,1500.240385,-5.39,1579.958333,-4.91
NA,NA,1500.163462,-5.28,1579.891667,-4.97
NA,NA,1500.086538,-5.32,1579.825,-5
NA,NA,1500.009615,-5.22,1579.758333,-4.91
NA,NA,1499.932692,-5.22,1579.691667,-4.96
NA,NA,1499.855769,-5.13,1579.625,-4.79
NA,NA,1499.778846,-5.09,1579.548077,-4.89
NA,NA,1499.701923,-5.11,1579.471154,-4.88
NA,NA,1499.625,-5.1,1579.394231,-4.97
NA,NA,1499.541667,-5.2,1579.317308,-5.15
NA,NA,1499.458333,-5.22,1579.240385,-5.29
NA,NA,1499.375,-5.35,1579.163462,-5.19
NA,NA,1499.291667,-5.29,1579.086538,-5.05
NA,NA,1499.208333,-5.24,1579.009615,-4.93
NA,NA,1499.125,-5.29,1578.932692,-4.98
NA,NA,1499.041667,-5.23,1578.855769,-4.81
NA,NA,1498.958333,-5.18,1578.778846,-4.69
NA,NA,1498.875,-5.25,1578.701923,-4.52
NA,NA,1498.791667,-5.11,1578.625,-4.36
NA,NA,1498.708333,-4.73,1578.548077,-4.59
NA,NA,1498.625,-4.73,1578.471154,-4.68
NA,NA,1498.513889,-4.95,1578.394231,-4.93
NA,NA,1498.402778,-5.02,1578.317308,-4.99
NA,NA,1498.291667,-5.17,1578.240385,-5.02
NA,NA,1498.069444,-5.07,1578.163462,-5.08
NA,NA,1497.958333,-5.08,1578.086538,-4.95
NA,NA,1497.847222,-5.12,1578.009615,-4.86
NA,NA,1497.736111,-4.96,1577.932692,-4.93
NA,NA,1497.534091,-4.78,1577.855769,-4.88
NA,NA,1497.443182,-4.86,1577.778846,-4.87
NA,NA,1497.352273,-4.8,1577.701923,-4.78
NA,NA,1497.261364,-5.01,1577.625,-4.59
NA,NA,1497.170455,-4.95,1577.558333,-4.89
NA,NA,1497.079545,-4.98,1577.491667,-5.13
NA,NA,1496.988636,-4.94,1577.425,-5.04
NA,NA,1496.897727,-4.96,1577.358333,-5.04
NA,NA,1496.806818,-4.88,1577.291667,-5.03
NA,NA,1496.715909,-4.75,1577.225,-5.17
NA,NA,1496.625,-4.75,1577.158333,-5.25
NA,NA,1496.548077,-4.91,1577.091667,-5.19
NA,NA,1496.471154,-5.04,1577.025,-4.94
NA,NA,1496.394231,-5.24,1576.958333,-4.98
NA,NA,1496.317308,-5.21,1576.891667,-4.93
NA,NA,1496.240385,-5.21,1576.825,-4.99
NA,NA,1496.163462,-5.12,1576.758333,-5.02
NA,NA,1496.086538,-5.14,1576.691667,-4.98
NA,NA,1496.009615,-5.2,1576.625,-5.12
NA,NA,1495.932692,-5.13,1576.548077,-5.08
NA,NA,1495.855769,-5.05,1576.471154,-5.3
NA,NA,1495.778846,-5.11,1576.394231,-5.32
NA,NA,1495.701923,-5.09,1576.317308,-5.14
NA,NA,1495.625,-5.12,1576.240385,-5.23
NA,NA,1495.534091,-5.13,1576.163462,-5.21
NA,NA,1495.443182,-5.31,1576.086538,-5.04
NA,NA,1495.352273,-5.28,1576.009615,-5.05
NA,NA,1495.261364,-5.28,1575.932692,-5.12
NA,NA,1495.170455,-5.19,1575.855769,-5.12
NA,NA,1495.079545,-5.21,1575.778846,-4.98
NA,NA,1494.988636,-5.35,1575.701923,-4.87
NA,NA,1494.897727,-5.19,1575.625,-4.87
NA,NA,1494.806818,-5.06,1575.548077,-4.86
NA,NA,1494.715909,-4.97,1575.471154,-4.97
NA,NA,1494.625,-4.95,1575.394231,-5.23
NA,NA,1494.534091,-5.08,1575.317308,-5.29
NA,NA,1494.443182,-5.31,1575.240385,-5.41
NA,NA,1494.352273,-5.35,1575.163462,-5.22
NA,NA,1494.261364,-5.27,1575.086538,-5.2
NA,NA,1494.170455,-5.21,1575.009615,-5.19
NA,NA,1494.079545,-5.27,1574.932692,-5.19
NA,NA,1493.988636,-5.14,1574.855769,-4.98
NA,NA,1493.897727,-5.13,1574.778846,-4.99
NA,NA,1493.806818,-5.14,1574.701923,-4.85
NA,NA,1493.715909,-4.89,1574.625,-4.95
NA,NA,1493.625,-5.08,1574.534091,-5
NA,NA,1493.541667,-5.14,1574.443182,-5.23
NA,NA,1493.458333,-5.24,1574.352273,-5.34
NA,NA,1493.375,-5.15,1574.261364,-5.39
NA,NA,1493.291667,-5.25,1574.170455,-5.4
NA,NA,1493.208333,-5.31,1574.079545,-5.41
NA,NA,1493.125,-5.25,1573.988636,-5.28
NA,NA,1493.041667,-5.29,1573.897727,-5.15
NA,NA,1492.958333,-5.21,1573.806818,-5.19
NA,NA,1492.875,-5.06,1573.715909,-5.1
NA,NA,1492.791667,-4.88,1573.625,-5.03
NA,NA,1492.708333,-5.04,1573.558333,-5.05
NA,NA,1492.625,-4.94,1573.491667,-5.1
NA,NA,1492.525,-5.11,1573.425,-5.23
NA,NA,1492.425,-5.39,1573.358333,-5.16
NA,NA,1492.325,-5.23,1573.291667,-5.24
NA,NA,1492.225,-5.19,1573.225,-5.35
NA,NA,1492.125,-5.28,1573.158333,-5.37
NA,NA,1492.025,-5.25,1573.091667,-5.33
NA,NA,1491.925,-5.16,1573.025,-5.24
NA,NA,1491.825,-5.01,1572.958333,-5.16
NA,NA,1491.725,-4.79,1572.891667,-5.17
NA,NA,1491.625,-4.84,1572.825,-5.16
NA,NA,1491.553571,-4.97,1572.758333,-5.04
NA,NA,1491.482143,-5.03,1572.691667,-5.06
NA,NA,1491.410714,-5.02,1572.625,-5.02
NA,NA,1491.339286,-5.19,1572.541667,-5.08
NA,NA,1491.267857,-5.01,1572.458333,-5.2
NA,NA,1491.196429,-5.12,1572.375,-5.32
NA,NA,1491.125,-5.29,1572.291667,-5.17
NA,NA,1491.053571,-5.28,1572.208333,-5.21
NA,NA,1490.982143,-5.16,1572.125,-5.29
NA,NA,1490.910714,-5.33,1572.041667,-5.13
NA,NA,1490.839286,-5.17,1571.958333,-5.17
NA,NA,1490.767857,-5.07,1571.875,-5.02
NA,NA,1490.696429,-5,1571.791667,-4.77
NA,NA,1490.625,-4.82,1571.708333,-4.77
NA,NA,1490.482143,-4.98,1571.625,-4.65
NA,NA,1490.339286,-5.02,1571.541667,-4.69
NA,NA,1490.196429,-4.97,1571.458333,-4.73
NA,NA,1490.053571,-5.19,1571.375,-4.83
NA,NA,1489.910714,-5.16,1571.291667,-5.07
NA,NA,1489.767857,-4.95,1571.208333,-5.22
NA,NA,1489.625,-4.97,1571.125,-5.25
NA,NA,1489.541667,-4.89,1571.041667,-5.21
NA,NA,1489.458333,-5.04,1570.958333,-4.85
NA,NA,1489.375,-5.04,1570.875,-4.77
NA,NA,1489.291667,-5.11,1570.791667,-4.66
NA,NA,1489.208333,-5.11,1570.708333,-4.64
NA,NA,1489.125,-4.99,1570.625,-4.56
NA,NA,1489.041667,-5.01,1570.548077,-4.54
NA,NA,1488.958333,-4.98,1570.471154,-4.9
NA,NA,1488.875,-4.95,1570.394231,-5
NA,NA,1488.791667,-4.93,1570.317308,-5.17
NA,NA,1488.708333,-4.61,1570.240385,-5.12
NA,NA,1488.625,-4.75,1570.163462,-5.15
NA,NA,1488.513889,-4.69,1570.086538,-5.11
NA,NA,1488.402778,-4.92,1570.009615,-5.01
NA,NA,1488.291667,-4.91,1569.932692,-4.86
NA,NA,1488.180556,-4.97,1569.855769,-5.07
NA,NA,1488.069444,-4.9,1569.778846,-4.91
NA,NA,1487.958333,-4.89,1569.701923,-4.92
NA,NA,1487.847222,-4.67,1569.625,-5.02
NA,NA,1487.736111,-4.63,1569.525,-5.12
NA,NA,1487.625,-4.47,1569.425,-5.09
NA,NA,1487.513889,-4.78,1569.325,-5.2
NA,NA,1487.402778,-4.82,1569.225,-5.22
NA,NA,1487.291667,-5.1,1569.125,-5.29
NA,NA,1487.180556,-5.08,1569.025,-5.18
NA,NA,1487.069444,-5.02,1568.925,-5.08
NA,NA,1486.958333,-4.97,1568.825,-5.18
NA,NA,1486.847222,-4.97,1568.725,-4.98
NA,NA,1486.736111,-4.96,1568.625,-5
NA,NA,1486.625,-4.64,1568.572368,-5.04
NA,NA,1486.525,-4.81,1568.519737,-4.92
NA,NA,1486.425,-4.99,1568.467105,-4.94
NA,NA,1486.325,-5.19,1568.414474,-5
NA,NA,1486.225,-5.19,1568.361842,-5.23
NA,NA,1486.125,-5.18,1568.309211,-5.15
NA,NA,1486.025,-5.14,1568.256579,-5.34
NA,NA,1485.925,-5.12,1568.203947,-5.37
NA,NA,1485.825,-5.09,1568.151316,-5.42
NA,NA,1485.725,-4.89,1568.098684,-5.33
NA,NA,1485.625,-4.76,1568.046053,-5.38
NA,NA,1485.541667,-5.02,1567.993421,-5.29
NA,NA,1485.458333,-5.16,1567.940789,-5.31
NA,NA,1485.375,-5.25,1567.888158,-5.15
NA,NA,1485.291667,-5.22,1567.835526,-5.19
NA,NA,1485.208333,-5.16,1567.782895,-5.07
NA,NA,1485.125,-4.94,1567.730263,-5.1
NA,NA,1485.041667,-5.02,1567.677632,-4.93
NA,NA,1484.958333,-4.97,1567.625,-5.14
NA,NA,1484.875,-4.92,1567.553571,-4.96
NA,NA,1484.791667,-4.91,1567.482143,-5.11
NA,NA,1484.708333,-4.96,1567.410714,-5.29
NA,NA,1484.625,-5,1567.339286,-5.42
NA,NA,1484.553571,-5.03,1567.267857,-5.32
NA,NA,1484.482143,-4.96,1567.196429,-5.43
NA,NA,1484.410714,-4.94,1567.125,-5.32
NA,NA,1484.339286,-5.02,1567.053571,-5.31
NA,NA,1484.267857,-4.99,1566.982143,-5.24
NA,NA,1484.196429,-4.99,1566.910714,-5.18
NA,NA,1484.125,-4.96,1566.839286,-5.09
NA,NA,1484.053571,-4.9,1566.767857,-5.11
NA,NA,1483.982143,-5.03,1566.696429,-5.03
NA,NA,1483.910714,-4.92,1566.625,-5.05
NA,NA,1483.839286,-4.99,1566.5625,-5.08
NA,NA,1483.767857,-4.97,1566.5,-5.19
NA,NA,1483.696429,-4.95,1566.4375,-5.35
NA,NA,1483.625,-4.82,1566.375,-5.33
NA,NA,1483.525,-4.95,1566.3125,-5.31
NA,NA,1483.425,-5.17,1566.25,-5.21
NA,NA,1483.325,-5.08,1566.1875,-5.22
NA,NA,1483.225,-5.04,1566.125,-5.2
NA,NA,1483.125,-4.94,1566.0625,-5.11
NA,NA,1483.025,-5.15,1566,-5.21
NA,NA,1482.925,-5,1565.9375,-5.18
NA,NA,1482.825,-5,1565.875,-5.07
NA,NA,1482.725,-4.89,1565.8125,-5.04
NA,NA,1482.625,-4.7,1565.75,-4.92
NA,NA,1482.534091,-4.76,1565.6875,-4.91
NA,NA,1482.443182,-4.94,1565.625,-4.98
NA,NA,1482.352273,-4.97,1565.534091,-5.02
NA,NA,1482.261364,-5.11,1565.443182,-5.14
NA,NA,1482.170455,-5.15,1565.352273,-5.31
NA,NA,1482.079545,-5.01,1565.261364,-5.38
NA,NA,1481.988636,-4.94,1565.170455,-5.5
NA,NA,1481.897727,-4.98,1565.079545,-5.29
NA,NA,1481.806818,-4.95,1564.988636,-5.13
