year (AD),d18O (permil)
1995,-37.71
1994,-44.28
1993,-47.46
1992,-44.89
1991,-40.76
1990,-44.91
1989,-44.85
1988,-47.17
1987,-47.07
1986,-44.86
1985,-45.54
1984,-44.06
1983,-47.4
1982,-48.59
1981,-46
1980,-42.78
1979,-45.16
1978,-46.4
1977,-45.85
1976,-44.9
1975,-44.05
1974,-44.04
1973,-42.97
1972,-44.12
1971,-45.98
1970,-46.32
1969,-47.85
1968,-47.8
1967,-45.45
1966,-46.12
1965,-46.01
1964,-46.31
1963,-41.64
1962,-38.97
1961,-41.93
1960,-45.3
1959,-46.58
1958,-46.09
1957,-44.96
1956,-44.14
1955,NA
1954,NA
1953,-45.85
1952,-45.23
1951,-44.61
1950,-47.19
1949,-47.22
1948,-46.23
1947,-46.69
1946,-46.07
1945,-46.37
1944,-44.79
1943,-47.73
1942,-48.33
1941,-46.61
1940,-45.77
1939,-47.88
1938,-46.79
1937,-45.98
1936,-45.16
1935,-45.85
1934,-45.74
1933,-41.83
1932,-41.26
1931,-40.54
1930,-41.93
1929,-44.16
1928,-45.53
1927,-46.45
1926,-46.43
1925,-48.86
1924,-46.76
1923,-45.33
1922,-45.9
1921,-46.3
1920,-46.65
1919,-46
