year (AD),depth (cm),d18O (permil)
1960,NA,-27.36
1940,NA,-27.06
1920,NA,-27.36
1900,NA,-27.87
1880,NA,-27.58
1860,NA,-28.3
1840,NA,-27.83
1820,NA,-28
1800,NA,-27.73
1780,NA,-27.77
1760,NA,-28.11
1740,NA,-27.77
1720,NA,-27.83
1700,NA,-27.87
1680,NA,-27.96
1660,NA,-27.61
1640,NA,-27.89
1620,NA,-28.18
1600,NA,-27.99
1580,NA,-27.75
1560,NA,-28.04
1540,NA,-28.03
1520,NA,-28.56
1500,NA,-28.04
1480,NA,-27.65
1460,NA,-28.26
1440,NA,-28.25
1420,NA,-28.1
1400,NA,-27.87
1380,NA,-27.43
1360,NA,-28.25
1340,NA,-27.5
1320,NA,-27.68
1300,NA,-27.99
1280,NA,-28.09
1260,NA,-27.88
1240,NA,-27.68
1220,NA,-27.38
1200,NA,-27.63
1180,NA,-28.51
1160,NA,-27.95
1140,NA,-27.98
1120,NA,-27.67
1100,NA,-28.06
1080,NA,-27.82
1060,NA,-27.9
1040,NA,-27.83
1020,NA,-27.58
1000,NA,-27.57
980,NA,-27.66
960,NA,-27.81
940,NA,-27.67
920,NA,-27.63
900,NA,-27.5
880,NA,-27.97
860,NA,-27.6
840,NA,-28.23
820,NA,-27.93
800,NA,-27.37
780,NA,-27.8
760,NA,-28.12
740,NA,-27.48
720,NA,-27.89
700,NA,-27.98
680,NA,-28.22
660,NA,-27.99
640,NA,-28.09
620,NA,-28.25
600,NA,-28.32
580,NA,-27.7
560,NA,-28.17
540,NA,-27.36
520,NA,-28.37
500,NA,-27.85
480,NA,-28.12
460,NA,-28.11
440,NA,-27.55
420,NA,-27.84
400,NA,-27.46
380,NA,-27.84
360,NA,-27.88
340,NA,-28.31
320,NA,-27.4
300,NA,-27.86
280,NA,-27.65
260,NA,-27.69
240,NA,-27.22
220,NA,-27.81
200,NA,-28.12
180,NA,-27.74
160,NA,-27.88
140,NA,-27.77
120,NA,-27.31
100,NA,-27.83
80,NA,-27.74
60,NA,-27.42
40,NA,-27.45
20,NA,-27.81
0,NA,-27.34
-20,NA,-27.6
-40,NA,-27.87
-60,NA,-27.94
-80,NA,-27.75
-100,NA,-27.64
-120,NA,-27.78
-140,NA,-27.86
-160,NA,-27.67
-180,NA,-27.84
-200,NA,-28.25
-220,NA,-27.71
-240,NA,-27.59
-260,NA,-27.8
-280,NA,-27.83
-300,NA,-27.8
-320,NA,-27.84
-340,NA,-27.53
-360,NA,-27.49
-380,NA,-27.92
-400,NA,-27.59
-420,NA,-27.51
-440,NA,-27.88
-460,NA,-27.97
-480,NA,-28.13
-500,NA,-28.18
-520,NA,-28.25
-540,NA,-27.26
-560,NA,-27.48
-580,NA,-27.89
-600,NA,-27.78
-620,NA,-27.54
-640,NA,-27.33
-660,NA,-27.86
-680,NA,-27.8
-700,NA,-27.74
-720,NA,-27.94
-740,NA,-27.8
-760,NA,-27.95
-780,NA,-27.54
-800,NA,-28.07
-820,NA,-27.91
-840,NA,-27.38
-860,NA,-27.42
-880,NA,-27.98
-900,NA,-28.03
-920,NA,-27.87
-940,NA,-27.66
-960,NA,-27.97
-980,NA,-28
-1000,NA,-27.44
-1020,NA,-27.72
-1040,NA,-27.76
-1060,NA,-27.69
-1080,NA,-27.82
-1100,NA,-28.08
-1120,NA,-27.77
-1140,NA,-27.4
-1160,NA,-27.88
-1180,NA,-27.53
-1200,NA,-27.62
-1220,NA,-27.45
-1240,NA,-27.98
-1260,NA,-27.52
-1280,NA,-27.9
-1300,NA,-27.57
-1320,NA,-27.92
-1340,NA,-27.3
-1360,NA,-27.26
-1380,NA,-27.89
-1400,NA,-27.32
-1420,NA,-27.31
-1440,NA,-27.8
-1460,NA,-27.37
-1480,NA,-27.74
-1500,NA,-28.06
-1520,NA,-26.95
-1540,NA,-27.82
-1560,NA,-27.53
-1580,NA,-27.59
-1600,NA,-27.39
-1620,NA,-27.83
-1640,NA,-27.51
-1660,NA,-27.64
-1680,NA,-28.4
-1700,NA,-27.57
-1720,NA,-27.06
-1740,NA,-27.48
-1760,NA,-27.31
-1780,NA,-27.77
-1800,NA,-27.64
-1820,NA,-27.7
-1840,NA,-27.54
-1860,NA,-27.74
-1880,NA,-27.84
-1900,NA,-27.58
-1920,NA,-27.46
-1940,NA,-27.88
-1960,NA,-27.86
-1980,NA,-27.4
-2000,NA,-27.93
-2020,NA,-27.61
-2040,NA,-27.6
-2060,NA,-27.84
-2080,NA,-27.54
-2100,NA,-27.76
-2120,NA,-27.72
-2140,NA,-27.65
-2160,NA,-27.83
-2180,NA,-27.72
-2200,NA,-27.58
-2220,NA,-27.92
-2240,NA,-27.31
-2260,NA,-27.55
-2280,NA,-27.74
-2300,NA,-27.84
-2320,NA,-27.6
-2340,NA,-27.27
-2360,NA,-27.86
-2380,NA,-28.05
-2400,NA,-27.53
-2420,NA,-27.62
-2440,NA,-27.49
-2460,NA,-27.78
-2480,NA,-27.45
-2500,NA,-27.51
-2520,NA,-27.71
-2540,NA,-27.81
-2560,NA,-27.81
-2580,NA,-27.78
-2600,NA,-27.88
-2620,NA,-27.43
-2640,NA,-27.8
-2660,NA,-27.78
-2680,NA,-27.91
-2700,NA,-27.75
-2720,NA,-27.81
-2740,NA,-27.49
-2760,NA,-27.33
-2780,NA,-28.22
-2800,NA,-27.77
-2820,NA,-27.66
-2840,NA,-27.65
-2860,NA,-27.83
-2880,NA,-28.01
-2900,NA,-27.58
-2920,NA,-27.54
-2940,NA,-27.69
-2960,NA,-28
-2980,NA,-27.76
-3000,NA,-27.99
-3020,NA,-27.72
-3040,NA,-28.15
-3060,NA,-27.82
-3080,NA,-27.36
-3100,NA,-27.89
-3120,NA,-27.76
-3140,NA,-27.69
-3160,NA,-27.85
-3180,NA,-28.21
-3200,NA,-27.79
-3220,NA,-27.63
-3240,NA,-27.72
-3260,NA,-27.62
-3280,NA,-27.78
-3300,NA,-27.64
-3320,NA,-28
-3340,NA,-27.79
-3360,NA,-27.98
-3380,NA,-27.62
-3400,NA,-27.84
-3420,NA,-27.71
-3440,NA,-27.53
-3460,NA,-27.36
-3480,NA,-27.95
-3500,NA,-27.48
-3520,NA,-27.97
-3540,NA,-27.9
-3560,NA,-27.58
-3580,NA,-27.63
-3600,NA,-27.97
-3620,NA,-27.43
-3640,NA,-27.95
-3660,NA,-27.25
-3680,NA,-27.81
-3700,NA,-27.78
-3720,NA,-27.91
-3740,NA,-28.03
-3760,NA,-27.7
-3780,NA,-27.81
-3800,NA,-27.81
-3820,NA,-27.29
-3840,NA,-27.57
-3860,NA,-27.86
-3880,NA,-27.77
-3900,NA,-27.53
-3920,NA,-27.56
-3940,NA,-27.49
-3960,NA,-27.8
-3980,NA,-27.19
-4000,NA,-27.81
-4020,NA,-27.83
-4040,NA,-27.71
-4060,NA,-27.97
-4080,NA,-27.8
-4100,NA,-27.37
-4120,NA,-27.65
-4140,NA,-27.72
-4160,NA,-27.78
-4180,NA,-27.28
-4200,NA,-27.88
-4220,NA,-27.53
-4240,NA,-28.15
-4260,NA,-27.86
-4280,NA,-27.65
-4300,NA,-27.68
-4320,NA,-27.84
-4340,NA,-27.34
-4360,NA,-27.35
-4380,NA,-27.74
-4400,NA,-27.54
-4420,NA,-28.03
-4440,NA,-27.71
-4460,NA,-27.51
-4480,NA,-27.94
-4500,NA,-27.91
-4520,NA,-27.51
-4540,NA,-28.01
-4560,NA,-27.52
-4580,NA,-27.52
-4600,NA,-27.78
-4620,NA,-27.54
-4640,NA,-27.81
-4660,NA,-27.57
-4680,NA,-27.6
-4700,NA,-27.85
-4720,NA,-27.96
-4740,NA,-27.98
-4760,NA,-27.48
-4780,NA,-27.7
-4800,NA,-27.35
-4820,NA,-27.94
-4840,NA,-27.62
-4860,NA,-27.99
-4880,NA,-27.61
-4900,NA,-27.79
-4920,NA,-28.21
-4940,NA,-27.68
-4960,NA,-27.74
-4980,NA,-27.66
-5000,NA,-27.77
-5020,NA,-27.94
-5040,NA,-28.03
-5060,NA,-27.64
-5080,NA,-28.2
-5100,NA,-27.84
-5120,NA,-27.81
-5140,NA,-27.82
-5160,NA,-27.69
-5180,NA,-28.36
-5200,NA,-27.77
-5220,NA,-27.58
-5240,NA,-27.61
-5260,NA,-27.71
-5280,NA,-27.46
-5300,NA,-27.65
-5320,NA,-27.67
-5340,NA,-27.7
-5360,NA,-27.64
-5380,NA,-28.03
-5400,NA,-27.58
-5420,NA,-28.47
-5440,NA,-28.14
-5460,NA,-27.87
-5480,NA,-27.99
-5500,NA,-27
-5520,NA,-27.59
-5540,NA,-28
-5560,NA,-27.95
-5580,NA,-27.79
-5600,NA,-28.04
-5620,NA,-27.78
-5640,NA,-28.15
-5660,NA,-28.09
-5680,NA,-27.63
-5700,NA,-27.5
-5720,NA,-27.78
-5740,NA,-27.91
-5760,NA,-27.24
-5780,NA,-27.8
-5800,NA,-27.72
-5820,NA,-27.69
-5840,NA,-27.84
-5860,NA,-28.13
-5880,NA,-27.87
-5900,NA,-27.76
-5920,NA,-27.82
-5940,NA,-28.49
-5960,NA,-28.32
-5980,NA,-27.56
-6000,NA,-27.71
-6020,NA,-27.57
-6040,NA,-27.63
-6060,NA,-27.89
-6080,NA,-27.64
