year (AD),d18O (permil)
1478,-39.11
1479,-38.91
1480,-38.07
1481,-36.91
1482,-36.81
1483,-37.73
1484,-37.17
1485,-37.7
1486,-37.59
1487,-37.87
1488,-36.06
1489,-35.54
1490,-35.95
1491,-36.27
1492,-36.36
1493,-37.49
1494,-37.88
1495,-36.7
1496,-36.14
1497,-37.63
1498,-37.01
1499,-36.77
1500,-37.21
1501,-37.57
1502,-37.5
1503,-37.82
1504,-38.1
1505,-36.91
1506,-36.24
1507,-36.2
1508,-36.67
1509,-35.17
1510,-34.71
1511,-37.08
1512,-37.38
1513,-37.99
1514,-36.61
1515,-37.24
1516,-38.54
1517,-39.28
1518,-38.66
1519,-38.01
1520,-37.6
1521,-36.95
1522,-37.13
1523,-37.44
1524,-37.25
1525,-36.87
1526,-36.81
1527,-36.5
1528,-36.54
1529,-37.72
1530,-36.65
1531,-34.95
1532,-36.11
1533,-38.27
1534,-37.78
1535,-36.73
1536,-37.25
1537,-36.46
1538,-36.13
1539,-36.43
1540,-38.67
1541,-37.74
1542,-37.17
1543,-38.03
1544,-37.17
1545,-38.14
1546,-39.16
1547,-37.85
1548,-36.2
1549,-36
1550,-35.95
1551,-36.72
1552,-37.27
1553,-36.98
1554,-36.59
1555,-36.88
1556,-37.76
1557,-37.5
1558,-36.66
1559,-37.31
1560,-36.82
1561,-36.84
1562,-37.34
1563,-37.01
1564,-37.57
1565,-37.01
1566,-36.85
1567,-37.19
1568,-38.78
1569,-37.42
1570,-37.33
1571,-38.64
1572,-36.73
1573,-36.2
1574,-36.18
1575,-35.56
1576,-36.23
1577,-36.48
1578,-36.89
1579,-37.88
1580,-38.36
1581,-38.33
1582,-38.98
1583,-38.11
1584,-37.27
1585,-35.96
1586,-35.52
1587,-35.71
1588,-36.98
1589,-37.44
1590,-37.49
1591,-37.83
1592,-37.67
1593,-37.73
1594,-36.67
1595,-36.75
1596,-35.68
1597,-36.42
1598,-37.7
1599,-37.36
1600,-37.22
1601,-37.61
1602,-37.57
1603,-37.46
