year (AD),d18O (permil)
2010,-11.145187
1988.206254,-11.597982
1967.317339,-10.36469
1942.44874,-11.415906
1916.068939,-11.890486
1891.274542,-12.004774
1879.173501,-11.074547
1830.181765,-11.627469
1775.319296,-11.214386
1720.546558,-11.240945
1664.47379,-11.562944
1616.253833,-11.020408
1567.616279,-11.032807
1450.191678,-11.496407
1330.146093,-11.635575
1222.883597,-11.169871
1115.5469,-11.641096
1007.840491,-11.276274
884.265177,-10.377464
808.96245,-10.929296
742.432067,-10.407622
683.568991,-11.363737
625.171398,-10.373934
523.018643,-11.047175
451.045261,-10.842391
392.166655,-10.421935
326.227939,-10.685868
270.979581,-10.820515
211.561938,-10.522558
150.875973,-10.512836
26.455327,-8.886066
-53.138773,-11.333207
-124.38287,-10.962688
-163.180791,-10.5791
-149.705519,-10.276958
-179.33507,-10.109965
-238.752713,-9.812008
-276.277568,-11.439274
-284.769285,-10.148838
-312.126642,-10.385541
-326.193582,-9.902078
-344.89529,-10.931928
-374.995069,-10.411765
-396.840619,-9.855907
-437.298144,-10.769541
-453.737796,-10.365258
-479.985371,-10.349756
-498.670901,-9.995831
-532.892727,-10.412428
-743.481176,-10.886582
-763.588175,-10.395661
-786.606922,-10.10642
-979.741063,-10.754269
-1029.868895,-11.105343
-1069.903431,-11.002784
-1095.168057,-10.7639
-1145.322205,-10.660921
-1192.749461,-9.938238
-1244.341257,-11.082041
-1291.176845,-11.144964
-1359.551687,-11.502489
-1457.04336,-11.116469
-1565.743503,-11.897546
-1665.539078,-11.115036
-1782.900263,-11.564224
-1873.305511,-10.947868
-1974.654779,-10.518445
-2076.07825,-11.025951
-2173.310865,-10.121025
-2266.601545,-10.160402
-2324.698235,-10.482317
-2329.596804,-10.215449
-2373.113833,-10.444275
-2393.067685,-10.378583
-2413.909362,-10.514656
-2435.50664,-10.36241
