year (AD),depth (cm),d18O (permil)
-5034,312,-19.54
-5056,313,-19.75
-5078,314,-19.84
-5100,315,-19.41
-5122,316,-19.44
-5144,317,-19.42
-5166,318,-19.48
-5188,319,-19.38
-5210,320,-18.92
-5232,321,-19.57
-5254,322,-19.56
-5276,323,-18.94
-5298,324,-18.99
-5320,325,-19.59
-5342,326,-19.75
-5364,327,-19.79
-5386,328,-19.08
-5408,329,-19.35
-5430,330,-19.99
-5452,331,-19.91
-5474,332,-19.17
-5496,333,-19.59
-5518,334,-19.54
-5540,335,-18.8
-5562,336,-19.57
-5606,338,-19.64
