year (AD),dD (permil)
1991.64995,-273.38652
1991.605,-274.624192
1991.56005,-269.933967
1991.515,-264.025364
1991.465,-261.717873
1991.42005,-259.894647
1991.37505,-254.761639
1991.33,-247.024986
1991.285,-241.908377
1991.23495,-238.822398
1991.18995,-239.676131
1991.145,-236.241906
1991.1,-233.010262
1991.055,-233.862065
1991.00505,-240.526005
1990.95005,-250.282676
1990.89,-259.326457
1990.83,-271.921187
1990.76995,-286.443327
1990.705,-295.030819
1990.64005,-294.98355
1990.58,-290.979252
1990.51995,-283.475534
1990.46,-274.191143
1990.4001,-262.072722
1990.34005,-255.779592
1990.28,-250.704768
1990.21995,-245.530589
1990.16,-239.312699
1990.10005,-234.646871
1990.035,-234.511825
1989.98005,-240.215576
1989.93505,-248.265264
1989.89005,-256.608194
1989.85005,-262.579143
1989.80505,-267.33661
1989.76005,-271.276085
1989.72005,-270.972233
1989.68005,-271.480583
1989.63505,-273.660606
1989.59005,-276.721321
1989.55005,-278.464375
1989.50505,-280.121578
1989.46005,-281.665922
1989.42005,-279.968205
1989.37505,-275.1191
1989.33005,-268.05621
1989.29005,-260.79461
1989.24505,-252.906013
1989.20005,-246.294562
1989.16005,-242.548973
1989.11505,-241.479218
1989.07005,-246.748894
1989.03005,-251.689637
1988.98505,-258.32231
1988.93005,-261.897162
1988.87505,-262.90904
1988.82005,-258.762173
1988.76505,-256.337138
1988.71005,-257.267989
1988.65505,-260.243817
1988.60505,-264.15339
1988.55005,-263.566906
1988.49495,-258.671499
1988.445,-253.770305
1988.39005,-248.719596
1988.33495,-240.830999
1988.285,-235.005706
1988.23505,-230.018662
1988.18,-224.691109
1988.12505,-219.078032
1988.07505,-214.573293
1988.025,-216.809264
1987.97505,-223.295316
1987.92505,-235.889291
1987.875,-250.226321
1987.82505,-258.715871
1987.77505,-262.469177
1987.72,-259.650581
1987.66505,-252.844278
1987.61505,-249.069751
1987.565,-245.791999
1987.51505,-248.546931
1987.46505,-251.831435
1987.415,-253.692172
1987.36505,-257.43969
1987.31505,-261.43751
1987.265,-264.507967
1987.21505,-263.230217
1987.16505,-260.119258
1987.115,-252.525086
1987.06505,-242.899049
1987.01005,-234.836208
1986.93,-231.741642
1986.845,-252.148754
1986.78,-246.690535
1986.72,-243.161663
1986.66,-240.918684
1986.595,-243.887064
1986.53,-247.0588
1986.47,-250.717173
1986.41,-252.446199
1986.345,-248.806037
1986.28,-245.288294
1986.22,-240.268149
1986.16,-236.486347
1986.095,-258.238284
1986.03,-257.160805
1985.98,-258.697604
1985.935,-259.883338
1985.89,-259.847928
1985.85,-261.004321
1985.805,-262.282121
1985.76,-265.578299
1985.72,-267.63411
1985.675,-271.672888
1985.63,-274.14755
1985.59,-274.207242
1985.545,-274.486476
1985.5,-276.041486
1985.455,-278.694211
1985.41,-277.913781
1985.37,-275.332799
1985.325,-270.47008
1985.28,-263.4065
1985.24,-255.737355
1985.195,-248.555493
1985.15,-243.111471
1985.11,-237.85751
1985.065,-236.587744
1985.02,-231.190227
1984.98,-234.15133
1984.935,-234.665908
1984.89,-239.715655
1984.85,-244.770457
1984.805,-250.022396
1984.76,-261.215749
1984.72,-269.814978
1984.675,-283.667156
1984.63,-286.654544
1984.59,-295.924039
1984.545,-296.389081
1984.5,-294.223604
1984.455,-289.270909
1984.41,-282.163858
1984.37,-276.240641
1984.325,-266.626409
1984.28,-256.348986
1984.24,-247.59508
1984.195,-240.971268
1984.15,-234.071464
1984.11,-230.683975
1984.065,-230.255474
1984.02,-227.564486
1983.98,-225.471384
1983.94,-224.131436
1983.9,-219.671998
1983.865,-218.785757
1983.83,-219.656875
1983.79,-224.924919
1983.75,-229.576929
1983.71,-238.547224
1983.67,-245.394169
1983.635,-256.13997
1983.6,-261.020851
1983.56,-264.382317
1983.52,-266.020704
1983.48,-271.711199
1983.44,-272.630712
1983.4,-266.595399
1983.365,-267.460468
1983.33,-264.684788
1983.29,-254.585267
1983.25,-230.057859
1983.21,-232.8043
1983.17,-229.825964
1983.135,-235.575946
1983.1,-235.825989
1983.06,-240.814751
1983.02,-242.019596
1982.98,-247.909723
1982.945,-252.722043
1982.91,-256.467648
1982.875,-260.658893
1982.84,-268.366874
1982.805,-277.148627
1982.77,-280.253644
1982.73,-287.496022
1982.695,-289.368367
1982.66,-290.630828
1982.625,-293.091711
1982.59,-291.544251
1982.555,-288.590113
1982.52,-285.967686
1982.48,-281.874239
1982.445,-273.961587
1982.41,-272.588366
1982.375,-265.695043
1982.34,-261.981702
1982.305,-259.408678
1982.27,-258.148381
1982.23,-254.817398
1982.195,-244.813261
1982.16,-252.468327
1982.125,-241.239338
1982.09,-244.892546
1982.055,-244.504252
1982.02,-240.746348
1981.98,-239.140319
1981.935,-239.625826
1981.89,-240.390248
1981.85,-243.372103
1981.805,-244.264941
1981.76,-246.016237
1981.72,-249.071905
1981.675,-253.336898
1981.63,-257.23788
1981.59,-258.22981
1981.545,-259.987173
1981.5,-259.602939
1981.455,-257.463365
1981.41,-256.837468
1981.37,-256.49368
1981.325,-259.918415
1981.28,-263.1753
1981.24,-265.488791
1981.195,-265.164215
1981.15,-264.071171
1981.11,-258.812227
1981.065,-253.818201
1981.02,-250.003166
1980.98,-248.641159
1980.945,-248.988992
1980.91,-249.605788
1980.875,-251.084076
1980.84,-254.07402
1980.805,-257.372362
1980.77,-261.803182
1980.73,-266.650592
1980.695,-270.69819
1980.66,-271.724498
1980.625,-267.549276
1980.59,-264.270371
1980.555,-258.996406
1980.52,-254.893189
1980.48,-254.111672
1980.445,-253.4097
1980.41,-256.109447
1980.375,-258.862784
1980.34,-260.407807
1980.305,-261.475572
1980.27,-260.314782
1980.23,-257.063964
1980.195,-254.18019
1980.16,-247.305442
1980.125,-242.224458
1980.09,-237.798694
1980.055,-235.462958
1980.02,-224.723629
1979.98,-229.417346
1979.935,-231.587254
1979.89,-234.657117
1979.85,-236.869777
1979.805,-240.125548
1979.76,-243.205937
1979.72,-245.801989
1979.675,-248.934381
1979.63,-251.394818
1979.59,-252.725472
1979.545,-254.126484
1979.5,-253.367857
1979.455,-252.877402
1979.41,-250.649447
1979.37,-249.214787
1979.325,-247.081661
1979.28,-246.362801
1979.24,-246.563674
1979.195,-246.36586
1979.15,-244.378545
1979.11,-242.66042
1979.065,-240.841348
1979.02,-238.099486
1978.98,-238.470641
1978.945,-240.523215
1978.91,-241.277762
1978.87,-244.755819
1978.83,-248.771235
1978.795,-253.321973
1978.76,-258.611963
1978.72,-263.443107
1978.685,-269.278614
1978.65,-271.396446
1978.61,-272.959583
1978.575,-272.915738
1978.54,-271.941963
1978.5,-268.548539
1978.46,-265.538506
1978.425,-258.764912
1978.39,-252.878421
1978.35,-247.623099
1978.315,-235.737956
1978.28,-237.497887
1978.24,-235.393311
1978.205,-235.577869
1978.17,-234.454205
1978.13,-233.690481
1978.09,-233.018525
1978.055,-231.355462
1978.02,-231.781679
1977.98,-233.230614
1977.935,-236.071384
1977.89,-240.26932
1977.85,-245.805048
1977.805,-252.04434
1977.76,-256.942781
1977.72,-262.786446
1977.675,-266.11259
1977.63,-266.018849
1977.59,-265.678527
1977.545,-263.126116
1977.5,-260.668465
1977.455,-259.489567
1977.41,-258.867003
1977.37,-256.765976
1977.325,-252.926661
1977.28,-250.367117
1977.24,-247.35720800000001
1977.195,-245.145118
1977.15,-242.740451
1977.11,-239.014237
1977.065,-236.52398
1977.02,-233.228771
1976.985,-232.758027
1976.955,-235.618154
1976.925,-243.104208
1976.895,-252.617926
1976.865,-262.931501
1976.835,-271.430368
1976.805,-277.817
1976.775,-283.219349
1976.75,-287.089232
1976.725,-287.268563
1976.695,-286.694907
1976.665,-282.967674
1976.635,-278.975519
1976.605,-274.66546
1976.575,-265.976054
1976.545,-276.350764
1976.515,-280.074941
1976.485,-279.985276
1976.455,-272.015232
1976.425,-273.37448
1976.395,-267.497311
1976.365,-260.888553
1976.335,-253.679647
1976.305,-247.785157
1976.275,-241.388336
1976.25,-237.290213
1976.225,-231.212316
1976.195,-225.803853
1976.165,-226.073869
1976.135,-227.624675
1976.105,-233.673023
1976.075,-239.152811
1976.045,-245.065642
1976.015,-246.612372
1975.97,-256.605376
1975.91,-264.522692
1975.85,-271.781333
1975.79,-275.226164
1975.735,-277.232683
1975.68,-276.73766
1975.62,-276.400191
1975.56,-273.182034
1975.5,-269.407866
1975.44,-265.92441
1975.38,-260.145755
1975.32,-253.747051
1975.265,-246.382696
1975.21,-240.834781
1975.15,-238.400326
1975.09,-239.283642
1975.03,-246.828929
1974.975,-255.990409
1974.925,-265.530018
1974.88,-270.996615
1974.835,-271.858585
1974.785,-266.477372
1974.735,-263.981928
1974.69,-262.619853
1974.645,-260.476109
1974.595,-255.545193
1974.545,-248.253009
1974.5,-255.395772
1974.455,-254.168888
1974.405,-253.94628
1974.355,-254.258337
1974.31,-255.130472
1974.265,-255.650907
1974.215,-254.671026
1974.165,-250.70881
1974.12,-245.671165
1974.075,-242.659352
1974.025,-239.811192
1973.97,-238.546698
1973.915,-241.474143
1973.86,-251.411194
1973.805,-259.248208
1973.75,-262.327011
1973.695,-265.531094
1973.64,-268.208785
1973.585,-270.198507
1973.53,-269.745282
1973.47,-268.567504
1973.415,-265.71401
1973.36,-263.69685
1973.305,-261.044564
1973.25,-257.426887
1973.195,-253.687265
1973.14,-247.924386
1973.085,-243.045603
1973.03,-238.693212
1972.965,-234.907861
1972.9,-234.697508
1972.835,-235.976905
1972.765,-241.574143
1972.7,-252.759473
1972.635,-257.435016
1972.565,-261.526244
1972.5,-262.630855
1972.435,-262.860516
1972.365,-264.053537
1972.3,-265.457927
1972.235,-265.104289
1972.165,-266.937517
1972.1,-267.663085
1972.035,-265.787177
1971.98,-263.209073
1971.935,-259.708259
1971.89,-258.479672
1971.85,-257.889258
1971.805,-259.974504
1971.76,-263.805584
1971.72,-266.736309
1971.675,-271.072441
1971.63,-273.796877
1971.59,-274.690118
1971.545,-272.973754
1971.5,-283.932471
1971.455,-286.243313
1971.41,-282.409185
1971.37,-281.655163
1971.325,-277.722463
1971.28,-274.204374
1971.24,-270.725916
1971.195,-269.79914
1971.15,-268.182364
1971.11,-265.094127
1971.065,-258.591454
1971.02,-252.820445
1970.985,-247.957921
1970.95,-245.818817
1970.915,-248.421309
1970.88,-254.184153
1970.845,-260.389147
1970.81,-262.167079
1970.775,-259.83881
1970.74,-257.403926
1970.705,-254.22883
1970.675,-253.099726
1970.64,-251.991945
1970.605,-252.855019
1970.57,-252.950465
1970.535,-250.72678
1970.5,-246.221535
1970.465,-239.947495
1970.43,-233.759763
1970.395,-228.623965
1970.36,-228.363012
1970.325,-231.514755
1970.295,-235.969232
1970.26,-239.131129
1970.225,-242.219918
1970.19,-242.785485
1970.155,-242.428071
1970.12,-240.686692
1970.085,-237.612118
1970.05,-236.322584
1970.015,-238.048732
1969.985,-242.192502
1969.955,-250.189644
1969.925,-259.78398
1969.9,-268.256319
1969.875,-272.313782
1969.845,-275.404602
1969.815,-276.367184
1969.785,-275.309156
1969.755,-272.951442
1969.725,-267.853213
1969.7,-256.099162
1969.675,-248.025867
1969.645,-241.444167
1969.615,-231.397986
1969.585,-234.750775
1969.555,-234.570037
1969.525,-235.207696
1969.5,-240.650139
1969.475,-246.555595
1969.445,-256.446422
1969.415,-264.894393
1969.385,-272.123906
1969.355,-277.344996
1969.325,-280.84806
1969.3,-283.608881
1969.275,-286.197088
1969.245,-288.342588
1969.215,-289.016801
1969.185,-288.774125
1969.155,-286.836069
1969.125,-284.155008
1969.1,-279.67912
1969.075,-273.783428
1969.045,-266.561435
1969.015,-257.311877
1968.965,-252.413199
1968.9,-247.54501
1968.835,-248.844887
1968.765,-252.960997
1968.7,-257.528354
1968.635,-258.639195
1968.565,-258.356657
1968.5,-254.76802
1968.435,-251.056407
1968.365,-244.981843
1968.3,-240.859635
1968.235,-233.88969
1968.165,-236.845158
1968.1,-239.721353
1968.035,-242.77947
1967.975,-247.16084
1967.92,-251.955853
1967.865,-259.460384
1967.815,-265.309325
1967.765,-269.540279
1967.71,-272.828085
1967.655,-272.869754
1967.605,-271.136923
1967.555,-263.729958
1967.5,-259.548804
1967.445,-255.390009
1967.395,-252.727242
1967.345,-250.629551
1967.29,-246.541899
1967.235,-241.273279
1967.185,-233.725046
1967.135,-224.164493
1967.08,-218.981244
1967.025,-211.105755
1966.975,-219.824792
1966.93,-226.933974
1966.885,-234.370411
1966.84,-241.799734
1966.795,-246.304079
1966.75,-249.096936
1966.705,-251.962967
1966.66,-253.214061
1966.615,-255.34021
1966.57,-257.536484
1966.525,-258.666636
1966.475,-259.700237
1966.43,-261.299929
1966.385,-261.955458
1966.34,-262.164821
1966.295,-260.976741
1966.25,-257.688774
1966.205,-252.617711
1966.16,-249.948143
1966.115,-248.581372
1966.07,-247.097827
1966.025,-247.991407
1965.98,-249.450581
1965.935,-253.033023
1965.89,-258.745838
1965.85,-264.351018
1965.805,-268.865625
1965.76,-272.211471
1965.72,-274.479944
1965.675,-274.578441
1965.63,-273.511223
1965.59,-270.932028
1965.545,-264.303293
1965.5,-259.079915
1965.455,-252.09578
1965.41,-243.239189
1965.37,-234.860866
1965.325,-228.933795
1965.28,-225.56764
1965.24,-227.07454
1965.195,-231.333258
1965.15,-238.210774
1965.11,-248.308221
1965.065,-256.295603
1965.02,-263.439161
1964.97,-268.660508
1964.91,-271.292506
1964.85,-272.283567
1964.79,-270.825407
1964.735,-258.795594
1964.68,-262.820764
1964.62,-258.650388
1964.56,-255.923955
1964.5,-252.082579
1964.44,-247.627882
1964.38,-259.773455
1964.32,-262.692819
1964.265,-261.177796
1964.21,-258.234061
1964.15,-252.931479
1964.09,-241.539357
1964.03,-252.930464
1963.985,-253.482859
1963.955,-251.597203
1963.925,NA
1963.895,NA
1963.865,NA
1963.835,NA
1963.805,-252.877662
1963.775,-256.398161
1963.75,-260.026297
1963.725,-265.277092
1963.695,-267.350602
1963.665,NA
1963.635,NA
1963.605,NA
1963.575,-280.810911
1963.545,-280.543823
1963.515,-269.924255
1963.485,-275.082215
1963.455,-274.16213
1963.425,-265.178607
1963.395,-262.059865
1963.365,-257.700125
1963.335,-255.479125
1963.305,-253.356633
1963.275,-252.117667
1963.25,-252.523885
1963.225,-251.8912
1963.195,-251.065561
1963.165,-251.66778
1963.135,-248.441389
1963.105,-247.187189
1963.075,-246.230545
1963.045,NA
1963.015,NA
1962.985,-243.316943
1962.955,-245.644575
1962.92,-246.654028
1962.885,-248.453576
1962.855,NA
1962.825,-251.88206
1962.79,-253.985256
1962.755,-257.08775
1962.725,-259.425538
1962.695,-263.051038
1962.665,-265.439603
1962.63,-268.299381
1962.595,-271.107367
1962.565,-271.077916
1962.535,-274.372348
1962.5,-273.825984
1962.465,-271.555222
1962.435,-273.221734
1962.405,-274.86895
1962.37,-274.650608
1962.335,-229.229285
1962.305,-247.646216
1962.275,-247.250153
1962.245,-250.342492
1962.21,-246.219374
1962.175,-241.601685
1962.145,-238.713471
1962.115,-238.464662
1962.08,-239.380685
1962.045,-241.906349
1962.015,-245.982752
1961.985,-248.478964
1961.955,-252.617315
1961.925,-252.184693
1961.895,NA
1961.86,-250.621767
1961.825,-238.32147
1961.795,-239.212104
1961.765,-249.486782
1961.735,-252.029187
1961.705,-250.860918
1961.675,-246.641154
1961.645,-254.636495
1961.61,-250.91061
1961.575,-255.182093
1961.545,-256.451774
1961.515,-255.789552
1961.485,-254.870758
1961.455,-247.820579
1961.425,-265.000826
1961.395,-265.405461
1961.36,-264.565767
1961.325,-260.606634
1961.295,-263.356934
1961.265,-262.03756
1961.235,-258.589544
1961.205,-254.840334
1961.175,-250.335602
1961.145,-243.178941
1961.11,-240.155842
1961.075,-234.695807
1961.045,-230.368547
1961.015,-218.635151
1960.985,-222.810293
1960.955,-220.454487
1960.925,-219.072238
1960.895,-219.823702
1960.865,-220.525475
1960.835,-223.66317
1960.805,-226.968195
1960.775,-231.142322
1960.745,-235.721085
1960.715,-241.068552
1960.685,-242.088759
1960.655,NA
1960.625,NA
1960.595,-252.294887
1960.565,-251.316259
1960.535,-252.747185
1960.5,-255.994405
1960.465,-255.895021
1960.435,-234.61772
1960.405,-252.727917
1960.375,-253.908355
1960.345,-252.420638
1960.315,-250.087142
1960.285,-248.122787
1960.255,-244.942499
1960.225,-242.539029
1960.195,-238.943966
1960.165,-237.792937
1960.135,-237.249367
1960.105,-237.522166
1960.075,-238.06675
1960.045,-238.273812
1960.015,-240.789014
1959.98,-245.178448
1959.94,-250.779843
1959.9,-257.349794
1959.855,-263.527252
1959.81,-269.646901
1959.77,-273.385221
1959.73,-274.656007
1959.69,-274.921726
1959.65,-273.866964
1959.605,-272.953174
1959.56,-270.62357
1959.52,-266.208782
1959.48,-265.599251
1959.44,-262.611435
1959.4,-260.069863
1959.355,-256.638844
1959.31,-254.672321
1959.27,-252.559754
1959.23,-249.532384
1959.19,-247.401562
1959.15,-244.848834
1959.105,-243.525311
1959.06,-243.872165
1959.02,-241.932011
1958.97,-247.02631
1958.91,-249.344758
1958.85,-259.149989
1958.79,-263.465386
1958.735,-280.555575
1958.68,-285.363871
1958.62,-286.126545
1958.56,-279.895335
1958.5,-279.29696
1958.44,-272.000846
1958.38,-264.616497
1958.32,-257.030774
1958.265,-247.14048
1958.21,-241.014878
1958.15,-234.884213
1958.09,-231.758616
1958.03,-230.377115
1957.975,-230.745785
1957.93,-235.371384
1957.885,-241.372408
1957.84,-247.323802
1957.795,-251.971684
1957.75,-255.773851
1957.705,-257.010518
1957.66,-257.503767
1957.615,-258.108427
1957.57,-260.044959
1957.525,-262.879873
1957.475,-266.621271
1957.43,-269.97678
1957.385,-273.234044
1957.34,-274.089886
1957.295,-274.151669
1957.25,-274.733034
1957.205,-272.268816
1957.16,-271.013919
1957.115,-269.18981
1957.07,-268.436264
1957.025,-267.16111
1956.97,-266.66381
1956.915,-265.488926
1956.86,-263.763062
1956.805,-261.398102
1956.75,-262.060493
1956.695,-259.878855
1956.64,-258.508495
1956.585,-258.419366
1956.53,-258.724228
1956.47,-254.576685
1956.415,-251.711386
1956.36,-247.403816
1956.305,-247.601318
1956.25,-243.913601
1956.195,-241.825143
1956.14,-240.901441
1956.085,-242.734665
1956.03,-245.847095
1955.97,-250.95784
1955.915,-255.182358
1955.86,-260.302218
1955.805,-265.067588
1955.75,-268.086837
1955.695,-270.461926
1955.64,-272.075366
1955.585,-271.252947
1955.53,-268.83937100000003
1955.47,-264.145924
1955.415,-257.694375
1955.36,-251.781046
1955.305,-246.888512
1955.25,-244.057802
1955.195,-242.109287
1955.14,-242.545325
1955.085,-242.489682
1955.03,-243.672348
1954.96,-245.555104
1954.885,-247.373111
1954.81,-251.998559
1954.73,-257.187519
1954.655,-262.413911
1954.58,-270.288908
1954.5,-277.80779
1954.42,-281.580383
1954.345,-280.658733
1954.27,-276.026203
1954.19,-269.953026
1954.115,-260.999568
1954.04,-253.737655
1953.98,-247.994289
1953.94,-243.440671
1953.9,-242.059714
1953.865,-242.702137
1953.83,-244.248
1953.79,-247.233498
1953.75,-249.220458
1953.71,-253.134687
1953.67,-256.721129
1953.635,-261.029918
1953.6,-265.183919
1953.56,-269.920652
1953.52,-273.862198
1953.48,-274.995291
1953.44,-275.001361
1953.4,-273.639626
1953.365,-267.799138
1953.33,-261.756312
1953.29,-260.122432
1953.25,-255.754965
1953.21,-251.484621
1953.17,-248.631654
1953.135,-245.117042
1953.1,-243.668302
1953.06,-243.550946
1953.02,-245.513625
1952.97,-249.366141
1952.915,-255.212699
1952.86,-260.482594
1952.805,-267.039359
1952.75,-272.135242
1952.695,-273.15705
1952.64,-273.794414
1952.585,-274.562987
1952.53,-273.230649
1952.47,-271.506209
1952.415,-268.394719
1952.36,-266.086685
1952.305,-262.843481
1952.25,-259.314559
1952.195,-256.156462
1952.14,-252.62754
1952.085,-236.379099
1952.03,-227.010181
1951.975,-225.49547
1951.925,-225.832861
1951.88,-226.824768
1951.835,-231.395244
1951.785,-237.089341
1951.735,-245.514985
1951.69,-254.725846
1951.645,-263.790808
1951.595,-272.971274
1951.545,-279.90247
1951.5,-285.300717
1951.455,-288.178162
1951.405,-287.158898
1951.355,-283.813362
1951.31,-274.950023
1951.265,-267.81923
1951.215,-259.933615
1951.165,-254.615409
1951.12,-250.201976
1951.075,-247.83923
1951.025,-247.092513
1950.975,-246.618343
1950.93,-247.801742
1950.885,-248.221201
1950.84,-249.29315
1950.795,-250.81698
1950.75,-249.668028
1950.705,-251.195911
1950.66,-250.315453
1950.615,-256.583013
1950.57,-258.563789
1950.525,-257.736017
1950.475,-255.709648
1950.43,-252.535341
1950.385,-250.85852
1950.34,-249.923351
1950.295,-248.549472
1950.25,-247.895968
1950.205,-246.962825
1950.16,-243.634514
1950.115,-243.141093
1950.07,-240.990102
1950.025,-241.009353
1949.975,-242.434903
1949.92,-242.689904
1949.865,-245.403387
1949.815,-248.020969
1949.765,-249.349446
1949.71,-250.386182
1949.655,-251.557179
1949.605,-252.19618
1949.555,-251.821663
1949.5,-251.075657
1949.445,-250.483092
1949.395,-249.874375
1949.345,-249.358531
1949.29,-250.077281
1949.235,-249.407995
1949.185,-250.50631
1949.135,-252.237569
1949.08,-252.534356
1949.025,-253.668002
1948.975,-256.78023
1948.92,-258.505432
1948.865,-259.955046
1948.815,-263.008724
1948.765,-265.730283
1948.71,-268.209567
1948.655,-268.897023
1948.605,-269.676341
1948.555,-268.55178
1948.5,-266.59137
1948.445,-264.116124
1948.395,-258.78203
1948.345,-255.531503
1948.29,-254.572497
1948.235,-253.367177
1948.185,-252.411199
1948.135,-249.641185
1948.08,-251.975104
1948.025,-254.33325
1947.975,-255.624375
