year (AD),depth (cm),d18O (permil)
1363.67,39.75,0.269
1359.8,40,0.486
1355.93,40.25,0.451
1352.06,40.5,0.305
1348.19,40.75,0.034
1344.32,41,0.253
1340.45,41.25,0.399
1336.58,41.5,0.197
1332.71,41.75,-0.157
1328.84,42,0.557
1324.97,42.25,0.588
1321.1,42.5,0.267
1317.23,42.75,0.354
1313.36,43,0.413
1309.49,43.25,0.505
1305.62,43.5,0.452
1301.75,43.75,0.509
1297.88,44,0.344
1294.01,44.25,0.518
1290.14,44.5,0.278
1286.27,44.75,0.155
1282.4,45,0.376
1278.53,45.25,0.514
1274.66,45.5,0.55
1270.79,45.75,0.213
1266.92,46,0.305
1263.05,46.25,0.585
1259.18,46.5,0.64
1255.31,46.75,0.632
1251.44,47,0.364
1247.57,47.25,0.467
1243.7,47.5,0.338
1239.83,47.75,0.803
1235.96,48,0.354
1232.09,48.25,0.671
1228.22,48.5,0.345
1224.35,48.75,0.639
1220.48,49,0.502
1216.61,49.25,0.613
1212.74,49.5,0.469
1208.87,49.75,0.567
1205,50,0.56
1201.13,50.25,-0.032
1197.26,50.5,0.319
1193.39,50.75,0.406
1189.52,51,0.384
1185.65,51.25,0.608
1181.78,51.5,0.542
1177.91,51.75,0.532
1174.04,52,0.551
1170.17,52.25,0.333
1166.3,52.5,0.694
1162.43,52.75,0.652
1158.56,53,0.477
1154.69,53.25,0.602
1150.82,53.5,0.502
1146.95,53.75,0.405
1143.08,54,0.235
1139.21,54.25,0.066
1135.34,54.5,0.482
1131.47,54.75,0.412
1127.6,55,0.334
1123.73,55.25,0.435
1119.86,55.5,0.571
1115.99,55.75,0.173
1112.12,56,0.957
1108.25,56.25,0.436
1104.38,56.5,0.372
1100.51,56.75,0.234
1096.64,57,0.117
1092.77,57.25,0.161
1088.9,57.5,0.297
1085.03,57.75,0.492
1081.16,58,0.102
1077.29,58.25,0.299
1073.42,58.5,-0.031
1069.55,58.75,0.071
1065.68,59,0.013
1061.81,59.25,0.059
1057.94,59.5,0.231
1054.07,59.75,0.476
1050.2,60,0.494
1046.33,60.25,0.283
1042.46,60.5,0.319
1038.59,60.75,0.278
1034.72,61,0.017
1030.85,61.25,0.511
1026.98,61.5,0.329
1023.11,61.75,0.164
1019.24,62,0.197
1015.37,62.25,0.315
1011.5,62.5,0.265
1007.63,62.75,0.218
1003.76,63,0.079
999.89,63.25,0.184
996.02,63.5,0.236
992.15,63.75,0.385
988.28,64,0.22
984.41,64.25,0.347
980.54,64.5,0.323
976.67,64.75,0.5
972.8,65,0.436
968.93,65.25,0.275
965.06,65.5,0.274
961.19,65.75,0.747
957.32,66,0.184
953.45,66.25,0.002
949.58,66.5,0.125
945.71,66.75,0.21
941.84,67,0.312
937.97,67.25,0.417
934.1,67.5,0.283
930.23,67.75,0.455
926.36,68,0.631
922.49,68.25,0.388
918.62,68.5,0.488
914.75,68.75,0.438
910.88,69,-0.049
907.01,69.25,0.6
903.14,69.5,0.326
899.27,69.75,0.551
895.4,70,0.358
891.53,70.25,0.263
887.66,70.5,0.306
883.79,70.75,0.282
879.92,71,0.268
876.05,71.25,0.806
872.18,71.5,0.73
868.31,71.75,0.362
864.44,72,0.579
860.57,72.25,0.396
856.7,72.5,0.207
852.83,72.75,0.365
848.96,73,0.546
845.09,73.25,0.49
841.22,73.5,0.244
837.35,73.75,0.585
833.48,74,0.666
829.61,74.25,0.286
825.74,74.5,0.477
821.87,74.75,0.873
818,75,0.603
814.13,75.25,0.553
810.26,75.5,0.486
806.39,75.75,0.453
802.52,76,0.318
798.65,76.25,0.359
794.78,76.5,0.585
790.91,76.75,0.197
787.04,77,0.654
783.17,77.25,0.252
779.3,77.5,0.387
775.43,77.75,0.512
771.56,78,0.338
767.69,78.25,0.539
763.82,78.5,0.76
759.95,78.75,0.536
756.08,79,0.644
752.21,79.25,0.508
748.34,79.5,0.401
744.47,79.75,0.644
740.6,80,0.263
736.73,80.25,0.559
732.86,80.5,0.403
728.99,80.75,0.663
725.12,81,0.792
721.25,81.25,0.619
717.38,81.5,0.408
713.51,81.75,0.409
709.64,82,0.682
705.77,82.25,0.309
701.9,82.5,0.203
698.03,82.75,0.146
694.16,83,0.559
690.29,83.25,0.591
686.42,83.5,0.319
682.55,83.75,0.141
678.68,84,0.527
674.81,84.25,0.501
670.94,84.5,0.393
667.07,84.75,0.522
663.2,85,0.639
659.33,85.25,0.848
655.46,85.5,0.52
651.59,85.75,0.557
647.72,86,0.767
643.85,86.25,0.57
639.98,86.5,0.733
636.11,86.75,0.599
632.24,87,0.631
628.37,87.25,0.597
624.5,87.5,0.499
620.63,87.75,0.459
616.76,88,0.598
612.89,88.25,0.675
609.02,88.5,0.436
605.15,88.75,0.399
601.28,89,0.49
597.41,89.25,0.56
593.54,89.5,0.945
589.67,89.75,0.484
585.8,90,0.383
581.93,90.25,0.632
578.06,90.5,0.174
574.19,90.75,0.397
570.32,91,0.343
566.45,91.25,0.48
562.58,91.5,0.377
558.71,91.75,0.379
554.84,92,0.375
550.97,92.25,0.202
547.1,92.5,-0.037
543.23,92.75,0.403
539.36,93,0.7
535.49,93.25,0.189
531.62,93.5,0.137
527.75,93.75,0.551
523.88,94,0.638
520.01,94.25,-0.3
516.14,94.5,0.232
512.27,94.75,0.267
508.4,95,0.391
504.53,95.25,0.486
500.66,95.5,0.483
496.79,95.75,0.71
492.92,96,0.269
489.05,96.25,0.349
485.18,96.5,0.74
481.31,96.75,0.648
477.44,97,0.491
473.57,97.25,0.512
469.7,97.5,0.575
465.83,97.75,0.528
461.96,98,0.462
458.09,98.25,0.727
454.22,98.5,0.454
450.35,98.75,0.625
446.48,99,0.392
442.61,99.25,0.422
438.74,99.5,0.471
434.87,99.75,0.549
431,100,0.223
427.13,100.25,0.539
423.26,100.5,0.548
419.39,100.75,0.171
415.52,101,0.493
411.65,101.25,0.4
407.78,101.5,0.608
403.91,101.75,0.506
400.04,102,0.974
396.17,102.25,0.233
392.3,102.5,0.572
388.43,102.75,0.562
384.56,103,0.485
380.69,103.25,0.461
376.82,103.5,0.665
372.95,103.75,0.604
369.08,104,0.629
365.21,104.25,0.364
361.34,104.5,0.562
357.47,104.75,0.718
353.6,105,0.332
349.73,105.25,0.533
345.86,105.5,0.493
341.99,105.75,0.381
338.12,106,0.377
334.25,106.25,0.332
330.38,106.5,0.472
326.51,106.75,0.37
322.64,107,0.282
318.77,107.25,0.249
314.9,107.5,0.094
311.03,107.75,0.707
307.16,108,0.208
303.29,108.25,0.576
299.42,108.5,0.461
295.55,108.75,0.675
291.68,109,0.654
287.81,109.25,0.691
283.94,109.5,0.416
280.07,109.75,0.576
276.2,110,0.527
272.33,110.25,0.32
268.46,110.5,0.401
264.59,110.75,0.372
260.72,111,0.5
256.85,111.25,0.568
252.98,111.5,0.534
249.11,111.75,0.296
245.24,112,0.636
241.37,112.25,0.549
237.5,112.5,0.546
233.63,112.75,0.388
229.76,113,0.284
225.89,113.25,0.521
222.02,113.5,0.587
218.15,113.75,0.355
214.28,114,0.69
210.41,114.25,0.51
206.54,114.5,0.626
202.67,114.75,0.382
198.8,115,0.434
194.93,115.25,0.712
191.06,115.5,0.584
187.19,115.75,0.404
183.32,116,0.37
179.45,116.25,0.094
175.58,116.5,0.457
171.71,116.75,0.576
167.84,117,0.899
163.97,117.25,0.572
160.1,117.5,1.063
156.23,117.75,0.627
152.36,118,0.816
148.49,118.25,0.588
144.62,118.5,0.654
140.75,118.75,0.713
136.88,119,0.77
133.01,119.25,0.682
129.14,119.5,0.818
125.27,119.75,0.76
121.4,120,0.921
117.53,120.25,0.551
113.66,120.5,0.905
109.79,120.75,0.439
105.92,121,0.7
102.05,121.25,0.647
98.18,121.5,0.611
94.31,121.75,1.021
90.44,122,0.475
86.57,122.25,0.777
82.7,122.5,0.801
78.83,122.75,0.519
74.96,123,0.262
71.09,123.25,0.491
67.22,123.5,0.326
63.35,123.75,0.707
59.48,124,0.684
55.61,124.25,0.664
51.74,124.5,0.637
47.87,124.75,0.577
44,125,0.837
40.13,125.25,0.835
36.26,125.5,0.666
32.39,125.75,0.641
28.52,126,0.779
24.65,126.25,0.892
20.78,126.5,0.697
16.91,126.75,0.728
13.04,127,0.787
9.17,127.25,0.981
5.3,127.5,0.92
1.43,127.75,0.843
-2.44,128,0.689
-6.31,128.25,0.878
-10.18,128.5,0.813
-14.05,128.75,0.719
-17.92,129,0.916
-21.79,129.25,0.818
-25.66,129.5,0.734
-29.53,129.75,0.663
-33.4,130,0.607
-37.27,130.25,0.748
-41.14,130.5,0.569
-45.01,130.75,0.654
-48.88,131,0.846
-52.75,131.25,0.545
-56.62,131.5,0.464
-60.49,131.75,0.722
-64.36,132,0.682
-68.23,132.25,0.821
-72.1,132.5,0.772
-75.97,132.75,0.791
-79.84,133,0.545
-83.71,133.25,0.772
-87.58,133.5,0.927
-91.45,133.75,0.681
-95.32,134,0.453
-99.19,134.25,0.589
-103.06,134.5,0.468
-106.93,134.75,0.48
-110.8,135,0.629
-114.67,135.25,0.555
-118.54,135.5,0.628
-122.41,135.75,0.834
-126.28,136,0.801
-130.15,136.25,0.749
-134.02,136.5,0.119
-137.89,136.75,0.826
-141.76,137,0.672
-145.63,137.25,0.667
-149.5,137.5,0.599
-153.37,137.75,0.543
-157.24,138,0.51
-161.11,138.25,0.554
-164.98,138.5,0.346
-168.85,138.75,0.746
-172.72,139,0.558
-176.59,139.25,0.356
-180.46,139.5,0.706
-184.33,139.75,0.29
-188.2,140,0.742
