year (AD),depth (cm),d18O (permil)
1950,0,6.7
1892,5,6.3
1857,8,6.1
1833,10,7
1799,13,7.8
1775,15,6.1
1717,20,4.4
1659,25,4.9
1600,30,5.4
1542,35,4.4
1484,40,3.5
1426,45,3.8
1367,50,3.9
1325,55,6.2
1290,60,6.9
1254,65,7.2
1219,70,6.4
1183,75,7.1
1148,80,7.1
1112,85,6
1077,90,5.7
1041,95,5.6
1006,100,5.6
970,105,5.2
935,110,5
899,115,4.8
864,120,5.8
828,125,5.3
793,130,4.7
757,135,5.1
722,140,4.6
686,145,5
651,150,5.5
615,155,5.8
580,160,5.3
545,165,6
509,170,6
474,175,4.4
416,180,4.2
355,185,3.9
355,185,4.3
295,190,4.3
234,195,4
174,200,3.9
114,205,3.9
53,210,3.8
-7,215,4.4
-68,220,3.7
-128,225,4
-188,230,3.7
-249,235,3.7
-309,240,4.2
-370,245,4.3
-430,250,3.4
-490,255,2.7
-551,260,3.2
-611,265,3.3
-672,270,2.2
-732,275,1.8
-792,280,1.6
-853,285,1.7
-913,290,2.1
-974,295,2.9
-1034,300,2.8
-1119,305,3.5
-1206,310,3.1
-1294,315,3.8
-1381,320,3
-1469,325,2.6
-1556,330,3.7
-1644,335,3
-1731,340,2.7
-1819,345,2.4
-1906,350,2.7
-1994,355,2.7
-2081,360,2.2
-2169,365,1.9
-2256,370,1.8
-2344,375,1.9
-2431,380,1.6
-2519,385,0.2
-2606,390,0.7
-2694,395,0.9
-2781,400,0.3
-2869,405,-0.1
-2956,410,-0.3
-3044,415,-0.4
-3131,420,-0.2
-3219,425,0.1
-3306,430,0
-3394,435,-0.4
-3481,440,-0.3
-3505,445,1
-3523,450,0.7
-3540,455,0.8
-3557,460,1.1
-3574,465,0.6
-3591,470,0.1
-3608,475,0.4
-3625,480,0.4
-3642,485,-0.2
-3659,490,-5.3
-3677,495,-4.4
-3694,500,-2.7
-3711,505,-7.3
-3728,510,-6.7
-3745,515,-5.9
-3762,520,-9.8
-3779,525,-7.1
-3796,530,-7.8
-3814,535,-10.8
-3831,540,-12
-3848,545,-5.1
-3865,550,-15.7
-3934,555,-5
-4026,560,-14.9
-4118,565,-9.9
-4210,570,-11.2
-4303,575,-13.9
-4579,590,-10.8
-4671,595,-13.4
-4763,600,-7.3
-4855,605,-11.2
-4947,610,-7.7
-5039,615,-12.9
-5131,620,-1.9
-5223,625,-6
-5315,630,-7.2
-5407,635,-5.4
-5499,640,-3.8
-5591,645,-3.8
-5683,650,-5.6
-9761,655,3.6
-9884,660,7.1
-10007,665,7.1
-10130,670,7.2
-10253,675,7.2
-10376,680,7.2
-10499,685,7.4
-10622,690,7.7
-10745,695,7.7
-10868,700,7.4
-10991,705,7.6
-11114,710,7.9
-11237,715,6.4
-11360,720,5.9
-11483,725,6
-11606,730,0
-11729,735,0.4
-11861,740,0.9
-12072,745,2.9
-12283,750,3.8
-12494,755,5.8
-12705,760,2.9
-12916,765,3.1
-13127,770,1.1
-13441,775,-2.7
-13800,780,-0.5
-14159,785,0.2
-14518,790,0.6
-14877,795,-0.1
-15236,800,1.5
-15595,805,0.5
