year (AD),d18O (permil)
1875,-55.065822490956
1868.6,-55.1154192377679
1862.18,-55.6394248489274
1855.15,-54.7707458375171
1846.87,-56.1372991726192
1838.96,-56.2137508853517
1830.35,-56.9848447390365
1822.69,-55.4446125699035
1815,-54.8143611684261
1805.44,-56.8462090953418
1795.28,-57.0984065195951
1785,-56.009065937935
1777.57,-56.9504410344508
1770.11,-55.0200076119873
1762.57,-56.4701676823381
1755,-54.0864977904293
1746.68,-55.4525977346682
1738.73,-55.4530893143531
1730.75,-55.9849785333766
1722.31,-55.0180412932479
1713.82,-57.0202211017977
1705.29,-57.1028108193805
1697.58,-56.378184368684
1691.74,-56.7906413511361
1685,-55.9848999992422
1672.51,-55.7150086007129
1660.6,-55.9185332618989
1649.39,-56.7980154330631
1637.5,-55.8757635867221
1625.81,-56.8388186863926
1615.36,-55.6532497451852
1605,-55.6301450426842
1595.53,-54.9635497960605
1586.02,-56.2495477054761
1576.93,-56.5125480424552
1566.66,-55.574103849384
1555.42,-53.6731275819107
1544.14,-54.7836280702019
1533.38,-56.5400770496904
1522.81,-56.106986775151
1512.08,-55.1598903571539
1501.53,-56.2792954301623
1490.23,-56.0211980813133
1479.01,-57.2728473197319
1467.73,-57.3559300853615
1456.28,-57.142077996315
1445,-56.3274736019475
1435.18,-54.4583571822822
1425.43,-56.0752756210721
1415.64,-56.6160510186607
1405.81,-55.8903405803187
1396.43,-56.4305392510503
1387.5,-53.2769405897072
1379.04,-53.9194586645904
1371.45,-54.3825436122108
1362.83,-54.807283946334
1354.08,-55.273810077217
1345.39,-55.5633610688821
1337.09,-55.8765087457762
1329.77,-56.2152194983351
1321.61,-55.3910057874247
1313.32,-56.2795267761686
1305,-55.8267589319998
1295.95,-54.3902902667869
1286.31,-55.5534267698306
1275.51,-55.4339668500337
1266.65,-55.8674202241898
1258.53,-56.3106541531317
1248.9,-54.4993276789965
1238.14,-55.9213541348102
1227.62,-55.6200398529527
1217.52,-56.1966167740274
1208.51,-57.23966556049
1199.01,-56.4414039067599
1188.13,-54.8458636801541
1177.2,-56.7958045547522
1166.58,-56.3586320023837
1155.92,-55.222894904985
1145,-54.2662346628881
1132.24,NA
1120.94,-56.6667341295681
1109.61,-56.4283064741637
1095.98,-56.589552393695
1082.3,-54.9643115096392
1069.95,-55.1157253609064
1057.57,-54.6668914446501
1045,-55.6550143051923
1035.11,-53.7723677884917
1024.84,-54.5357878579487
1015,-55.2918342628584
1005.28,-55.2731543126721
995.05,-55.7671898373367
984.675,-54.9840666477038
973.55,-54.7162134144617
963.596,-56.1178529032951
953.609,-55.9637842051635
942.755,-55.4727348330838
933.078,-55.9097379628977
923.62,-55.5179239197582
914.138,-54.7421616110076
905,-55.6344357493993
894.786,-55.9480836283492
884.166,-54.793289164943
874.158,-56.3482550601128
864.257,-55.4624936479677
853.685,-58.1814271768289
842.701,-55.4521723167844
831.038,-56.4675947084379
819.217,-56.2606765928105
808.667,-55.9421898020111
797.437,-56.3516026056159
785,-57.2741330166197
770.021,-55.5740623231396
755,-55.4487318730565
746.025,-55.4552895077096
737.917,-55.2483390595998
729.79,-54.2730666390539
720.65,-54.3472935218677
712.088,-56.0181357383169
703.502,-55.1632976640582
695,-56.0363237824501
