year (AD),d18O (permil)
1997,NA
1996,-48.61
1995,-46.92
1994,-46.27
1993,-47.16
1992,-48.27
1991,-48.22
1990,-49.56
1989,-49.05
1988,-47.9
1987,-47.82
1986,-45.53
1985,-43.51
1984,-44.74
1983,-48.66
1982,-47.61
1981,-46.2
1980,-45.09
1979,-42.93
1978,-44.07
1977,-49.5
1976,-48.97
1975,-46.24
1974,-45.2
1973,-48.4
1972,-49.97
1971,-47.96
1970,-47.03
1969,-45.13
1968,-44.27
1967,-46.43
1966,-47.23
1965,-46.7
1964,-46.74
1963,-46.58
1962,-45.81
1961,-45.63
1960,-44.3
1959,-45.02
1958,-45.71
1957,-44.75
1956,-44.66
1955,-46.45
1954,-47.02
1953,-46.41
1952,-44.31
1951,-46.68
1950,-48.78
1949,-48.84
1948,-47.93
1947,-48.28
1946,-47.68
1945,-48.08
1944,-47.74
1943,-47.7
1942,-47.2
1941,-46.9
1940,-47.1
1939,-46.74
1938,-47.32
1937,-46.64
1936,-45.65
1935,-45.21
1934,-45.64
1933,-45.46
1932,-44.97
1931,-44.56
1930,-42.27
1929,-39.94
1928,-41.15
1927,-44.44
1926,-46.6
1925,-47.4
1924,-48.68
1923,-49.32
1922,-46.66
1921,-46.45
1920,-46.16
1919,-44.99
1918,-45.63
1917,-47.82
1916,-49
1915,-50.78
1914,-49.94
1913,-48.49
1912,-48.06
1911,-48
1910,-49.51
1909,-49.83
1908,-48.55
1907,-48.16
1906,-48.8
1905,-49.29
1904,-48.37
1903,-48.37
1902,-48.26
1901,-48.66
1900,-48.11
1899,-47.44
1898,-47.31
1897,-48.58
1896,-49.9
1895,-50.39
1894,-50.2
1893,-49.36
1892,-48.56
1891,-48.17
1890,-47.92
1889,-48.45
1888,-49.39
1887,-49.91
1886,-49.01
1885,-47.63
1884,-46.66
1883,-46.36
1882,-47.34
1881,-48.12
1880,-48.73
1879,-48.6
1878,-48.08
1877,-47.75
1876,-46.37
1875,-45.88
1874,-45.55
1873,-45.45
1872,-46.33
1871,-47.49
1870,-47.15
1869,NA
1868,-46.77
1867,-46.63
1866,-47.48
1865,-49.74
1864,-50.22
1863,-48.95
1862,-47.43
1861,-46.37
1860,-45.31
1859,-44.78
1858,-46.45
1857,-48.36
1856,-48.76
1855,-48.39
1854,-48.75
1853,-49.45
1852,-49.05
1851,-48.72
1850,-48.43
1849,-48.23
1848,-47.75
1847,-47.9
1846,-48.15
1845,-48.2
1844,-47.61
1843,-47.1
1842,-47.29
1841,-47.81
1840,-47.68
1839,-47.06
1838,-46.97
1837,-47.05
1836,-46.64
1835,-45.03
1834,-42.94
1833,-43.46
1832,-45.56
1831,-46.42
1830,-46.18
1829,-46.07
1828,-45.81
1827,-45.93
1826,-46.44
1825,-47
1824,-47.67
1823,-47.3
1822,-46.12
1821,-45.13
1820,-44.95
1819,-45.85
1818,-46.83
1817,-47.73
1816,-47.61
1815,-47.02
1814,-45.26
1813,-43.38
1812,-43.23
1811,-44.47
1810,NA
