year (AD),d18O (permil)
2000,-14.74
1995,-14.82
1990,-14.88
1985,-14.75
1980,-14.82
1975,-14.87
1970,-14.88
1965,-14.6
1960,-14.77
1955,-14.8
1950,-14.69
1945,-14.85
1940,-14.84
1935,-14.65
1930,-14.7
1925,-14.73
1920,-14.63
1915,-14.78
1910,-14.65
1905,-14.78
1900,-14.66
1895,-14.66
1890,-14.7
1885,-14.63
1880,-14.64
1875,-14.68
1870,-14.71
1865,-14.72
1860,-14.68
1855,-14.57
1850,-14.65
1845,-14.72
1840,-14.61
1835,-14.7
1830,-14.7
1825,-14.56
1820,-14.54
1815,-14.47
1810,-14.54
1805,-14.53
1800,-14.54
1795,-14.52
1790,-14.34
1785,-14.47
1780,-14.44
1775,-14.3
1770,-14.4
1765,-14.49
1760,-14.59
1755,-14.59
1750,-14.53
1745,-14.49
1740,-14.59
1735,-14.73
1730,-14.82
1725,-14.91
1720,-14.88
1715,-14.49
1710,-14.48
1705,-14.38
1700,-14.55
1695,-14.53
1690,-14.59
1685,-14.56
1680,-14.29
1675,-14.11
1670,-14.16
1665,-14.4
1660,-14.48
1655,-14.51
1650,-14.6
1645,-14.61
1640,-14.76
1635,-14.65
1630,-14.57
1625,-14.64
1620,-14.76
1615,-14.64
1610,-15.14
1605,-15.2
1600,-15.13
1595,-15.03
1590,-14.91
1585,-14.85
1580,-14.91
1575,-14.83
1570,-14.74
1565,-14.68
1560,-14.68
1555,-14.77
1550,-15.04
1545,-14.48
1540,-14.58
1535,-14.47
1530,-14.42
1525,-14.87
1520,-15
1515,-15.01
1510,-14.96
1505,-15.15
1500,-14.89
1495,-14.89
1490,-14.66
1485,-14.68
1480,-14.74
1475,-14.75
1470,-14.77
1465,-14.77
1460,-14.75
1455,-14.73
1450,-14.71
1445,-14.69
1440,-14.71
1435,-14.75
1430,-14.78
1425,-14.81
1420,-14.84
1415,-14.82
1410,-14.79
1405,-14.75
1400,-14.71
1395,-14.68
1390,-14.7
1385,-14.72
1380,-14.73
1375,-14.75
1370,-14.77
1365,-14.82
1360,-14.87
1355,-14.92
1350,-14.94
1345,-14.92
1340,-14.87
1335,-14.81
1330,-14.76
1325,-14.71
1320,-14.73
1315,-14.76
1310,-14.78
1305,-14.8
1300,-14.75
1295,-14.71
1290,-14.66
1285,-14.62
1280,-14.61
1275,-14.62
1270,-14.62
1265,-14.63
1260,-14.63
1255,-14.62
1250,-14.61
1245,-14.59
1240,-14.58
1235,-14.5
1230,-14.37
1225,-14.23
1220,-14.1
1215,-13.97
1210,-14.05
1205,-14.18
1200,-14.3
1195,-14.42
1190,-14.45
1185,-14.44
1180,-14.43
1175,-14.43
1170,-14.42
1165,-14.43
1160,-14.43
1155,-14.43
1150,-14.44
1145,-14.43
1140,-14.41
1135,-14.39
1130,-14.38
1125,-14.37
1120,-14.64
1115,-14.58
1110,-14.47
1105,-14.37
1100,-14.34
1095,-14.37
1090,-14.39
1085,-14.39
1080,-14.38
1075,-14.38
1070,-14.47
1065,-14.56
1060,-14.64
1055,-14.73
1050,-14.78
1045,-14.73
1040,-14.69
1035,-14.67
1030,-14.64
1025,-14.6
1020,-14.47
1015,-14.35
1010,-14.36
1005,-14.4
1000,-14.47
995,-14.55
990,-14.63
985,-14.71
980,-14.76
975,-14.74
970,-14.73
965,-14.69
960,-14.66
955,-14.68
950,-14.9
945,-15.12
940,-15.08
935,-15
930,-14.93
925,-14.89
920,-14.85
915,-14.85
910,-14.86
905,-14.87
900,-14.87
895,-14.86
890,-14.89
885,-14.94
880,-14.95
875,-14.84
870,-14.75
865,-14.79
860,-14.81
855,-14.77
850,-14.72
845,-14.7
840,-14.69
835,-14.69
830,-14.7
825,-14.71
820,-14.72
815,-14.72
810,-14.73
805,-14.67
800,-14.59
795,-14.48
790,-14.52
785,-14.6
780,-14.68
775,-14.74
770,-14.72
765,-14.7
760,-14.68
755,-14.67
750,-14.67
745,-14.65
740,-14.59
735,-14.52
730,-14.53
725,-14.58
720,-14.61
715,-14.46
710,-14.3
705,-14.4
700,-14.56
695,-14.57
690,-14.5
685,-14.42
680,-14.43
675,-14.55
670,-14.67
665,-14.77
660,-14.83
655,-14.9
650,-14.95
645,-14.94
640,-14.94
635,-14.91
630,-14.72
625,-14.76
620,-14.88
615,-14.91
610,-14.93
605,-14.87
600,-14.66
595,-14.45
590,-14.38
585,-14.51
580,-14.64
575,-14.69
570,-14.67
565,-14.65
560,-14.62
555,-14.58
550,-14.54
545,-14.54
540,-14.55
535,-14.56
530,-14.67
525,-14.79
520,-14.92
515,-14.94
510,-14.97
505,-14.99
500,-14.97
