year (AD),d18O (permil)
1400,-19.73
1404,-17.59
1405,-19.64
1407,-18.41
1408,-18.51
1409,-19.55
1410,-18.96
1412,-18.99
1413,-17.68
1414,-17.78
1415,-16.7
1416,-17.41
1418,-18.99
1419,-19.29
1421,-17.23
1422,-18.3
1424,-18.89
1425,-18.87
1426,-18.17
1428,-17.66
1429,-18.24
1430,-20.66
1432,-19.7
1433,-18.63
1434,-19.16
1436,-19.99
1437,-17.26
1438,-17.72
1439,-19.1
1441,-17.87
1442,-19.35
1443,-21.69
1445,-19.57
1446,-17.55
1447,-17.66
1448,-17.31
1450,-17.46
1451,-18.16
1452,-17.43
1453,-18.13
1454,-16.58
1456,-17.33
1457,-15.77
1458,-16.62
1460,-17.18
1461,-16.98
1463,-18.14
1464,-17.64
1465,-18.45
1467,-17.29
1468,-16.43
1469,-16.79
1471,-16.89
1472,-15.79
1474,-17.81
1475,-17.41
1476,-19.34
1478,-17.82
1479,-17.75
1481,-20.45
1482,-21.49
1484,-18.87
1485,-20.07
1486,-18.92
1488,-20.11
1489,-19.15
1490,-19.17
1492,-18.75
1493,-18
1494,-22.51
1495,-20.27
1497,-20.49
1498,-21.22
1500,-20.64
1501,-18.5
1502,-18.43
1504,-17.25
1505,-18.41
1506,-19.72
1507,-19.38
1509,-18.98
1510,-19.63
1511,-19.57
1513,-17.11
1514,-17.96
1515,-16.21
1516,-15.19
1517,-18.78
1519,-19.17
1520,-21.99
1521,-19.83
1522,-20
1523,-17.39
1525,-19.08
1526,-18.17
1527,-17.17
1528,-17.12
1529,-18.25
1531,-17.91
1532,-18.88
1533,-20.01
1534,-19.66
1535,-18.86
1537,-19.8
1538,-19.96
1539,-17.36
1540,-19.39
1541,-18.07
1543,-19.88
1544,-18.75
1545,-17.96
1546,-17.87
1548,-19.92
1549,-19.51
1550,-20.17
1551,-18.02
1552,-18.54
1554,-17.56
1555,-19.69
1556,-19.26
1557,-19.71
1558,-16.33
1559,-18.36
1561,-18.89
1562,-17.23
1563,-18.73
1564,-18.86
1565,-18.69
1567,-18.19
1568,-18.58
1569,-17.39
1570,-17.32
1571,-16.88
1572,-18.06
1573,-17.92
1575,-19.28
1576,-17.55
1577,-17.15
1578,-18.53
1579,-16.69
1580,-15.44
1581,-14.82
1582,-15.88
1584,-17.33
1585,-17.62
1586,-20
1587,-19.34
1588,-18.43
1589,-17.29
1590,-18.84
1591,-18.28
1592,-19.66
1593,-17.55
1594,-16.69
1596,-17.95
1597,-18.97
1598,-16.66
1599,-17.57
1600,-18.92
1601,-18.57
1602,-20
1603,-18.92
1604,-18.19
1605,-18.74
1606,-19.53
1607,-21.09
1608,-19.84
1609,-18.54
1610,-18.77
1611,-18.82
1612,-18.74
1613,-20.29
1614,-20.63
1615,-19.03
1616,-17.36
1617,-17.05
1618,-17.56
1619,-18.04
1620,-19.51
1621,-21.89
1622,-20.01
1624,-17.93
1625,-18.7
1626,-21.04
1627,-19.25
1628,-20.04
1629,-18.93
1630,-20.01
1631,-21.05
1632,-19.76
1633,-20.31
1634,-18.33
1635,-19.15
1637,-20.47
1638,-18.61
1639,-18.56
1640,-18.96
1641,-18.85
1642,-16.41
1643,-18.06
1644,-17.87
1645,-19.38
1646,-20.06
1647,-18.75
1648,-18.49
1649,-18.43
1650,-19.63
1651,-18.9
1652,-19.55
1653,-17.83
1654,-18.8
1655,-19.79
1656,-20.2
1657,-17.32
1658,-18.36
1659,-19
1660,-19.19
1661,-19.13
1662,-18.16
1663,-18.05
1664,-17.91
1665,-16.57
1666,-18.02
1667,-16.55
1668,-18.03
1669,-16.35
1670,-16.92
1671,-17.5
1672,-16.81
1673,-18.53
1674,-18.14
1675,-19.71
1676,-17.87
1678,-21.13
1679,-19.86
1680,-20.1
1681,-19.67
1682,-20.44
1683,-19.86
1684,-18
1685,-18.16
1686,-16.74
1687,-19.85
1688,-18.64
1689,-15.21
1690,-17.78
1691,-18.28
1692,-24.21
1693,-21.13
1694,-18.73
1695,-18.97
1696,-19.52
1697,-18.06
1698,-17.08
1699,-16.93
1700,-16.42
1701,-18.23
1702,-16.64
1703,-17.62
1704,-20.19
1705,-19.09
1706,-21.99
1707,-20.47
1708,-17.64
1709,-17.42
1710,-18.93
1711,-20.55
1712,-19.97
1713,-19.45
1714,-18.01
1715,-19.14
1716,-19.48
1717,-19.19
1718,-18.74
1719,-16.25
1720,-16.47
1721,-19.44
1722,-18.9
1723,-17.11
1724,-17.26
1725,-19.67
1726,-20.5
1727,-17.36
1728,-15.28
1729,-17.04
1730,-18.26
1731,-19.37
1732,-18.29
1733,-19.36
1734,-19.98
1735,-19.98
1736,-18.8
1737,-17.52
1738,-16.47
1739,-16.58
1740,-17.87
1741,-15.26
1742,-17.63
1743,-17.08
1744,-17
1745,-17.32
1746,-15.82
1747,-16.73
1748,-20.19
1749,-21.58
1750,-18.02
1751,-20.96
1752,-20.68
1753,-19.48
1754,-20.48
1755,-19.2
1756,-19.73
1757,-16.39
1758,-17.09
1759,-16.88
1760,-17.19
1761,-19.38
1762,-22.08
1763,-19.45
1764,-19.7
1765,-18.56
1766,-18.27
1767,-17.31
1768,-18.35
1769,-19.06
1770,-20.29
1771,-23.62
1772,-21.49
1773,-19.74
1774,-19.26
1775,-20.99
1776,-21.32
1777,-20.32
1778,-19.56
1779,-17.71
1780,-20.3
1781,-21.28
1782,-20.27
1783,-19.91
1784,-18.76
1785,-19.42
1786,-20.02
1787,-19.92
1788,-21.35
1789,-22.24
1790,-21.78
1791,-20.29
1792,-21.75
1793,-19.15
1794,-20.63
1795,-19.45
1796,-19.01
1797,-19.45
1798,-19.03
1799,-20.64
1800,-19.42
1801,-20.72
1802,-20.77
1803,-19.76
1804,-18.89
1805,-19.91
1806,-21.96
1807,-19.73
1808,-18.86
1809,-20.38
1810,-19.96
1811,-21.52
1812,-17.85
1813,-19.06
1814,-19.46
1815,-20.8
1816,-18.74
1817,-19.05
1818,-18.45
1819,-15.75
1820,-17.22
1821,-18.82
1822,-20.25
1823,-18.78
1824,-18.84
1825,-18.31
1826,-19.22
1827,-20.04
1828,-19.37
1829,-21.15
1830,-19.1
1831,-19.8
1832,-20.8
1833,-19.5
1834,-21.22
1835,-21.09
1836,-21.21
1837,-20.77
1838,-20.4
1839,-19.51
1840,-22.73
1841,-18.95
1842,-18.76
1843,-19.03
1844,-17.02
1845,-19.47
1846,-19.11
1847,-17.82
1848,-17.91
1849,-17.18
1850,-18.01
1851,-21.83
1852,-20.22
1853,-19.45
1854,-19.19
1855,-18.76
1856,-17.28
1857,-19.52
1858,-15.65
1859,-18.18
1860,-19.37
1861,-18.91
1862,-17.93
1863,-17.1
1864,-18.8
1865,-18.32
1866,-19.93
1867,-19.16
1868,-16.61
1869,-17.32
1870,-17.07
1871,-18.48
1872,-18.06
1873,-18.94
1874,-18.02
1875,-19.32
1876,-19.23
1877,-18.72
1878,-17.39
1879,-18.33
1880,-16.55
1881,-17.22
1882,-16.44
1883,-15.34
1884,-20.06
1885,-18.21
1886,-17.04
1887,-18.75
1888,-20.05
1889,-18.25
1890,-15.68
1891,-15.34
1892,-16.35
1893,-17.01
1894,-18.44
1895,-18.64
1896,-19.67
1897,-18.62
1898,-17.98
1899,-18.27
1900,-19.59
1901,-18.97
1902,-19.16
1903,-19.15
1904,-19.91
1905,-19.86
1906,-18.02
1907,-19.03
1908,-19.32
1909,-18.17
1910,-17.47
1911,-18.99
1912,-17.25
1913,-16.61
1914,-15.98
1915,-16.65
1916,-16.24
1917,-16.56
1918,-16.87
1919,-17.03
1920,-17.27
1921,-16.31
1922,-16.06
1923,-15.55
1924,-15.38
1925,-16.12
1926,-16.1
1927,-14.89
1928,-15.49
1929,-14.96
1930,-14.54
1931,-15.94
1932,-15.97
1933,-15.36
1934,-15.64
1935,-15.29
1936,-16.24
1937,-17.05
1938,-16.49
1939,-16.69
1940,-16.72
1941,-16.2
1942,-16.29
1943,-17.15
1944,-16.76
1945,-17.02
1946,-17.98
1947,-16.99
1948,-15.84
1949,-15.98
1950,-16.37
1951,-16.52
1952,-15.09
1953,-14.85
1954,-16.43
1955,-16.54
1956,-17.14
1957,-15.87
1958,-15.05
1959,-15.72
1960,-17.09
1961,-15.66
1962,-14.62
1963,-17.11
1964,-17.84
1965,-17.23
1966,-18.09
1967,-17.02
1968,-17.58
1969,-17.28
1970,-17.24
1971,-16.82
1972,-17.43
1973,-16.61
1974,-15.89
1975,-16.96
1976,-17.13
1977,-16.04
1978,-16.32
1979,-16.77
1980,-17.33
1981,-17.7
1982,-16.93
1983,-17.66
1984,-17.14
