depth (cm),age (yr 14C BP),temperature (degC),temperature (degC),temperature (degC),precipitation (mm)
868,1,18.729,-10.6,4.813,974.429
872,92,18.8,-10.429,4.971,940.286
876,185,18.957,-10.043,5.2,930.429
880,277,19.071,-9.586,5.442,935.429
884,369,19.271,-9.614,5.582,915.286
888,461,19.214,-9.129,5.679,933.714
892,554,19.343,-10.014,5.426,916.714
896,646,19.314,-9.843,5.499,945.714
898,692,19.171,-9.886,5.342,948.571
902,784,19.129,-9.371,5.533,967
904,831,19.343,-9.543,5.532,913.429
908,923,19.386,-9.414,5.594,886.714
912,1015,19.143,-9.257,5.57,941.857
916,1107,19.429,-9.543,5.631,962.429
920,1200,19.357,-8.943,5.78,961.143
924,1292,19.214,-9.043,5.627,996.857
928,1384,19.371,-10.029,5.395,954.714
932,1477,19.529,-10.014,5.526,904
936,1569,19.571,-9.214,5.801,919.714
940,1661,19.486,-9.357,5.708,901.571
944,1779,19.386,-9.414,5.594,886.714
948,1897,19.314,-9.086,5.787,949
952,2015,19.343,-10.014,5.426,916.714
956,2133,19.386,-9.414,5.594,886.714
958,2192,19.5,-9.914,5.492,883
960,2251,19.486,-9.357,5.708,901.571
962,2310,19.386,-9.557,5.629,928.429
964,2369,19.214,-10.086,5.293,902.286
966,2428,19.329,-9.6,5.545,958.429
968,2487,19.171,-9.114,5.582,918.714
970,2545,19.214,-9.129,5.679,933.714
972,2604,19.171,-9.614,5.495,942.286
974,2663,19.671,-10.186,5.468,858.571
976,2722,19.271,-9.1,5.723,929.857
978,2781,19.429,-9.4,5.625,931.571
980,2840,19.214,-10.086,5.293,902.286
982,2899,19.386,-9.557,5.629,928.429
984,2958,19.171,-9.229,5.598,940.143
986,3017,19.386,-9.443,5.613,907
988,3076,19.371,-8.829,5.823,934.857
990,3135,19.257,-9.514,5.48,892.571
992,3194,19.357,-9.586,5.604,929.286
994,3253,19.314,-9.086,5.787,949
996,3312,19.171,-9.614,5.495,942.286
998,3371,19.314,-9.086,5.787,949
1000,3430,19.186,-9.157,5.654,934.571
1001,3461,19.329,-9.114,5.782,936.857
1002,3492,19.4,-9.043,5.852,925.571
1003,3523,19.4,-9.043,5.852,925.571
1004,3555,19.214,-9.557,5.513,911
1005,3586,19.314,-9.086,5.787,949
1006,3617,19.143,-10.329,5.183,941.571
1007,3648,19.157,-9.7,5.44,953
1008,3680,19.329,-9.114,5.782,936.857
1009,3711,19.514,-9.414,5.768,900.857
