depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
57.5,Carbon-14,108348,120,3080,gyttja,NA
95.5,Carbon-14,108349,110,5120,gyttja,NA
194,Carbon-14,108350,160,9230,gyttja,NA
277.5,Carbon-14,108351,130,10200,moss fragments,NA
