depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
1422.5,Carbon-14,108439,90,1450,NA,NA
1472.5,Carbon-14,108440,90,2850,NA,NA
1522.5,Carbon-14,108441,95,3495,NA,NA
1572.5,Carbon-14,108442,70,4750,NA,NA
1635,Carbon-14,108443,100,6500,NA,NA
