depth (cm),age (yr 14C BP),temperature (degC),temperature (degC),temperature (degC),precipitation (mm)
902,0,21.257,-14.3,4.732,490.429
918,14.9,21.057,-14.714,4.469,467.429
934,29.8,20.914,-15.314,4.255,468.429
950,44.8,20.971,-15.214,4.361,497.571
966,59.7,21.2,-14.671,4.668,515
982,74.6,21.386,-14.071,4.924,506.714
1002,93.3,21.029,-15.143,4.363,472.714
1018,108.2,21.043,-14.914,4.479,495.571
1050,163,21.114,-14.614,4.508,475.571
1082,281.8,21.129,-14.786,4.507,493.143
1102,356.1,21.214,-14.657,4.707,507.571
1118,415.5,20.871,-14.829,4.283,476.857
1152,541.7,21.229,-14.514,4.637,489.429
1182,653,21.1,-14.9,4.43,476.286
1218,786.7,21,-14.814,4.41,473.714
1250,905.5,20.986,-14.757,4.388,472
1282,1024.3,21.329,-14.614,4.735,489.286
1302,1098.5,20.914,-15.314,4.255,468.429
1318,1157.9,20.9,-14.986,4.305,469.429
1350,1276.7,21.2,-14.571,4.701,514.857
1382,1553,21.114,-14.929,4.442,475.286
1418,1889.2,20.929,-15,4.325,468.714
1450,2188.1,21.014,-14.786,4.404,471.286
1482,2487,21.129,-15,4.46,475
1502,2673.7,21.186,-14.729,4.585,483.571
1518,2823.2,21.129,-14.429,4.617,486.857
1550,3122,20.9,-14.986,4.305,469.429
1582,3420.9,21.314,-14.2,4.887,521.429
1618,3757.1,21.2,-14.686,4.546,490.571
1650,4064.4,21.014,-14.786,4.404,471.286
1682,4498.4,21.486,-13.743,5.011,502.429
1702,4769.7,21.486,-13.743,5.011,502.429
1718,4986.7,20.957,-14.686,4.356,476.286
1750,5420.7,21.229,-14.271,4.633,472.857
1782,5854.8,21.043,-14.714,4.465,467.429
1802,6126,21.214,-14.343,4.689,487.857
1818,6343.1,21.129,-14.686,4.526,475.286
1850,6777.1,21.486,-13.743,5.011,502.429
1882,7211.1,21.729,-13.786,5.195,509.571
1906,7536.7,20.9,-14.986,4.305,469.429
1918,7699.4,20.986,-14.757,4.388,472
1938,7970.7,21.371,-13.943,4.92,494
1951,8147,20.914,-14.829,4.255,456.286
1966,8409.4,21.457,-13.914,4.905,491
1982,8705,21.843,-13.343,5.421,524.143
2002,9074.4,20.714,-15.214,4.068,449.143
2018,9370,21.114,-14.443,4.525,468.286
2034,9665.6,21.343,-14,4.883,501.143
2050,9961.1,21.4,-13.629,4.964,465.286
2066,10256.7,20.743,-15.357,4.071,452.429
2082,10293,20.943,-15.2,4.233,452.429
2102,10371.5,21.5,-14.243,4.987,518.286
2110,10449.9,21.571,-14.229,5.099,541.143
2118,10529.9,22.786,-11.529,7.025,743.857
2126,10552.3,22.486,-10.314,7.32,758.571
2134,10609.9,22,-12.414,6.196,715.429
2142,10921.8,22.214,-12.257,6.429,728.571
2150,11010,NA,NA,NA,NA
2158,11069.5,NA,NA,NA,NA
2166,11130,NA,NA,NA,NA
2192,11217.3,NA,NA,NA,NA
2200,11290,NA,NA,NA,NA
2208,11365.1,NA,NA,NA,NA
2268,11450.1,NA,NA,NA,NA
2274,11512.9,NA,NA,NA,NA
2280,11610.1,NA,NA,NA,NA
2284,11660.7,NA,NA,NA,NA
2288,11690.1,NA,NA,NA,NA
2308,11770.1,NA,NA,NA,NA
2314,11808.5,NA,NA,NA,NA
2322,11930.1,NA,NA,NA,NA
2330,11956.3,NA,NA,NA,NA
2338,12090.2,NA,NA,NA,NA
2342,12104,NA,NA,NA,NA
2346,12170.2,NA,NA,NA,NA
2354,12250.2,NA,NA,NA,NA
2362,12450.2,NA,NA,NA,NA
2366,12584.3,NA,NA,NA,NA
2370,12650.3,NA,NA,NA,NA
2380,12732.1,NA,NA,NA,NA
2390,12756.3,NA,NA,NA,NA
2400,12879.9,NA,NA,NA,NA
2425,12920.7,NA,NA,NA,NA
