depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
599,Carbon-14,111129,70,2380,bulk sediment,NA
624,Carbon-14,111130,70,3180,bulk sediment,NA
655,Carbon-14,111131,70,4670,bulk sediment,NA
685.5,Carbon-14,111132,80,6180,bulk sediment,NA
717,Carbon-14,111133,90,7710,bulk sediment,NA
