depth (cm),age (yr 14C BP),temperature (degC),temperature (degC),temperature (degC),precipitation (mm)
1,11,18.457,-13.071,3.515,797.429
12,216,17.943,-13.171,3.176,877.429
20,365,17.943,-13.943,2.871,880.857
30,551,18.629,-12.814,3.73,824.286
40,738,18.314,-12.543,3.575,838.286
50,926,18.7,-12.843,3.751,823.286
60,1114,18.686,-12.2,3.983,828.429
70,1304,18.314,-12.543,3.575,838.286
80,1495,18.643,-12.329,3.923,826.143
90,1687,18.714,-12.271,3.96,830.286
100,1880,18.071,-12.271,3.593,895.429
110,2075,18.643,-12.314,3.924,826.286
120,2272,18.671,-12.271,3.95,827.571
130,2471,18.057,-12.357,3.552,895
140,2672,18.643,-12.443,3.873,826.714
147,2814,18.343,-12.071,3.76,841.286
160,3081,18.514,-12.186,3.823,826.714
170,3290,18.443,-12.129,3.855,844.714
180,3501,18.443,-12.129,3.855,844.714
190,3715,18.471,-12.557,3.854,884
200,3933,18.671,-12.814,3.736,827
210,4153,18.814,-11.429,4.37,837.857
220,4378,18.814,-12.314,4.056,833.857
230,4605,18.786,-12.8,3.911,829.857
240,4837,19.357,-13.157,4.174,807.143
250,5072,18.743,-12.371,4.019,829.714
260,5310,19.229,-12.9,4.194,820.857
270,5551,19.486,-13.2,4.248,801
280,5794,19.071,-13.771,3.743,796
290,6040,19.486,-13.2,4.248,801
300,6289,19.129,-12.971,4.048,817.857
310,6540,19.229,-11.757,4.582,797.143
320,6792,19.457,-11.8,4.674,775
330,7047,19.129,-12.857,4.098,817.286
340,7302,19.529,-12.257,4.607,791
350,7559,19.686,-12.986,4.473,791.143
360,7818,19.271,-11.043,4.767,776
370,8076,19.643,-11.3,4.975,758.286
380,8336,18.886,-13.414,3.708,796.143
390,8596,18.929,-11.143,4.488,768.714
400,8855,18.629,-13.086,3.696,767.714
410,9112,18.343,-13.957,3.227,769.571
420,9363,18.2,-14.343,2.987,783
430,9608,18.414,-14.957,2.893,748
440,9843,18.714,-12.429,3.987,752.714
450,10067,18.529,-12.886,3.707,767.857
460,10277,18.514,-13.529,3.492,755.143
470,10472,18.486,-14.9,2.97,745.143
480,10654,18.514,-14.571,3.056,761.571
490,10825,17.886,-15.543,2.349,793.571
500,10986,17.857,-15.9,2.158,803.857
510,11141,NA,NA,NA,NA
520,11292,NA,NA,NA,NA
529,11426,NA,NA,NA,NA
