depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
7.5,Carbon-14,109306,180,1600,Peat Material,NA
47.5,Carbon-14,109307,175,3640,Gyttja,NA
62.5,Carbon-14,109308,185,3885,Peat Material,NA
