depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
307.5,Carbon-14,108250,120,5500,pond mud,NA
427.5,Carbon-14,108251,180,8720,lake mud,NA
