depth (mm) [1-1],age (bp) [1-1],age14C (bp) [1-1],age_error (1s) [1-1],cal_age_range_old (bp) [1-1],cal_age_range_young (bp) [1-1],depth (mm) [2-1],age (bp) [2-1],age14C (bp) [2-1],age_error (1s) [2-1],cal_age_range_old (bp) [2-1],cal_age_range_young (bp) [2-1],age_type () [2-1],lab_id () [2-1],material_dated () [2-1],note () [2-1]
0,-50,NA,NA,NA,NA,N,N,a,N,a,N,N,a,N,-
