depth (cm),age (yr 14C BP),temperature (degC),temperature (degC),temperature (degC),precipitation (mm)
0,0,9.829,-25.071,-8.717,383.714
5,275.4,10.514,-24.714,-8.093,391
10,550.8,9.629,-25.071,-8.789,375.714
15,826.2,10.4,-25.457,-8.77,389.143
20,1101.6,10.414,-24.8,-8.244,393.571
25,1377,10.471,-24.171,-7.657,481
30,1652.4,10.457,-24.714,-8.132,387.857
35,1927.8,10.457,-24.714,-8.132,387.857
40,2203.2,10.714,-24.371,-7.598,498.714
45,2478.6,9.771,-27.286,-9.994,216.143
50,2754,10.771,-24.314,-7.53,509
55,2886.2,10.343,-24.871,-8.319,395
60,3018.4,10.829,-24,-7.34,492.857
65,3150.6,10.471,-24.171,-7.657,481
70,3282.7,10.343,-24.871,-8.319,395
75,3414.9,10.729,-24.3,-7.513,493
80,3547.1,10.357,-24.286,-7.786,484.857
85,3858.6,10.714,-24.371,-7.598,498.714
90,4170,10.714,-24.371,-7.598,498.714
95,4481.5,10.714,-24.371,-7.598,498.714
99,4730.7,10.714,-24.371,-7.598,498.714
105,5104.5,10.771,-24.314,-7.53,509
110,5415.9,10.829,-24,-7.34,492.857
115,5727.4,10.5,-25.071,-8.286,422.286
120,6038.9,10.4,-24.857,-8.274,399.571
125,6350.4,10.714,-24.371,-7.598,498.714
130,6661.9,10.414,-24.8,-8.244,393.571
135,6973.3,10.3,-27.3,-9.801,212.857
140,7284.8,9.3,-27.514,-10.44,198
145,7221,8.929,-24.986,-9.2,256.429
150,7595.2,8.729,-18.643,-5.911,661.286
155,7969.4,9.086,-25.157,-9.232,253.714
157.5,8156.5,8.143,-16.386,-5.012,727.429
160,8343.5,8.143,-13.129,-3.223,819
162.5,8530.6,8.543,-18.614,-5.996,656.143
165,8717.7,8.543,-18.614,-5.996,656.143
167.5,8904.8,8.543,-18.614,-5.996,656.143
170,9091.9,8.543,-18.614,-5.996,656.143
172.5,9279,9.2,-18.771,-5.882,673.143
175,9466.1,9.443,-19.071,-5.899,676.571
180,9840.3,8.671,-19,-6.165,670.286
185,10214.5,8.543,-15.357,-4.207,747.714
190,10588.7,8.543,-15.357,-4.207,747.714
194,10888,7.843,-9.829,-1.619,1084.857
200,11201.6,NA,NA,NA,NA
210,11679.2,NA,NA,NA,NA
220,12156.7,NA,NA,NA,NA
230,12634.2,NA,NA,NA,NA
240,13111.8,NA,NA,NA,NA
250,13589.3,NA,NA,NA,NA
257,13923.6,NA,NA,NA,NA
