depth (cm),age (yr 14C BP),temperature (degC),temperature (degC),temperature (degC),precipitation (mm)
5,19,15.114,0.129,7.265,2087.429
15,155,14.986,0.643,7.439,2268.286
25,339,14.814,0.543,7.265,2321.571
35,457,14.986,0.643,7.439,2268.286
45,550,14.443,-0.929,6.3,2144.429
55,632,14.986,0.643,7.439,2268.286
65,719,14.986,0.643,7.439,2268.286
75,828,15.114,0.129,7.265,2087.429
85,955,14.186,-1.171,5.995,2174.571
95,1093,14.986,0.643,7.439,2268.286
105,1229,14.886,0.786,7.35,2390.286
115,1334,14.986,0.643,7.439,2268.286
125,1442,15.114,0.129,7.265,2087.429
135,1584,14.757,1.3,7.524,2571.143
145,1741,15.114,0.129,7.265,2087.429
155,1887,15.114,0.129,7.265,2087.429
165,2026,14.571,1.071,7.271,2413.714
175,2204,14.757,1.3,7.524,2571.143
185,2341,14.886,0.786,7.35,2390.286
195,2493,14.986,0.643,7.439,2268.286
205,2718,14.986,0.643,7.439,2268.286
215,2821,14.986,0.643,7.439,2268.286
225,2935,14.743,-1.671,6.12,1880
235,3135,14.743,-1.671,6.12,1880
245,3305,14.757,1.3,7.524,2571.143
255,3431,14.986,0.643,7.439,2268.286
265,3561,14.5,0.829,7.187,2345
275,3720,14.743,-1.671,6.12,1880
285,3880,14.986,0.643,7.439,2268.286
295,4045,14.986,0.643,7.439,2268.286
305,4233,14.986,0.643,7.439,2268.286
315,4414,14.986,0.643,7.439,2268.286
325,4566,14.786,0.414,7.175,2215.857
335,4779,14.743,-1.671,6.12,1880
345,4899,15.114,0.129,7.265,2087.429
355,5043,15.114,0.129,7.265,2087.429
365,5296,14.986,0.643,7.439,2268.286
375,5444,15.114,0.129,7.265,2087.429
385,5571,14.857,-0.114,6.961,2117.571
395,5686,14.743,-1.671,6.12,1880
405,5822,14.857,-0.114,6.961,2117.571
415,5959,14.186,-1.171,5.995,2174.571
425,6114,14.786,0.414,7.175,2215.857
435,6260,14.743,-1.671,6.12,1880
445,6369,14.857,-0.114,6.961,2117.571
455,6496,14.186,-1.171,5.995,2174.571
465,6656,15.514,0.8,7.9,1751
475,6804,13.857,-0.814,6.049,2277.571
485,6970,14.786,0.414,7.175,2215.857
495,7161,13.229,-1.714,5.213,2186.429
505,7297,14.286,-1.071,6.243,2129.571
515,7411,13.114,-2.5,4.792,1973.143
525,7513,13.957,-0.657,6.188,2275.429
535,7609,14.686,-1.186,6.34,1872.857
545,7782,15.057,-0.643,6.861,1805.714
555,7996,15.057,2.714,8.41,1630.429
565,8235,14.357,-0.271,6.539,2273.571
575,8439,14.357,-0.271,6.539,2273.571
585,8647,15.571,1.471,8.26,1555
595,9037,14.9,-0.114,7.05,1817.429
605,9364,15.571,1.471,8.26,1555
615,9471,15.571,1.471,8.26,1555
625,9561,15.571,1.471,8.26,1555
635,9683,15.571,0.957,7.99,1656.286
645,9958,15.471,2.229,8.469,1712
655,10173,15.571,0.957,7.99,1656.286
665,10280,15.529,1.471,8.211,1462.429
675,10426,15.529,1.471,8.211,1462.429
685,10614,15.529,1.471,8.211,1462.429
695,10754,15.529,1.471,8.211,1462.429
702.5,11065,NA,NA,NA,NA
707.5,11137,NA,NA,NA,NA
712.5,11187,NA,NA,NA,NA
717.5,11232,NA,NA,NA,NA
722.5,11279,NA,NA,NA,NA
727.5,11336,NA,NA,NA,NA
732.5,11448,NA,NA,NA,NA
737.5,11663,NA,NA,NA,NA
742.5,11810,NA,NA,NA,NA
747.5,11949,NA,NA,NA,NA
752.5,12051,NA,NA,NA,NA
757.5,12151,NA,NA,NA,NA
762.5,12280,NA,NA,NA,NA
767.5,12496,NA,NA,NA,NA
772.5,12614,NA,NA,NA,NA
777.5,12708,NA,NA,NA,NA
782.5,12777,NA,NA,NA,NA
787.5,12832,NA,NA,NA,NA
792.5,12870,NA,NA,NA,NA
797.5,12909,NA,NA,NA,NA
802.5,12951,NA,NA,NA,NA
807.5,12999,NA,NA,NA,NA
812.5,13056,NA,NA,NA,NA
817.5,13116,NA,NA,NA,NA
822.5,13174,NA,NA,NA,NA
827.5,13226,NA,NA,NA,NA
832.5,13276,NA,NA,NA,NA
837.5,13326,NA,NA,NA,NA
842.5,13381,NA,NA,NA,NA
847.5,13447,NA,NA,NA,NA
852.5,13533,NA,NA,NA,NA
857.5,13618,NA,NA,NA,NA
862.5,14017,NA,NA,NA,NA
867.5,14847,NA,NA,NA,NA
872.5,15319,NA,NA,NA,NA
877.5,15917,NA,NA,NA,NA
882.5,16455,NA,NA,NA,NA
887.5,16982,NA,NA,NA,NA
